Iteration	Posterior	Likelihood	Prior	age_extant	age_Kretzoiarctos_beatrix	alpha_cytb	alpha_morpho	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates_mean	clock_morpho	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	F[14]	num_samp_anc	origin_time	psi	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	t[14]	turnover
2100	-4121.43	-4147.49	26.0679	26.64306	11.78783	0.2244138	0.8250122	0.0183631	0.00772908	0.000281321	0.0942531	0.00597393	0.00514146	0.00068577	0.0397071	0.0213575	0.0277139	0.0317214	0.0128746	0.00992054	0.065273	0.00852632	0.00684687	0.00757088	0.0124121	0.00832972	0.00902108	0.0308136	0.0196443	0.00262869	0.0105595	0.0265757	0.0179533	0.00849953	0.00159087	0.00712621	0.00463092	0.00968356	0.0113261	0.008493	0.00848678	0.00566357	0.014042	0.0105178	0.0116279	0.0234174	0.00660459	0.00236427	0.0182684	0.01805025	0.02864015	0.01826501	0.0137196	0.557872	0.0111376	0.0015664	0.406223	0.00948134	0.1279242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	44.49676	0.0624018	0.00112558	0.0489397	0.444338	3.5056	0.100869	0.417012	0.963652	2.51847	0.28945	0.300325	0.145952	0.264272	0.1461892	16.8547	37.1446	8.51859	9.58278	6.03633	19.9221	11.7878	9.69586	0.575061	8.18127	15.5705	21.0369	0.204642	5.24509	0.8750591
2110	-4118.88	-4147.14	28.2634	26.96167	11.78874	0.2113513	1.371511	0.0302727	0.00201716	0.000263718	0.0398938	0.0141831	0.0014548	0.00109223	0.00828961	0.0106265	0.0124328	0.0173048	0.00476563	0.0671599	0.0432886	0.00346644	0.00771282	0.00554824	0.0130153	0.0185723	0.00716874	0.0263872	0.01417	0.00276204	0.00999746	0.0261604	0.00508347	0.00339207	0.00187373	0.0113763	0.00625662	0.00684959	0.0270635	0.00645118	0.0255118	0.00326825	0.0102468	0.0166949	0.00403164	0.0247375	0.0115788	0.0032285	0.00959097	0.01330933	0.01559718	0.03540479	0.00646064	0.541394	0.0115781	0.00834723	0.422824	0.00939512	0.08838378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	44.0164	0.05061007	0.000769635	0.04057	0.412629	3.54603	0.204774	0.565672	1.04189	2.18766	0.29279	0.295393	0.13671	0.275107	0.1237886	16.4355	36.5931	8.51859	6.3547	6.03633	22.1013	11.7887	9.66571	2.20225	8.15977	15.5705	22.1377	0.204642	4.30995	0.7139898
2120	-4128.39	-4152.77	24.3844	34.01207	11.78874	0.1854346	0.92554	0.0599077	0.00301391	0.000342958	0.0269129	0.0110021	0.00248252	0.00106569	0.00326676	0.00727975	0.0279616	0.0173245	0.00416956	0.0480001	0.0509621	0.00221322	0.00906678	0.00483561	0.018367	0.028775	0.00791978	0.0441849	0.0200273	0.00192448	0.0277832	0.0102578	0.0108835	0.0055734	0.0011081	0.00831152	0.007335	0.00707211	0.0156903	0.00797683	0.0160459	0.00130603	0.00717588	0.0123928	0.00550179	0.0185706	0.01075	0.00121277	0.0180579	0.01494095	0.03101492	0.006109549	0.0078435	0.485011	0.00844721	0.00279277	0.487463	0.00844212	0.169253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	43.11566	0.04137969	0.000308796	0.0258179	0.344589	3.62928	0.121868	0.453167	0.986477	2.43849	0.298529	0.302605	0.134542	0.264324	0.1753626	16.8654	36.5931	8.51859	8.44068	6.12835	22.1013	11.7887	9.67173	0.781938	8.15977	15.4485	22.1377	0.204642	4.67441	0.9651605
2130	-4120.36	-4145.48	25.1194	25.57861	11.65227	0.2121308	1.245785	0.0237508	0.00223243	0.000590741	0.0222041	0.0161959	0.00305879	0.000448908	0.00522336	0.0114449	0.0339073	0.0310825	0.0343626	0.0383675	0.0224785	0.00507973	0.0142991	0.00379027	0.0122696	0.0116495	0.0056295	0.0250916	0.0205199	0.00339605	0.0189797	0.0108104	0.00277493	0.00776013	0.00548606	0.0167667	0.00371679	0.00810605	0.0504507	0.00256878	0.014325	0.00932597	0.04324	0.010867	0.00980106	0.021211	0.00918254	0.000523926	0.00609057	0.01180404	0.0323733	0.05430194	0.0115023	0.602336	0.00822552	0.00362234	0.363008	0.0113057	0.08618805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	43.04823	0.04077557	0.000788331	0.0410537	0.41457	3.54359	0.183252	0.539937	1.03121	2.2456	0.296044	0.302984	0.13471	0.266262	0.14049	16.7072	36.8586	8.69144	8.49936	6.28491	18.6706	11.6523	9.69419	2.50958	6.54599	15.2967	22.1377	0.204642	5.29209	0.6134818
2140	-4116.16	-4149.88	33.7196	36.5208	11.78916	0.1699942	2.567604	0.0132347	0.00302982	0.000704493	0.0282223	0.00515134	0.00591416	0.000558178	0.0105762	0.0244509	0.0303363	0.0313645	0.0162049	0.00671356	0.00186122	0.00694053	0.016732	0.00691916	0.0132406	0.0020392	0.00766449	0.0299909	0.0158556	0.00175062	0.0105227	0.00505519	0.00223372	0.0115014	0.00276514	0.020809	0.00750433	0.00953258	0.0358673	0.00224897	0.0129234	0.00873641	0.0103534	0.0133344	0.00471923	0.00831024	0.0139339	0.000796862	0.0108172	0.02000334	0.02428266	0.03343484	0.00796482	0.597099	0.0106364	0.00182413	0.375772	0.00670406	0.1417092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	40.17934	0.08198384	0.000156937	0.0184521	0.300996	3.68039	0.352774	0.704378	1.07936	1.86349	0.309701	0.299841	0.126133	0.264324	0.175144	16.2491	36.4124	8.69144	6.44888	6.01754	20.8717	11.7892	9.68949	2.50958	6.30671	15.2967	22.1377	0.204642	5.29209	0.8091009
2150	-4124.92	-4150.99	26.0693	26.15086	11.25109	0.1818658	2.321798	0.00707899	0.00197649	0.00628031	0.0222647	0.0172359	0.00294765	0.000380279	0.0162187	0.0268975	0.0381042	0.0378082	0.00105704	0.0077433	0.0062744	0.00402254	0.0156919	0.00547244	0.0126666	0.000276681	0.0102416	0.0283339	0.0166033	0.00389613	0.0142286	0.00251514	0.00614753	0.0138485	0.0090038	0.0328037	0.00678911	0.015163	0.0307888	0.00628508	0.018288	0.00919923	0.0278877	0.0231687	0.00504235	0.0188123	0.0178033	0.0008049	0.0299106	0.01417905	0.02920537	0.02927692	0.0121923	0.555458	0.00654797	0.00306625	0.418055	0.00468036	0.182063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	38.10464	0.03550269	0.000266794	0.0240123	0.334703	3.64102	0.328883	0.685383	1.07629	1.90944	0.273961	0.30879	0.136008	0.281241	0.2113399	16.6299	37.1396	8.69144	9.19774	6.01754	21.7745	11.2511	9.65879	1.76596	7.02599	15.2967	22.1377	0.204642	5.25112	0.86147
2160	-4110.87	-4140.8	29.9315	24.5178	11.74842	0.1627343	0.8546321	0.0104515	0.00308069	0.0113863	0.0488798	0.00548265	0.00397868	0.000551399	0.020623	0.0385155	0.0402245	0.0262615	0.00279751	0.0157638	0.00123197	0.00801784	0.0148489	0.0038144	0.011625	0.000456189	0.0109843	0.0171806	0.0144502	0.00686801	0.0228918	0.00353869	0.0119771	0.0100817	0.00379309	0.0347231	0.0112073	0.0229614	0.0149261	0.00330446	0.0206675	0.0123716	0.0142818	0.0393278	0.0129683	0.0122841	0.0290343	0.00168054	0.0127982	0.01515965	0.02601259	0.01960524	0.00739794	0.551552	0.00627953	0.00249549	0.42888	0.00339521	0.1146496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	37.91335	0.08664405	0.00010919	0.0154084	0.279815	3.70467	0.10712	0.428233	0.971015	2.49363	0.296184	0.320426	0.127809	0.255581	0.1342549	16.8694	36.9129	8.69144	9.6757	6.70293	21.7745	11.7484	9.66693	1.76596	8.11514	14.6888	22.1377	0.204642	5.25112	0.8539699
2170	-4113.38	-4143.47	30.0865	38.31672	11.74842	0.1741322	0.753729	0.00186692	0.0036424	0.00484174	0.0159788	0.0162394	0.00749978	0.000459928	0.00775323	0.0184935	0.0203444	0.0118131	0.00118407	0.00764396	0.00139948	0.00673332	0.0247739	0.00774056	0.00765511	0.000271434	0.0167023	0.0183274	0.0126326	0.0111307	0.0276119	0.00264531	0.0308898	0.00549315	0.00369875	0.0639076	0.00615846	0.00786707	0.0216035	0.00353687	0.013132	0.00999668	0.0198835	0.00906629	0.0155298	0.00403777	0.00594744	0.00336266	0.0155438	0.01501451	0.01403702	0.0684145	0.00742482	0.549875	0.00762081	0.00555228	0.42765	0.00187771	0.09257383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	40.15284	0.05162661	0.000190383	0.02031	0.312883	3.66662	0.0856823	0.387816	0.94326	2.58324	0.297598	0.317441	0.122511	0.26245	0.1609883	16.8694	37.1999	8.69144	9.6757	6.70293	17.0455	11.7484	9.45778	2.2368	8.13475	14.6888	22.1377	0.204642	3.97637	0.5750344
2180	-4110.82	-4147.09	36.27	32.2191	11.43611	0.1847203	0.3319361	0.00107994	0.00340394	0.0116221	0.0102583	0.00311355	0.0440269	0.000895054	0.00598018	0.01807	0.0216752	0.0207433	0.00563851	0.00652248	0.000792533	0.00462298	0.0258958	0.00491953	0.0131674	0.000530474	0.00808322	0.0175576	0.0132331	0.00584237	0.0130557	0.00335293	0.0297677	0.00290146	0.00954779	0.0504363	0.010833	0.0141942	0.0105053	0.00105831	0.0118294	0.0131596	0.061176	0.00754536	0.00737218	0.00170158	0.00592381	0.00372784	0.0218887	0.009993794	0.01648988	0.01482015	0.00380923	0.511945	0.0113364	0.00770171	0.459647	0.0055604	0.1397128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	38.5001	0.04727611	0.000300027	0.0254517	0.34262	3.63163	0.00823996	0.12946	0.645736	3.21656	0.293906	0.311905	0.12134	0.27285	0.154533	16.8452	37.1674	8.14062	9.47156	7.47662	17.0455	11.4361	8.61496	2.10233	5.857	14.6888	22.1377	0.204642	3.97637	0.9040972
2190	-4133.61	-4153.72	20.1192	38.28687	11.74144	0.1504129	0.2743354	0.00964349	0.00275796	0.0153389	0.0110435	0.00680652	0.0298983	0.00298719	0.0030058	0.0193787	0.0325453	0.0195182	0.0267842	0.0140027	0.00226219	0.00654145	0.0162373	0.00583114	0.0120555	0.00068993	0.011589	0.0174611	0.0166608	0.0399701	0.0229345	0.00739308	0.0152414	0.00670587	0.00638265	0.0533067	0.00460915	0.0253573	0.0204276	0.00362745	0.0281647	0.0209629	0.0533238	0.00407581	0.0254504	0.000501312	0.011181	0.00689224	0.0118658	0.01816032	0.01434193	0.04788864	0.0109052	0.576202	0.00663452	0.0013461	0.396676	0.00823636	0.1467671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	40.02311	0.0565779	5.44389e-05	0.0108992	0.243071	3.74597	0.0034448	0.0847443	0.550077	3.36173	0.304675	0.30981	0.123278	0.262238	0.1946558	16.8452	37.1674	8.14062	9.66148	7.25487	17.0455	11.7414	9.65831	2.10233	5.82489	14.6888	22.1377	0.204642	4.07053	0.7539829
2200	-4128.69	-4152.9	24.206	33.59986	11.76589	0.1676281	0.3416395	0.00908414	0.00283887	0.0173625	0.0212042	0.00823207	0.0182115	0.00499503	0.0022915	0.0168886	0.0332052	0.015245	0.0228073	0.0275998	0.00568172	0.004002	0.028589	0.00730772	0.0105167	0.000520414	0.0106816	0.0172453	0.0130077	0.0595836	0.0344927	0.00484522	0.0139163	0.00861689	0.0144572	0.0247011	0.00294252	0.023622	0.0176354	0.0102323	0.0240581	0.0211261	0.00971302	0.00446191	0.014215	0.000947109	0.016247	0.0147771	0.00430353	0.01651764	0.0169495	0.0272534	0.0127857	0.620233	0.00350886	0.00932502	0.349794	0.00435381	0.1273925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	42.92005	0.04703337	0.00013992	0.0174294	0.294137	3.68829	0.00927191	0.137042	0.659542	3.19414	0.273243	0.299286	0.128055	0.299417	0.1546459	16.8452	37.0462	8.28691	9.68221	7.25487	14.1289	11.7659	9.6962	2.10233	6.3699	14.1879	22.0286	0.204642	5.26394	0.823769
2210	-4102.17	-4146.1	43.9339	37.91596	11.69366	0.1603516	0.5062966	0.00823131	0.000860497	0.00514048	0.0163829	0.00415985	0.0101127	0.0114298	0.00201469	0.0120779	0.0220046	0.0138688	0.00614965	0.00864306	0.00327362	0.00327035	0.0192182	0.00399045	0.0109278	0.000557931	0.00883283	0.0219727	0.0113713	0.00522629	0.0395422	0.00302917	0.00435369	0.0112632	0.0236573	0.00783024	0.000335042	0.0173166	0.00461383	0.0135771	0.00560332	0.00778636	0.00497267	0.00564557	0.00938494	0.000547153	0.0101166	0.0149471	0.00238457	0.00803928	0.02162196	0.03052734	0.0132977	0.598955	0.00486164	0.0115906	0.363446	0.00784889	0.1362897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	40.34656	0.04973079	9.6241e-05	0.0144711	0.272781	3.71265	0.0345607	0.256007	0.824796	2.88464	0.300819	0.287345	0.120403	0.291433	0.166817	16.8452	37.1021	8.28691	9.68221	5.82025	18.6036	11.6937	9.6962	2.10233	6.3699	14.1879	22.0286	0.218829	5.26394	0.8170011
2220	-4095.42	-4140.67	45.2512	40.89878	11.61303	0.1933467	0.4723712	0.0137166	0.000169715	0.00768976	0.00312499	0.00444604	0.00724535	0.00615054	0.00130112	0.00432207	0.0219107	0.016886	0.00165134	0.0210373	0.00654168	0.00742732	0.018549	0.00446334	0.0184433	0.00042443	0.0114716	0.0270217	0.0155909	0.00823684	0.0177243	0.00732971	0.00352266	0.01829	0.0129634	0.0212461	0.00126721	0.00883555	0.00327721	0.00921375	0.00827333	0.0138303	0.0106863	0.0032643	0.00716095	0.000325029	0.00567229	0.00588302	0.000786074	0.008096914	0.0202728	0.02899124	0.0100813	0.524795	0.00952388	0.00968408	0.43694	0.00897532	0.1339734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	41.4968	0.0402666	0.000418851	0.0300275	0.366071	3.60348	0.0283884	0.233497	0.799075	2.93904	0.280698	0.302998	0.12805	0.288254	0.1629646	16.8479	37.1638	8.57549	9.69533	5.23612	18.6036	11.613	9.33789	1.42864	8.14899	14.1879	22.0286	0.218829	3.68193	0.822101
2230	-4101.32	-4149.14	47.8202	40.7197	11.74988	0.1800593	1.214026	0.00953557	6.92053e-05	0.00133246	0.000935093	0.00348533	0.00920512	0.00261309	0.000938471	0.00138247	0.0206184	0.0147528	0.0122979	0.0202291	0.00789689	0.0119945	0.0144661	0.00277876	0.0127147	0.00043182	0.0129361	0.0178697	0.0150845	0.007795	0.0227574	0.00386915	0.00571401	0.0424637	0.0101333	0.0225104	0.00196391	0.0096491	0.00336214	0.019849	0.00466958	0.00868084	0.00773459	0.00323115	0.00836765	0.000351659	0.00758268	0.01965	0.000677643	0.008298146	0.03041919	0.07838749	0.0136508	0.499619	0.0110196	0.0111765	0.453879	0.0106551	0.1151402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	45.59581	0.06917386	0.000247215	0.0231214	0.329655	3.64698	0.177586	0.532822	1.02805	2.26154	0.326256	0.294114	0.136762	0.242868	0.1935277	16.6903	37.165	8.57549	9.69533	7.13658	18.6036	11.7499	9.45931	1.28462	8.14899	14.1879	21.0246	0.218829	4.61559	0.5949548
2240	-4091.61	-4138.37	46.7613	37.2372	11.74988	0.195003	1.956886	0.0193708	6.2208e-05	0.00191969	0.00137225	0.000920126	0.00330696	0.00319292	0.000382667	0.00183275	0.0141561	0.014781	0.0108355	0.00537176	0.0030206	0.0103941	0.0182363	0.00392501	0.014437	0.000233924	0.0105705	0.0277126	0.0158654	0.00544236	0.0158133	0.00407938	0.00555239	0.0261501	0.00517051	0.0163703	0.0053488	0.0097816	0.015926	0.00324859	0.011628	0.00909468	0.011811	0.00338759	0.00166933	0.000208226	0.00720168	0.0071579	0.000347139	0.005882879	0.02139211	0.01087143	0.0114011	0.51824	0.010116	0.0125106	0.445425	0.00230728	0.08811606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	48.70215	0.06978084	0.000445053	0.0309434	0.370491	3.59812	0.288073	0.650349	1.06887	1.99271	0.307081	0.286423	0.12238	0.284116	0.09898749	16.7919	37.1997	8.57549	4.97701	7.52717	20.0724	11.7499	9.65356	1.33449	7.28781	13.8735	21.0246	0.218829	5.26495	0.8901737
2250	-4111.75	-4152.51	40.7653	38.20935	11.74988	0.2161627	1.573047	0.0106677	0.000200942	0.00175309	0.00712943	0.00126202	0.00814495	0.00696742	0.000372385	0.00222593	0.0117587	0.00748939	0.00371089	0.00594554	0.00268436	0.00699459	0.0216455	0.00700591	0.0103083	0.00123136	0.0103932	0.0253201	0.0129055	0.00697635	0.0180114	0.00945209	0.0125531	0.0273346	0.00689008	0.0132288	0.00234308	0.0122236	0.0159941	0.00767903	0.0185753	0.0180813	0.00300814	0.00410285	0.00360217	0.000396124	0.00743535	0.00589207	0.000287943	0.01001526	0.01939492	-0.01315955	0.013154	0.575195	0.0140422	0.0120573	0.380893	0.00465854	0.1838807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	45.93288	0.05401872	0.000890066	0.043589	0.424512	3.53101	0.236389	0.60028	1.05444	2.10889	0.277983	0.338321	0.126502	0.257194	0.1707211	16.8904	37.1997	8.57549	8.81423	6.43264	20.0724	11.7499	9.65356	1.33449	8.07289	13.8735	21.0246	0.218829	5.26254	1.077082
2260	-4111.64	-4151.44	39.8028	30.67138	11.75821	0.1810645	1.464622	0.0278958	0.000540462	0.00348443	0.0120105	0.000935363	0.0376897	0.00798665	0.000437256	0.00213694	0.0139638	0.0119144	0.00992289	0.00784869	0.00916486	0.0119161	0.0127074	0.00645093	0.0136995	0.00108782	0.0207878	0.0198729	0.0126516	0.00663197	0.0156299	0.00321657	0.00939505	0.00656211	0.0115031	0.014584	0.00550414	0.00228532	0.00603688	0.0236201	0.0252272	0.0162189	0.00364533	0.00433882	0.00492705	0.000616997	0.0123089	0.00221124	0.000139379	0.01311801	0.04075522	-0.004714573	0.00815534	0.533986	0.00962772	0.00879175	0.436343	0.00309672	0.1372402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	48.70987	0.03355042	0.000257974	0.0236152	0.332468	3.64366	0.219805	0.58256	1.04827	2.14936	0.305542	0.300906	0.127553	0.265999	0.1325257	16.8904	37.1997	8.57549	8.81423	6.43264	21.2273	11.7582	9.69301	1.80023	8.07289	13.8735	21.0246	0.218829	5.14953	1.035575
2270	-4108.01	-4150.53	42.5278	31.77537	11.56877	0.1947499	1.16206	0.0236507	0.000458107	0.00256837	0.00125486	0.00492487	0.00879737	0.00614943	0.00071344	0.000811543	0.00987704	0.00821187	0.00820434	0.00062837	0.00830398	0.00559728	0.0124681	0.00625045	0.0129211	0.000646947	0.00571648	0.0190044	0.0171175	0.0113829	0.0232298	0.00106791	0.00813591	0.0121779	0.00929766	0.0090974	0.0021739	0.00923812	0.0105915	0.02265	0.0330767	0.0216432	0.0106227	0.00561543	0.00466984	0.000436035	0.0115275	0.000498408	6.16462e-05	0.00771586	0.02529898	0.009328757	0.0149391	0.541615	0.0117445	0.00585359	0.423456	0.00239244	0.1273154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	50.39877	0.05996764	0.000440974	0.0308026	0.369817	3.59894	0.16811	0.520576	1.0224	2.28891	0.278178	0.317121	0.141958	0.262744	0.1366442	16.8904	37.1997	8.57549	5.25006	5.67501	14.5498	11.5688	9.69301	2.44277	6.25846	14.0272	21.0246	0.218829	5.12237	0.9317296
2280	-4101.94	-4141.51	39.5694	37.08824	11.78353	0.193819	0.9314762	0.00968098	0.00086157	0.00767697	0.00348002	0.00432448	0.00356519	0.008087	4.34541e-05	0.00405575	0.00731071	0.00499851	0.00892437	0.000523227	0.00344437	0.00490692	0.0110095	0.00682519	0.00706715	0.00127991	0.0054535	0.017321	0.00965257	0.00199024	0.0180876	0.00242984	0.0117015	0.0378767	0.00636927	0.00547265	0.00438492	0.0090215	0.0104515	0.0240259	0.0145079	0.0133258	0.00512146	0.00336535	0.00499612	0.000215204	0.00404819	0.000359197	0.000164902	0.005560497	0.01612634	0.02504455	0.0130246	0.50676	0.0107105	0.00778502	0.457751	0.00396898	0.1960688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	48.18119	0.03005517	0.000426206	0.0302875	0.367334	3.60195	0.123087	0.45514	0.987648	2.43413	0.295343	0.297182	0.13592	0.271554	0.2211134	16.8904	37.1997	8.57549	5.4632	4.9122	16.0867	11.7835	9.38731	1.75857	7.6286	14.0272	21.0246	0.218829	4.96933	0.8867344
2290	-4096.63	-4144.62	47.9941	36.654	11.24172	0.2217617	1.643426	0.0123555	0.00118836	0.00814036	0.00411434	0.00388683	0.00227428	0.00243696	3.11148e-05	0.0054909	0.00907621	0.00510496	0.0029461	0.000393707	0.00492393	0.00929417	0.0163295	0.00625534	0.0111841	0.000884199	0.00547558	0.0150611	0.00656006	0.000409646	0.0295714	0.00325338	0.00650019	0.0132014	0.0162441	0.00663371	0.00141313	0.012082	0.00294045	0.0318445	0.0219852	0.0109717	0.00396432	0.00483319	0.00484442	0.000604119	0.00804829	0.00152076	0.000448855	0.006953516	0.02200125	0.01490537	0.012347	0.552554	0.0130717	0.0116765	0.40843	0.00192146	0.1151057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	44.65116	0.04065159	0.00104577	0.0471971	0.438041	3.51372	0.246653	0.61081	1.05784	2.0847	0.283471	0.288457	0.137265	0.290807	0.1300111	16.416	37.1997	8.56753	6.30885	6.11465	22.2871	11.2417	8.31881	2.12487	7.6286	14.0272	21.0246	0.218829	5.26038	0.8853531
2300	-4087.13	-4144	56.8745	41.81486	11.55777	0.2282064	1.119251	0.0116814	0.000428267	0.0057458	0.00228886	0.00368492	0.00315385	0.000841272	1.91876e-05	0.00320948	0.00617964	0.00562194	0.00343511	0.000495767	0.00380191	0.00498065	0.0185124	0.00411653	0.00681036	0.00110637	0.0111486	0.0119802	0.00466883	0.000455199	0.0168513	0.00245682	0.0173889	0.0138904	0.0216957	0.00748001	0.00217555	0.00899222	0.00169694	0.00569588	0.00680144	0.00462464	0.00486819	0.00737143	0.00310086	0.000741056	0.010799	0.00191209	0.000866005	0.00629628	0.01837923	0.03375997	0.0138005	0.51684	0.00626629	0.0123279	0.444488	0.00627789	0.07811563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	47.13714	0.04040175	0.0012467	0.0514672	0.45322	3.49407	0.160115	0.509878	1.01726	2.31275	0.274923	0.303184	0.139853	0.282039	0.1118756	16.6754	37.1997	8.56753	8.4007	6.11465	22.2871	11.5578	9.69835	2.12487	7.6286	14.0272	21.0246	0.218829	5.162	0.6982365
2310	-4101.2	-4146.62	45.4232	30.87456	11.79906	0.2269914	0.6655877	0.0128391	0.00273037	0.0250715	0.00374746	0.00471881	0.0031663	0.00278157	1.90335e-05	0.00460334	0.00403332	0.0112053	0.00317131	0.000551725	0.00246221	0.00678438	0.0132067	0.00527419	0.0111297	0.000940411	0.015732	0.0142252	0.00953117	0.002364	0.0131689	0.00565757	0.00718059	0.0191884	0.00510744	0.00809564	0.00120701	0.0167345	0.00150974	0.00543683	0.0041322	0.0146729	0.0217496	0.0186826	0.00255699	0.0024354	0.0110848	0.00616998	0.00260027	0.009168516	0.01977919	-0.008694513	0.0176465	0.515247	0.00367453	0.00965754	0.446952	0.00682263	0.1234372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	46.50425	0.05770297	0.00120699	0.0506531	0.450391	3.49775	0.0668584	0.346831	0.911417	2.67489	0.27462	0.300657	0.130704	0.294018	0.1147427	16.8216	37.1997	8.56753	9.17845	7.44249	22.2871	11.7991	9.67773	2.12487	7.6286	14.6208	21.0246	0.218829	5.27159	1.075774
2320	-4105.2	-4151.27	46.0736	38.04732	11.79906	0.1670821	0.8898344	0.00430102	0.00210321	0.0109103	0.010681	0.00194499	0.00192676	0.0104702	1.45829e-05	0.00337037	0.00344781	0.0070305	0.00354312	0.000835173	0.0028959	0.00568417	0.00793854	0.00755625	0.00961081	0.00202261	0.00847154	0.0160662	0.00907782	0.00060735	0.0264548	0.00307569	0.0129988	0.0245578	0.00541359	0.0157028	0.00260342	0.00741092	0.00220312	0.00132842	0.0124208	0.00782713	0.00371654	0.017716	0.00299705	0.00129378	0.0110652	0.0325085	0.000596276	0.00808077	0.03107432	-0.06650242	0.0171222	0.642374	0.00217339	0.00881877	0.325733	0.0037779	0.2068933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	48.42	0.06543893	0.000136201	0.0171976	0.292548	3.69012	0.114483	0.440937	0.979045	2.46554	0.281244	0.296133	0.124992	0.297631	0.1403909	16.8216	37.1997	8.56753	9.17845	7.73981	22.6491	11.7991	9.69766	2.12487	7.6286	14.6208	21.0246	0.218829	5.28999	1.473695
2330	-4095.16	-4144.01	48.8493	36.83697	11.74351	0.2031151	0.7529133	0.0146305	0.00273828	0.00527461	0.00346504	0.00530936	0.00243434	0.00699035	8.12502e-06	0.00180591	0.0102786	0.0107719	0.00473618	0.00050556	0.00927349	0.00466444	0.00957565	0.00531926	0.00897214	0.00359665	0.0074947	0.0139742	0.00933352	0.000575616	0.0195568	0.00993654	0.0234998	0.0104953	0.0222691	0.00705449	0.00445252	0.015093	0.00150268	0.00144494	0.00471593	0.00448975	0.00650134	0.0175771	0.00218168	0.000468181	0.00921867	0.0169401	0.00231433	0.007046815	0.01336982	0.04247154	0.0141175	0.553672	0.00477213	0.0124051	0.410977	0.00405675	0.1610014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	48.9279	0.03131876	0.000590533	0.0355917	0.391739	3.57208	0.0855078	0.387462	0.943002	2.58403	0.28292	0.305463	0.125615	0.286002	0.2034729	16.8904	36.8887	8.56753	9.17845	7.19093	22.6491	11.7435	9.69766	1.62718	7.6286	14.6208	21.0246	0.218829	4.58831	0.7912669
