Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]
26790	-1586.601	-1566.191	-20.4094	0.236054	0.207731	0.185933	0.180993	0.103921	0.100707	0.105281	0.104504	0.109615	0.107055
26800	-1578.844	-1569.871	-8.972933	0.226915	0.212735	0.192493	0.210263	0.0973122	0.0643188	0.0649669	0.0650205	0.0595079	0.0616401
26810	-1571.733	-1569.041	-2.691427	0.257136	0.217715	0.217264	0.216296	0.216329	0.200984	0.201231	0.199176	0.198328	0.198455
26820	-1556.137	-1567.412	11.27442	0.256505	0.256032	0.253621	0.252607	0.249523	0.24956	0.248395	0.280718	0.28152	0.281587
26830	-1552.077	-1570.194	18.11734	0.288444	0.291412	0.286764	0.286325	0.287608	0.291309	0.291652	0.289696	0.289704	0.277653
26840	-1521.175	-1573.93	52.75511	0.231224	0.231234	0.231268	0.231577	0.232165	0.231966	0.231963	0.231647	0.231831	0.23191
26850	-1554.816	-1568.594	13.77839	0.284996	0.282287	0.282013	0.287003	0.285558	0.286613	0.286788	0.28543	0.286419	0.286177
26860	-1576.401	-1568.291	-8.110143	0.259685	0.259821	0.251328	0.2555	0.200402	0.197626	0.177734	0.17362	0.173144	0.173557
26870	-1584.255	-1569.873	-14.38255	0.242229	0.236047	0.153744	0.156421	0.178295	0.1628	0.163243	0.193529	0.177195	0.210164
26880	-1574.77	-1568.229	-6.541451	0.269455	0.270602	0.265935	0.261022	0.258232	0.254072	0.264448	0.272293	0.270125	0.282412
26890	-1585.315	-1569.064	-16.25045	0.284589	0.292887	0.290421	0.292378	0.289404	0.24675	0.241654	0.235223	0.237786	0.252762
26900	-1583.949	-1568.143	-15.80562	0.317614	0.310106	0.297923	0.296028	0.291435	0.284294	0.305793	0.618841	0.61411	0.641676
26910	-1587.186	-1568.487	-18.69926	0.315206	0.27939	0.273418	0.273215	0.276819	0.273096	0.273422	0.27288	0.276988	0.316951
26920	-1577.03	-1569.779	-7.250703	0.304769	0.303706	0.318883	0.31552	0.354606	0.354066	0.351979	0.351923	0.318976	0.319605
26930	-1566.085	-1568.495	2.410681	0.307556	0.311592	0.311038	0.313925	0.315377	0.315965	0.315097	0.335055	0.33514	0.337062
26940	-1569.168	-1571.168	1.999604	0.291962	0.273524	0.274619	0.270872	0.251215	0.274461	0.272489	0.276018	0.275084	0.271185
26950	-1561.193	-1569.212	8.018424	0.314788	0.312533	0.313604	0.308637	0.290299	0.26909	0.241883	0.254469	0.275436	0.284942
26960	-1579.752	-1567.949	-11.80265	0.294832	0.286295	0.241838	0.229981	0.165662	0.168954	0.166609	0.167732	0.167823	0.177783
26970	-1592.256	-1569.378	-22.8776	0.264437	0.264497	0.260092	0.245609	0.224485	0.210083	0.211561	0.20691	0.223136	0.208528
26980	-1570.867	-1566.642	-4.22454	0.241014	0.197662	0.197367	0.200282	0.117852	0.11766	0.105707	0.123981	0.121851	0.128614
26990	-1587.433	-1568.254	-19.17947	0.245607	0.242374	0.235227	0.137857	0.139012	0.113321	0.111157	0.110795	0.107451	0.0605914
27000	-1584.079	-1567.023	-17.0564	0.234341	0.206735	0.120988	0.120015	0.123221	0.118487	0.118079	0.117733	0.108794	0.11184
27010	-1566.641	-1571.032	4.390578	0.285971	0.272823	0.16551	0.164454	0.085425	0.0869694	0.064612	0.0680816	0.0607492	0.0571684
27020	-1544.538	-1568.345	23.807	0.23024	0.178586	0.179312	0.153131	0.10813	0.0991054	0.0920862	0.0912131	0.106777	0.106456
27030	-1557.921	-1568.766	10.84519	0.256089	0.168534	0.0945731	0.129713	0.0784664	0.085212	0.0852475	0.0845588	0.0768403	0.0772855
27040	-1581.154	-1566.829	-14.32555	0.21377	0.139113	0.106939	0.109911	0.0866088	0.0713957	0.0688648	0.068849	0.0466549	0.0451402
27050	-1618.123	-1567.612	-50.51037	0.232692	0.18623	0.0735776	0.0910981	0.0806366	0.0434722	0.0411957	0.0346676	0.0347084	0.0337738
27060	-1611.824	-1568.538	-43.28537	0.203507	0.118973	0.119796	0.0663623	0.0778147	0.030284	0.0466189	0.0472797	0.0518982	0.0534593
27070	-1598.993	-1568.71	-30.28305	0.236225	0.149652	0.0877346	0.0842129	0.0724309	0.0340757	0.0333891	0.0334858	0.138427	0.100989
27080	-1589.339	-1568.463	-20.87617	0.198372	0.178125	0.0622026	0.0615101	0.0589361	0.0518206	0.0329244	0.0392464	0.0395343	0.0307289
27090	-1606.309	-1568.059	-38.24911	0.199966	0.168304	0.107976	0.120395	0.0836104	0.0829908	0.0690896	0.0770625	0.0646329	0.0709915
27100	-1605.579	-1570.173	-35.40622	0.185307	0.182863	0.10372	0.0971513	0.0960576	0.105065	0.0507609	0.0337975	0.0363791	0.0348559
27110	-1578.83	-1570.657	-8.173019	0.173636	0.159113	0.0907144	0.0921954	0.0896602	0.0751916	0.0637044	0.0631331	0.0633956	0.0667663
27120	-1580.481	-1568.131	-12.34956	0.211072	0.195009	0.121384	0.0790885	0.0682431	0.0683872	0.0443618	0.0447579	0.0399811	0.0402001
27130	-1559.529	-1568.54	9.01174	0.220946	0.139338	0.116417	0.116048	0.0286032	0.0240823	0.0128786	0.0121836	0.0107757	0.00954344
27140	-1592.118	-1567.038	-25.07934	0.226313	0.124715	0.0984726	0.0971366	0.0318209	0.0304298	0.0302269	0.0307398	0.0300942	0.0289825
27150	-1595.718	-1566.516	-29.20245	0.213197	0.15049	0.108137	0.0870152	0.0871994	0.0289267	0.029121	0.0214161	0.0186887	0.0174199
27160	-1603.745	-1568.549	-35.19612	0.21175	0.200934	0.0863426	0.0853965	0.0824193	0.0763646	0.0724035	0.0726997	0.0718313	0.080956
27170	-1619.59	-1568.761	-50.82979	0.228599	0.24884	0.247907	0.24938	0.249406	0.373466	0.382645	0.18766	0.210502	0.148937
27180	-1592.585	-1565.57	-27.0149	0.215235	0.206718	0.183714	0.146094	0.155217	0.155171	0.155978	0.1526	0.0906366	0.0913372
27190	-1581.002	-1566.71	-14.29163	0.239727	0.166987	0.158353	0.15877	0.0758857	0.0787674	0.0783249	0.0769786	0.0755635	0.0749886
27200	-1576.405	-1568.351	-8.05438	0.237702	0.128175	0.138719	0.132196	0.0612507	0.0619511	0.0396453	0.0397184	0.0401386	0.0622548
27210	-1612.723	-1566.931	-45.79137	0.205698	0.129545	0.0856245	0.0933033	0.047112	0.0472194	0.0485732	0.0503816	0.0651999	0.0747942
27220	-1582.795	-1567.318	-15.47698	0.209891	0.151107	0.0717289	0.0634982	0.0601007	0.0584333	0.0597135	0.0548976	0.0550748	0.0588191
27230	-1565.165	-1567.345	2.179981	0.229861	0.180656	0.0809959	0.0764615	0.0768537	0.0659289	0.0692839	0.0749002	0.0729639	0.0643822
27240	-1539.718	-1568.481	28.7635	0.256498	0.253759	0.248879	0.189028	0.199031	0.197358	0.191957	0.189981	0.191132	0.19121
27250	-1545.046	-1571.087	26.0406	0.264789	0.261328	0.258813	0.265119	0.239097	0.239013	0.238333	0.238808	0.236946	0.174542
27260	-1562.957	-1568.377	5.420665	0.26509	0.263859	0.236371	0.277188	0.176437	0.184645	0.201785	0.205882	0.199821	0.200447
27270	-1560.312	-1568.224	7.911981	0.241275	0.243025	0.240378	0.243645	0.227498	0.198316	0.18302	0.183091	0.18295	0.182996
27280	-1585.273	-1569.328	-15.94413	0.234609	0.190717	0.189985	0.181674	0.182664	0.183172	0.185755	0.159672	0.160091	0.159681
27290	-1580.505	-1569.677	-10.82754	0.262323	0.275127	0.205557	0.212932	0.100576	0.0796048	0.0821668	0.105923	0.0956512	0.0956459
27300	-1593.27	-1569.772	-23.49863	0.270224	0.248905	0.179373	0.190441	0.194952	0.220878	0.197733	0.195918	0.233359	0.233161
27310	-1568.23	-1569.549	1.318499	0.283758	0.28472	0.284883	0.278178	0.206499	0.234094	0.252813	0.252671	0.257465	0.254783
27320	-1554.399	-1568.003	13.60425	0.234809	0.235912	0.204613	0.116089	0.117025	0.119223	0.11706	0.115826	0.115519	0.115512
27330	-1549.601	-1569.858	20.25683	0.275715	0.276584	0.27653	0.276532	0.276082	0.27363	0.274079	0.273414	0.27411	0.275944
27340	-1568.769	-1567.34	-1.429276	0.273502	0.272567	0.269975	0.271286	0.242687	0.243584	0.243343	0.237806	0.237786	0.236366
27350	-1541.686	-1568.558	26.87226	0.304691	0.301046	0.301059	0.300724	0.300793	0.300987	0.301178	0.302285	0.302441	0.300713
27360	-1579.218	-1567.402	-11.81643	0.245363	0.229363	0.218093	0.218604	0.182028	0.183216	0.181666	0.248333	0.258854	0.267592
27370	-1586.646	-1565.936	-20.7098	0.245493	0.241185	0.194328	0.18339	0.182819	0.182619	0.211052	0.212491	0.215487	0.197541
27380	-1588.168	-1569.264	-18.90386	0.224794	0.225333	0.0768667	0.079534	0.0976173	0.0873113	0.0863699	0.0855276	0.0848865	0.0829471
27390	-1596.877	-1570.317	-26.55979	0.268204	0.22354	0.239263	0.244364	0.238046	0.227995	0.226491	0.213117	0.209502	0.13016
27400	-1573.043	-1567.794	-5.249378	0.268704	0.28345	0.215144	0.214493	0.190655	0.186664	0.186027	0.178234	0.172001	0.175739
27410	-1572.65	-1567.6	-5.05004	0.233543	0.207366	0.183595	0.116626	0.119848	0.119948	0.0803717	0.0721427	0.0717759	0.0716728
27420	-1571.364	-1568.997	-2.367484	0.211765	0.210313	0.112953	0.0767134	0.080696	0.0813929	0.0681912	0.0680239	0.0672583	0.0681991
27430	-1570.053	-1566.378	-3.674794	0.225041	0.223455	0.138467	0.13805	0.0532906	0.0549384	0.0762259	0.0893338	0.0870163	0.088402
27440	-1610.09	-1569.01	-41.08009	0.214372	0.20945	0.206694	0.22618	0.183957	0.099262	0.0909516	0.0972755	0.0932997	0.0882557
27450	-1578.074	-1568.413	-9.661588	0.269231	0.282336	0.192325	0.191933	0.198707	0.204146	0.20674	0.213111	0.204253	0.202091
27460	-1567.09	-1568.535	1.44507	0.277261	0.278895	0.285391	0.27934	0.275584	0.27669	0.276509	0.280481	0.277159	0.26908
27470	-1567.559	-1567.064	-0.4951116	0.27285	0.269007	0.256855	0.252975	0.243284	0.240571	0.196179	0.192474	0.176048	0.181648
27480	-1570.707	-1566.635	-4.071941	0.262082	0.26186	0.260571	0.258232	0.188898	0.186493	0.186676	0.186668	0.186677	0.186767
27490	-1571.297	-1570.85	-0.446689	0.239569	0.239652	0.236048	0.104683	0.104633	0.104636	0.104662	0.103876	0.103114	0.102545
27500	-1562.284	-1568.285	6.000847	0.230995	0.168511	0.172453	0.172144	0.172104	0.173543	0.173795	0.173701	0.165584	0.166981
27510	-1560.268	-1567.577	7.308751	0.240351	0.240632	0.239634	0.239274	0.240135	0.240796	0.249343	0.246058	0.241108	0.241021
27520	-1577.343	-1565.644	-11.69982	0.237491	0.233785	0.234052	0.281431	0.203742	0.207385	0.209228	0.209909	0.205877	0.212378
27530	-1568.34	-1567.785	-0.554559	0.263482	0.260931	0.256684	0.254822	0.238443	0.238368	0.237928	0.236348	0.236857	0.233174
27540	-1557.227	-1567.028	9.800625	0.275439	0.272576	0.274521	0.274179	0.26685	0.266612	0.266299	0.261498	0.261494	0.264526
27550	-1588.184	-1571.196	-16.98757	0.206764	0.198617	0.190777	0.149896	0.157216	0.029692	0.0284613	0.0295209	0.0290987	0.0336629
27560	-1569.799	-1567.385	-2.414673	0.253168	0.198869	0.199467	0.162818	0.165287	0.133392	0.131603	0.136406	0.109517	0.101071
27570	-1567.778	-1567.995	0.2166974	0.276489	0.271103	0.270455	0.263714	0.20331	0.201743	0.265326	0.260645	0.256783	0.319155
27580	-1563.247	-1569.267	6.019828	0.271009	0.270893	0.277472	0.176217	0.174133	0.174159	0.177551	0.180775	0.189914	0.145449
27590	-1573.04	-1565.215	-7.824568	0.237197	0.201969	0.195807	0.180014	0.14006	0.141985	0.141783	0.139239	0.139305	0.139238
27600	-1599.56	-1567.996	-31.5637	0.221332	0.223258	0.179993	0.181159	0.177627	0.198822	0.206539	0.23542	0.233006	0.228157
27610	-1581.978	-1567.816	-14.1617	0.240444	0.225411	0.114339	0.110687	0.10152	0.103699	0.10534	0.10557	0.106904	0.106941
27620	-1580.097	-1566.464	-13.63282	0.24343	0.231754	0.159113	0.169738	0.167059	0.165563	0.142875	0.136269	0.174584	0.179571
27630	-1588.474	-1569.028	-19.44605	0.261868	0.291856	0.241434	0.238346	0.212114	0.212263	0.245125	0.240771	0.212791	0.205271
27640	-1591.505	-1566.492	-25.01281	0.265913	0.258698	0.196531	0.172956	0.170122	0.161302	0.155925	0.157647	0.162918	0.16064
27650	-1572.414	-1567.426	-4.987639	0.237861	0.237107	0.244073	0.243263	0.241807	0.242326	0.244148	0.244678	0.246227	0.246189
27660	-1559.04	-1566.286	7.24652	0.226993	0.226153	0.14559	0.148154	0.147971	0.148874	0.152851	0.152104	0.150818	0.156515
27670	-1566.446	-1567.253	0.8074423	0.274374	0.277314	0.262793	0.262757	0.258194	0.255747	0.259426	0.259338	0.249962	0.257231
27680	-1563.91	-1568.155	4.245521	0.262498	0.262714	0.270949	0.269088	0.27059	0.251992	0.2469	0.246913	0.24916	0.249178
27690	-1565.276	-1569.09	3.813168	0.266544	0.266201	0.266171	0.240333	0.247474	0.247298	0.235599	0.165407	0.156215	0.147668
27700	-1578.75	-1565.767	-12.983	0.223519	0.216975	0.178412	0.160237	0.159841	0.148649	0.145819	0.14571	0.147467	0.147609
27710	-1582.344	-1567.109	-15.23432	0.240836	0.183652	0.175209	0.174991	0.175074	0.174982	0.177347	0.20512	0.264991	0.27632
27720	-1597.567	-1566.391	-31.1756	0.223278	0.218772	0.21671	0.213134	0.214619	0.212764	0.212216	0.222964	0.240196	0.235494
27730	-1565.027	-1565.929	0.901501	0.243377	0.248916	0.248553	0.244609	0.245638	0.245532	0.251263	0.252059	0.251484	0.249431
27740	-1596.595	-1567.281	-29.31375	0.259635	0.209948	0.209048	0.203324	0.203385	0.203334	0.208062	0.215681	0.225091	0.245772
27750	-1601.364	-1568.576	-32.78751	0.201877	0.200764	0.10226	0.0997769	0.0993257	0.0985226	0.0897829	0.0899101	0.0938412	0.0958437
27760	-1587.367	-1568.5	-18.86665	0.201502	0.218159	0.102801	0.101275	0.0448601	0.0405866	0.0405417	0.0325056	0.0299156	0.0299434
27770	-1582.741	-1570.045	-12.69579	0.188388	0.182991	0.10493	0.104433	0.10203	0.10095	0.100407	0.10001	0.0975433	0.11015
27780	-1579.928	-1567.349	-12.57888	0.268536	0.267533	0.166166	0.16662	0.148548	0.148743	0.153107	0.153187	0.156353	0.176756
27790	-1575.945	-1566.751	-9.194693	0.265937	0.278077	0.163449	0.177282	0.15213	0.146177	0.140493	0.166273	0.08123	0.0814497
27800	-1602.508	-1567.141	-35.36751	0.207283	0.193436	0.09269	0.0891398	0.0844729	0.0802424	0.0663559	0.0670487	0.0516721	0.0510123
27810	-1574.639	-1574.193	-0.4467191	0.178646	0.161792	0.125839	0.135239	0.134057	0.136308	0.107133	0.101353	0.0849109	0.0830385
27820	-1590.573	-1570.014	-20.55885	0.199014	0.145736	0.13895	0.131482	0.0618624	0.0655124	0.0652043	0.0278118	0.0180007	0.00321755
27830	-1607.833	-1567.711	-40.1222	0.192658	0.178862	0.111502	0.107147	0.0400761	0.0404561	0.0406927	0.0825244	0.108617	0.0513919
27840	-1588.728	-1567.271	-21.45712	0.227689	0.139518	0.0863313	0.0746716	0.0774078	0.0600459	0.0656134	0.0615654	0.0560208	0.0549784
27850	-1602.233	-1567.724	-34.50868	0.204693	0.167918	0.114494	0.0683313	0.0661502	0.0438161	0.0434705	0.0157216	0.0163628	0.0169584
27860	-1590.789	-1567.322	-23.46702	0.21894	0.136141	0.141448	0.117722	0.0484028	0.0450766	0.0461113	0.0614428	0.0562683	0.0839951
27870	-1590.192	-1567.966	-22.22531	0.203547	0.201144	0.0769383	0.0796203	0.0370198	0.0380975	0.0439469	0.0395196	0.032136	0.0213831
27880	-1614.873	-1566.411	-48.46269	0.213308	0.178917	0.129694	0.176272	0.175046	0.201664	0.108418	0.108743	0.0690357	0.0898947
27890	-1590.212	-1567.413	-22.79875	0.215088	0.180061	0.0849552	0.0748369	0.081521	0.0614827	0.0526832	0.102962	0.0566646	0.0589036
27900	-1574.158	-1568.791	-5.367403	0.229995	0.165876	0.102247	0.118334	0.115246	0.104373	0.105191	0.143263	0.16828	0.137088
27910	-1565.218	-1568.755	3.536183	0.233992	0.229707	0.204508	0.204332	0.188868	0.187014	0.18748	0.186288	0.102719	0.107978
27920	-1572.297	-1572.906	0.6088666	0.309385	0.31005	0.308287	0.303614	0.281284	0.280447	0.281657	0.308893	0.257414	0.251709
27930	-1563.384	-1570.267	6.882697	0.284888	0.268995	0.248231	0.248003	0.251014	0.243425	0.25176	0.251663	0.226978	0.228822
27940	-1580.596	-1567.554	-13.04157	0.27481	0.247049	0.233669	0.268525	0.28092	0.290061	0.257342	0.255925	0.241666	0.231453
27950	-1562.455	-1569.755	7.300312	0.309833	0.323474	0.280269	0.276758	0.276447	0.262988	0.264658	0.265397	0.275327	0.276697
27960	-1573.135	-1569.273	-3.86236	0.221798	0.219936	0.131045	0.10981	0.0933822	0.090826	0.0763435	0.0820144	0.094781	0.00642263
27970	-1556.976	-1567.649	10.67269	0.274647	0.267045	0.214684	0.221343	0.183356	0.188423	0.213491	0.213155	0.208743	0.227807
27980	-1570.539	-1567.552	-2.987693	0.249694	0.245516	0.24438	0.245397	0.247135	0.261985	0.225411	0.233576	0.238178	0.243471
27990	-1590.708	-1567.531	-23.17708	0.293807	0.300173	0.184688	0.221842	0.219313	0.200206	0.198379	0.20061	0.199884	0.203689
28000	-1552.639	-1568.801	16.16192	0.302396	0.302401	0.194528	0.192737	0.192508	0.191729	0.19185	0.192978	0.189196	0.192415
28010	-1569.855	-1568.188	-1.667069	0.279163	0.277822	0.284356	0.28556	0.258355	0.205802	0.258635	0.236432	0.231903	0.227091
28020	-1580.72	-1568.239	-12.48117	0.224857	0.226888	0.233214	0.215485	0.147065	0.145952	0.152941	0.172881	0.167602	0.172247
28030	-1591.428	-1568.266	-23.16227	0.267495	0.235156	0.217537	0.209559	0.171368	0.154747	0.128757	0.100671	0.101872	0.0532871
28040	-1559.2	-1568.805	9.604406	0.227883	0.226225	0.226097	0.225311	0.225347	0.228502	0.228186	0.228323	0.227792	0.232118
28050	-1556.726	-1565.209	8.48256	0.246424	0.246716	0.246766	0.246115	0.245601	0.244766	0.242782	0.243118	0.243313	0.243762
28060	-1579.997	-1567.531	-12.46553	0.270597	0.246618	0.240358	0.216778	0.215546	0.214048	0.209324	0.205037	0.204798	0.204862
28070	-1549.754	-1571.363	21.60974	0.261755	0.253374	0.244542	0.218678	0.225594	0.183027	0.189384	0.18621	0.186853	0.183669
28080	-1563.2	-1566.984	3.784218	0.270246	0.285014	0.202946	0.213618	0.18664	0.179886	0.179883	0.184768	0.172006	0.17598
28090	-1551.976	-1569.601	17.62527	0.338468	0.334126	0.337321	0.321306	0.29258	0.293018	0.292935	0.292442	0.286808	0.264493
28100	-1546.436	-1567.129	20.69236	0.279574	0.280083	0.210814	0.188859	0.18862	0.188373	0.180801	0.180714	0.184075	0.165872
28110	-1561.877	-1567.625	5.748371	0.278171	0.259657	0.246183	0.245718	0.220099	0.220054	0.223741	0.204482	0.183032	0.15411
28120	-1585.426	-1567.158	-18.26813	0.21376	0.219833	0.111968	0.103641	0.0916556	0.0734267	0.07224	0.0591112	0.0596622	0.0550687
28130	-1579.922	-1567.907	-12.0152	0.221424	0.177863	0.169921	0.149669	0.109605	0.111348	0.111113	0.108036	0.101857	0.105514
28140	-1589.264	-1572.793	-16.47112	0.282088	0.262603	0.224204	0.174228	0.168787	0.168614	0.171343	0.255995	0.25855	0.25125
28150	-1575.615	-1571.254	-4.360861	0.284892	0.281187	0.281593	0.283709	0.284738	0.298313	0.297531	0.297581	0.297885	0.298443
28160	-1576.339	-1571.182	-5.157605	0.276703	0.297951	0.264985	0.2167	0.220983	0.258414	0.258417	0.248034	0.246664	0.196078
28170	-1587.696	-1569.85	-17.84586	0.233486	0.224421	0.198634	0.19878	0.197303	0.110722	0.0800992	0.0922119	0.112821	0.112883
28180	-1583.415	-1571.02	-12.39467	0.240985	0.222735	0.220676	0.217492	0.235789	0.191956	0.170655	0.173018	0.072569	0.0757306
28190	-1583.66	-1568.75	-14.91034	0.222932	0.226208	0.224424	0.208699	0.174819	0.141268	0.14092	0.140353	0.157332	0.157687
28200	-1582.913	-1565.754	-17.15848	0.233884	0.235907	0.235568	0.232313	0.18413	0.182411	0.178456	0.182025	0.190154	0.190116
28210	-1580.773	-1565.319	-15.45378	0.214598	0.223212	0.223237	0.223038	0.225861	0.157011	0.156884	0.166663	0.168633	0.172648
28220	-1554.925	-1565.111	10.18611	0.2134	0.216415	0.216818	0.217109	0.216089	0.217975	0.21337	0.21316	0.21234	0.21199
28230	-1574.781	-1566.507	-8.274106	0.205818	0.221845	0.221999	0.221944	0.221932	0.218883	0.246361	0.246064	0.247511	0.247873
28240	-1586.873	-1565.008	-21.86476	0.236421	0.235302	0.237616	0.230843	0.23158	0.227664	0.230328	0.228894	0.240431	0.221776
28250	-1573.268	-1564.837	-8.430912	0.233289	0.239824	0.236262	0.239847	0.23974	0.246618	0.243827	0.243424	0.244367	0.238401
28260	-1600.492	-1569.746	-30.74589	0.242691	0.171166	0.172531	0.180363	0.251514	0.236133	0.303824	0.268611	0.258291	0.234333
28270	-1568.254	-1565.174	-3.079435	0.223076	0.222558	0.22713	0.227148	0.235942	0.233114	0.229216	0.230888	0.232143	0.232224
28280	-1550.046	-1564.888	14.84148	0.23042	0.230473	0.2304	0.230402	0.230916	0.233945	0.235198	0.234981	0.234781	0.233955
28290	-1566.445	-1566.025	-0.4200392	0.217518	0.217374	0.205703	0.202559	0.203838	0.204271	0.204853	0.204938	0.200047	0.200047
28300	-1597.845	-1566.663	-31.18219	0.210228	0.213014	0.253851	0.257034	0.254898	0.253465	0.254295	0.253023	0.243195	0.242912
28310	-1581.689	-1565.593	-16.09562	0.212256	0.20997	0.210925	0.214783	0.215252	0.214998	0.214626	0.140464	0.141711	0.140018
28320	-1600.789	-1565.31	-35.47841	0.221603	0.221976	0.212442	0.186122	0.187712	0.164524	0.142601	0.13625	0.146264	0.141637
28330	-1593.2	-1564.578	-28.62215	0.235133	0.236019	0.23247	0.235484	0.235503	0.236135	0.229971	0.233569	0.232272	0.237566
28340	-1598.099	-1565.252	-32.84741	0.20829	0.258848	0.280206	0.258791	0.258785	0.259369	0.273729	0.26715	0.265132	0.266685
28350	-1601.155	-1566.907	-34.24803	0.242517	0.238281	0.263567	0.263319	0.259404	0.251568	0.246648	0.376969	0.209755	0.203285
28360	-1600.558	-1567.392	-33.16658	0.194784	0.173003	0.171715	0.151798	0.142521	0.14327	0.110521	0.109339	0.109812	0.1281
28370	-1601.214	-1567.55	-33.66356	0.21487	0.182341	0.088422	0.0809987	0.079939	0.0809011	0.0792351	0.0539611	0.0543506	0.0694099
28380	-1600.977	-1573.042	-27.93483	0.213414	0.213341	0.202	0.198536	0.0677968	0.0686662	0.0745289	0.0781896	0.0760319	0.0776661
28390	-1565.41	-1567.151	1.741012	0.215929	0.202535	0.134811	0.116047	0.0800646	0.0859177	0.0894269	0.0913122	0.0945137	0.0316179
28400	-1572.911	-1567.11	-5.801203	0.215007	0.187014	0.110273	0.116275	0.0914172	0.0938746	0.0942569	0.0919946	0.100583	0.0997247
28410	-1571.734	-1566.148	-5.585997	0.228604	0.180634	0.145685	0.139001	0.0913724	0.0916526	0.0903487	0.0896799	0.0834125	0.0788316
28420	-1564.228	-1567.594	3.366417	0.23175	0.222671	0.202763	0.160955	0.0986822	0.0987683	0.0941199	0.0899164	0.0895278	0.0657395
28430	-1612.079	-1571.572	-40.50644	0.229366	0.141025	0.139788	0.128602	0.130556	0.131064	0.134882	0.103693	0.112953	0.112109
28440	-1581.308	-1565.749	-15.55865	0.208796	0.210893	0.203728	0.212101	0.221606	0.236608	0.241047	0.24145	0.244664	0.243385
28450	-1560.902	-1564.779	3.87741	0.226897	0.226121	0.225373	0.225366	0.223309	0.22311	0.223152	0.224111	0.224086	0.223719
28460	-1572.566	-1569.808	-2.758129	0.21277	0.216766	0.208795	0.201641	0.202781	0.202574	0.210921	0.207554	0.209394	0.202105
28470	-1584.67	-1570.488	-14.18207	0.210575	0.210439	0.221917	0.220356	0.219097	0.20192	0.200591	0.146899	0.151239	0.145511
28480	-1576.381	-1569.121	-7.260259	0.266369	0.277455	0.26305	0.233906	0.233096	0.208554	0.185872	0.184273	0.183837	0.16807
28490	-1574.44	-1570.303	-4.137141	0.213411	0.237985	0.221338	0.220975	0.0837633	0.0891003	0.10053	0.0969116	0.095796	0.0962263
28500	-1577.194	-1566.514	-10.67932	0.278253	0.265475	0.204383	0.196922	0.148248	0.136979	0.145964	0.118677	0.11825	0.118296
28510	-1574.946	-1568.627	-6.31869	0.265303	0.254554	0.303628	0.255354	0.22873	0.238071	0.216137	0.268182	0.269799	0.269642
28520	-1560.058	-1568.327	8.269237	0.235624	0.230212	0.190012	0.188836	0.188918	0.190805	0.190808	0.198231	0.197408	0.17951
28530	-1562.849	-1568.783	5.934181	0.234209	0.223115	0.22006	0.185691	0.18216	0.159857	0.140643	0.125609	0.129344	0.129082
28540	-1563.037	-1569.157	6.120016	0.209857	0.218125	0.0837706	0.0847383	0.0835617	0.0622802	0.0714279	0.048032	0.0490312	0.0393622
28550	-1549.333	-1569.101	19.76798	0.240118	0.224293	0.189773	0.184286	0.183272	0.17967	0.177911	0.176126	0.172669	0.174105
28560	-1556.496	-1566.762	10.26639	0.244748	0.249797	0.158558	0.155987	0.15227	0.141309	0.122048	0.129396	0.149207	0.149712
28570	-1567.718	-1568.818	1.099417	0.2775	0.256235	0.258847	0.153756	0.153313	0.15474	0.140094	0.165747	0.146279	0.15833
28580	-1581.604	-1570.53	-11.07457	0.234682	0.233207	0.118725	0.116518	0.087107	0.0868889	0.085173	0.0851548	0.0886561	0.0896379
28590	-1598.289	-1568.251	-30.03771	0.217207	0.209215	0.116795	0.114844	0.0842662	0.0803013	0.0621147	0.0639591	0.0808633	0.0773137
28600	-1627.606	-1567.471	-60.13523	0.221727	0.188511	0.112192	0.104923	0.0958291	0.098539	0.0525903	0.051507	0.0459341	0.0275575
28610	-1558.476	-1569.304	10.82775	0.240554	0.238843	0.21308	0.140204	0.158125	0.160638	0.160989	0.132862	0.131608	0.134573
28620	-1570.008	-1569.361	-0.6469897	0.226619	0.22616	0.226736	0.154923	0.140818	0.154109	0.147955	0.143891	0.140647	0.142655
28630	-1581.359	-1566.002	-15.35645	0.247752	0.251333	0.205853	0.214262	0.168241	0.171581	0.163728	0.174546	0.171705	0.193816
28640	-1582.207	-1568.873	-13.33362	0.218657	0.220246	0.166685	0.172528	0.159639	0.0984961	0.0998962	0.0962483	0.113796	0.117009
28650	-1584.395	-1568.497	-15.89788	0.221915	0.183882	0.184773	0.175627	0.0581209	0.0577779	0.064998	0.0673819	0.068845	0.0645454
28660	-1594.616	-1567.944	-26.67173	0.241827	0.160536	0.159568	0.149415	0.0801166	0.0794644	0.0886713	0.0950793	0.11846	0.13375
28670	-1599.481	-1569.795	-29.68648	0.239469	0.252266	0.249016	0.189471	0.137211	0.138521	0.124855	0.129724	0.121931	0.120786
28680	-1564.605	-1567.049	2.44379	0.237763	0.235641	0.134028	0.134711	0.13753	0.137759	0.134101	0.109384	0.111024	0.114866
28690	-1560.362	-1568.077	7.714606	0.216509	0.210173	0.122303	0.12113	0.122872	0.122726	0.124233	0.129654	0.129897	0.133612
