Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]
26220	-1601.201	-1567.474	-33.72642	0.153777	0.204212	0.17235	0.173792	0.177293	0.174222	0.167715	0.174923	0.115373	0.0731854
26230	-1562.84	-1568.073	5.233483	0.153777	0.152825	0.151112	0.151226	0.156941	0.191386	0.191672	0.193172	0.19311	0.194451
26240	-1556.637	-1567.665	11.02788	0.122667	0.126161	0.136662	0.141851	0.144088	0.158171	0.16006	0.162219	0.162998	0.137167
26250	-1594.114	-1568.071	-26.04312	0.163677	0.174405	0.183573	0.178005	0.297345	0.362911	0.165544	0.167005	4.74457e-06	5.56031e-06
26260	-1582.321	-1567.919	-14.40261	0.163677	0.17366	0.177398	0.173055	0.174026	0.163986	0.159117	0.165286	0.179683	0.180415
26270	-1596.793	-1566.374	-30.41909	0.0455907	0.0461917	0.0485933	0.0641058	0.061625	0.0541032	0.050161	0.0447549	0.0702656	0.0710322
26280	-1596.648	-1568.415	-28.2334	0.000181402	0.000175456	0.000176303	0.000212663	0.000256032	0.000144681	0.000201914	0.000195352	0.000137307	0.000137731
26290	-1567.304	-1567.747	0.4430278	0.000132422	0.000132287	0.000131579	0.000131564	0.0001316	0.000131598	0.000131841	0.000131848	0.000131878	0.000131803
26300	-1550.055	-1568.231	18.17574	0.000110271	0.000110314	0.000110315	0.000110334	0.000110308	0.000110297	0.0001103	0.000110338	0.000110355	0.000110339
26310	-1554.613	-1571.134	16.52116	0.00179064	0.00179064	0.00179012	0.00178538	0.00178542	0.00178486	0.00182663	0.00182378	0.00182396	0.00182416
26320	-1521.53	-1568.914	47.38372	0.0395145	0.0395166	0.0395169	0.0395197	0.0395901	0.0395886	0.0395876	0.0395873	0.0395858	0.0395862
26330	-1601.244	-1568.08	-33.16319	0.0118467	0.0118405	0.0122895	0.012273	0.0106201	0.0125666	0.0125809	0.0128222	0.0123429	0.0115472
26340	-1560.869	-1567.351	6.481454	0.000860174	0.000855632	0.000854018	0.000848824	0.000858219	0.000855289	0.000856862	0.000854387	0.000821021	0.000822842
26350	-1596.046	-1572.435	-23.61138	8.35338e-05	8.36092e-05	8.30833e-05	8.37996e-05	5.26135e-05	5.40908e-05	5.50676e-05	5.64884e-05	5.82699e-05	5.34889e-05
26360	-1591.212	-1566.733	-24.47963	0.0316098	0.0305291	0.0113951	0.0114599	0.00940807	0.00702011	0.00702992	0.0069679	0.00722992	0.00721758
26370	-1587.98	-1566.618	-21.36217	0.0161682	0.0171146	0.0178485	0.0178514	0.0180413	0.0173812	0.0186553	0.0187156	0.0198731	0.0185422
26380	-1591.152	-1569.096	-22.05542	0.00056732	0.000567267	0.000568409	0.000534386	0.000533913	0.00053314	0.000529418	0.000530029	0.000549679	0.000598221
26390	-1579.93	-1567.861	-12.06945	0.0407154	0.0407379	0.0405999	0.0483752	0.053524	0.053259	0.0533143	0.0524128	0.0256387	0.0256319
26400	-1586.863	-1568.559	-18.30394	0.0699416	0.188468	0.189646	0.228714	0.224959	0.203281	0.206705	0.284984	0.291471	0.321237
26410	-1595.338	-1567.986	-27.35239	0.0208493	0.0862035	0.109863	0.110227	0.116913	0.12518	0.119099	0.0336371	0.032738	0.0572307
26420	-1577.539	-1565.503	-12.03659	0.0295087	0.185127	0.176401	0.175866	0.166238	0.188239	0.197263	0.216933	0.137243	0.193213
26430	-1580.039	-1565.795	-14.24404	0.0177382	0.106219	0.181368	0.127647	0.237197	0.271704	0.20488	0.20539	0.055688	0.0943512
26440	-1581.57	-1567.473	-14.0979	0.0301232	0.0834005	0.0835044	0.114652	0.113897	0.116937	0.130861	0.128428	0.0691832	0.0719239
26450	-1554.467	-1564.811	10.34403	0.0301232	0.188402	0.188748	0.189099	0.189098	0.191124	0.189051	0.198279	0.227734	0.198451
26460	-1566.428	-1564.902	-1.525612	0.0192339	0.194765	0.210389	0.205587	0.205586	0.186853	0.18761	0.200392	0.197417	0.197373
26470	-1574.453	-1567.664	-6.788653	0.01075	0.015717	0.0744399	0.0783102	0.0761522	0.141302	0.139923	0.14064	0.137382	0.136512
26480	-1581.152	-1564.997	-16.15501	0.0227405	0.147629	0.156166	0.161208	0.150287	0.180857	0.196761	0.190668	0.169199	0.170205
26490	-1588.553	-1566.206	-22.34712	0.0178131	0.0915914	0.127236	0.13219	0.222688	0.267659	0.225298	0.16702	0.180325	0.186779
26500	-1591.899	-1566.172	-25.72643	0.0179046	0.166061	0.158889	0.163006	0.230419	0.242446	0.145062	0.110484	0.109826	0.0933288
26510	-1602.743	-1566.13	-36.61212	0.0313411	0.122058	0.14707	0.198501	0.107691	0.194115	0.185292	0.0949377	0.0921564	0.0627437
26520	-1601.964	-1565.205	-36.75874	0.0313411	0.122697	0.105195	0.0913822	0.136151	0.230413	0.280996	1.44197e-10	1.63565e-10	1.7296e-10
26530	-1612.195	-1566.054	-46.14104	0.0248058	0.119063	0.134938	0.137148	0.207704	0.288619	0.442402	4.43397e-17	5.01647e-17	6.36277e-17
26540	-1602.997	-1566.941	-36.05572	0.016174	0.0713562	0.188076	0.176787	0.160621	0.143424	0.159829	0.121438	1.96434e-09	8.30267e-10
26550	-1592.173	-1565.56	-26.61306	0.0226264	0.144089	0.172381	0.153672	0.135578	0.170516	0.142091	0.105444	0.241035	5.44582e-06
26560	-1593.34	-1565.361	-27.97866	0.0226264	0.15598	0.184897	0.184901	0.185543	0.179121	0.142715	0.146091	0.219235	0.136685
26570	-1603.896	-1566.4	-37.49615	0.0266961	0.132591	0.129544	0.12949	0.144271	0.111228	0.0675902	0.0410153	0.0306112	0.107572
26580	-1624.34	-1565.067	-59.27311	0.0138934	0.133284	0.136487	0.194561	0.00218803	0.00204345	0.00237071	0.000553521	0.000464449	8.9796e-11
26590	-1629.326	-1567.016	-62.31076	0.00126126	0.000660412	0.00206771	0.0551333	0.000169311	1.82151e-05	4.33859e-05	0.00358394	0.000172298	5.66338e-06
26600	-1652.561	-1565.424	-87.13747	4.83421e-05	0.180607	0.115437	5.21483e-06	1.61418e-26	7.88093e-35	7.58903e-53	4.3101e-51	5.88322e-50	3.17553e-53
26610	-1647.463	-1566.132	-81.33065	0.000337822	0.0911672	0.0324427	5.01672e-07	7.68831e-25	2.22678e-42	2.54917e-66	7.70476e-66	8.75841e-57	1.53767e-59
26620	-1632.551	-1566.932	-65.61909	0.00130256	0.0916622	1.292e-08	6.6692e-11	5.33425e-11	6.02262e-11	1.76803e-11	1.0841e-11	1.08225e-14	7.01874e-10
26630	-1600.133	-1568.793	-31.34033	0.0209777	0.0178232	0.0166099	0.0150392	0.0150567	0.0150099	0.0153076	0.0151604	0.0155711	0.00716374
26640	-1552.825	-1568.607	15.7823	0.0536906	0.0537444	0.053591	0.0535989	0.0537092	0.053688	0.0535946	0.0539457	0.0539478	0.0537913
26650	-1596.168	-1571.319	-24.84867	0.0689119	0.069794	0.0690932	0.0695697	0.0731631	0.0617968	0.0550854	0.0537823	0.0539152	0.047877
26660	-1602.941	-1567.061	-35.87946	0.0132343	0.0157203	0.0154549	0.016795	0.0173068	0.0171618	0.015912	0.0169093	0.0178338	0.0175004
26670	-1590.063	-1573.313	-16.7502	0.000274249	0.000263166	0.000262216	0.000250968	0.000223516	0.00021659	0.00022514	0.000251302	0.000206703	0.000187877
26680	-1584.199	-1567.338	-16.86069	0.0171092	0.017265	0.0175795	0.0170843	0.0172119	0.0172192	0.0183817	0.0192145	0.0190509	0.0192081
26690	-1578.98	-1568.332	-10.64794	0.0333829	0.0354016	0.0354122	0.0349733	0.0338796	0.033902	0.0352303	0.0326693	0.0325593	0.0327464
26700	-1571.269	-1569.96	-1.309503	0.033453	0.0334088	0.0331003	0.0330788	0.0319096	0.028924	0.0290787	0.029051	0.0291517	0.0272145
26710	-1558.323	-1567.706	9.382549	0.144989	0.144291	0.170424	0.176559	0.176277	0.180866	0.181284	0.181282	0.184266	0.184469
26720	-1607.966	-1567.296	-40.66963	0.122601	0.1765	0.166196	0.168738	0.187125	0.186913	0.18743	0.193159	0.190507	0.194045
26730	-1576.287	-1571.022	-5.265165	0.213523	0.213189	0.201583	0.199718	0.229736	0.270982	0.269919	0.266039	0.265626	0.338895
26740	-1566.448	-1569.535	3.086966	0.248214	0.259501	0.272395	0.311693	0.34682	0.343973	0.333413	0.333524	0.342933	0.359438
26750	-1571.037	-1570.081	-0.9562199	0.217961	0.203643	0.20329	0.235962	0.245504	0.239909	0.239959	0.238346	0.213487	0.211077
26760	-1568.771	-1568.518	-0.2524149	0.117579	0.125851	0.177014	0.178179	0.179379	0.180512	0.216786	0.205179	0.208457	0.206224
26770	-1570.563	-1568.4	-2.162828	0.119847	0.119216	0.155106	0.153644	0.148127	0.143641	0.149709	0.144556	0.15637	0.175653
26780	-1563.641	-1567.636	3.995027	0.153353	0.153417	0.16897	0.177094	0.177225	0.180176	0.179915	0.168572	0.162717	0.163424
26790	-1586.601	-1566.191	-20.4094	0.0569623	0.0571739	0.0909557	0.0846199	0.0862026	0.0867712	0.0866205	0.0868978	0.0846256	0.080349
26800	-1578.844	-1569.871	-8.972933	0.0504987	0.040315	0.0392873	0.0404548	0.0394119	0.0353711	0.0345665	0.0347397	0.034739	0.037905
26810	-1571.733	-1569.041	-2.691427	0.0860771	0.098926	0.0995583	0.139369	0.142733	0.144331	0.106035	0.106071	0.105156	0.104018
26820	-1556.137	-1567.412	11.27442	0.137396	0.155272	0.159896	0.158439	0.233652	0.233276	0.243786	0.242986	0.241584	0.242211
26830	-1552.077	-1570.194	18.11734	0.200121	0.197915	0.194994	0.194151	0.194295	0.266032	0.266303	0.266914	0.266533	0.269423
26840	-1521.175	-1573.93	52.75511	0.141479	0.141909	0.145997	0.146175	0.144259	0.143166	0.148132	0.147377	0.147536	0.146795
26850	-1554.816	-1568.594	13.77839	0.165431	0.166736	0.237649	0.237885	0.235948	0.253165	0.270656	0.272574	0.268613	0.632268
26860	-1576.401	-1568.291	-8.110143	0.118948	0.123396	0.137194	0.144891	0.145262	0.139669	0.140464	0.127432	0.115859	4.27325e-06
26870	-1584.255	-1569.873	-14.38255	0.132706	0.131499	0.132046	0.130291	0.132535	0.13317	0.127158	0.128163	0.128306	0.125297
26880	-1574.77	-1568.229	-6.541451	0.14855	0.147073	0.142734	0.195051	0.204135	0.246975	0.245413	0.219685	0.17902	0.178948
26890	-1585.315	-1569.064	-16.25045	0.192081	0.178455	0.206419	0.226562	0.239436	0.241361	0.137308	0.160327	0.176959	0.261698
26900	-1583.949	-1568.143	-15.80562	0.206704	0.209582	0.250951	0.250958	0.292964	0.303809	0.302217	0.530124	0.531637	0.550321
26910	-1587.186	-1568.487	-18.69926	0.169065	0.1728	0.171503	0.2307	0.239482	0.25019	0.247369	0.252892	0.262239	0.27255
26920	-1577.03	-1569.779	-7.250703	0.175845	0.171245	0.314745	0.321113	0.315648	0.272445	0.287107	0.288379	0.137281	0.55088
26930	-1566.085	-1568.495	2.410681	0.191379	0.282541	0.286532	0.298298	0.286949	0.298479	0.326856	0.194864	0.26008	0.199643
26940	-1569.168	-1571.168	1.999604	0.209936	0.211168	0.211236	0.211778	0.207038	0.211929	0.221501	0.214284	0.202966	0.192324
26950	-1561.193	-1569.212	8.018424	0.206502	0.20612	0.205125	0.206524	0.242611	0.242277	0.242183	0.239394	0.219577	0.217625
26960	-1579.752	-1567.949	-11.80265	0.137478	0.13338	0.146145	0.153366	0.153414	0.153899	0.152741	0.140641	0.141316	0.141439
26970	-1592.256	-1569.378	-22.8776	0.151998	0.130727	0.147826	0.141282	0.1414	0.21325	0.234011	0.23062	0.0795114	0.109437
26980	-1570.867	-1566.642	-4.22454	0.0767753	0.0806054	0.0814597	0.0837119	0.0794357	0.0782633	0.080353	0.0808809	0.083681	0.0806009
26990	-1587.433	-1568.254	-19.17947	0.0974094	0.0976812	0.0925639	0.0966297	0.0965111	0.0941561	0.065371	0.0731502	0.0707772	0.0700586
27000	-1584.079	-1567.023	-17.0564	0.0473851	0.0492344	0.0490333	0.0514367	0.0515344	0.0515279	0.0515899	0.0564131	0.0594018	0.0566177
27010	-1566.641	-1571.032	4.390578	0.0947165	0.0947523	0.0927014	0.092475	0.0922445	0.0931606	0.0941834	0.0940723	0.0951893	0.0949795
27020	-1544.538	-1568.345	23.807	0.0394153	0.039342	0.0393621	0.0392077	0.0392078	0.0392014	0.0391754	0.039171	0.039243	0.0392499
27030	-1557.921	-1568.766	10.84519	0.0196808	0.0196666	0.0193781	0.01938	0.0193899	0.019387	0.0196382	0.0196287	0.0194051	0.0194695
27040	-1581.154	-1566.829	-14.32555	0.0112947	0.00832991	0.00820933	0.00778574	0.00779886	0.0072172	0.00726668	0.00749083	0.00753972	0.00747448
27050	-1618.123	-1567.612	-50.51037	0.00323479	0.00332305	0.00339678	0.00327676	0.00291033	0.00272461	0.0022006	0.00144348	0.00259732	0.00144679
27060	-1611.824	-1568.538	-43.28537	0.000208943	0.000177537	0.000176265	0.00137216	0.00152969	0.000822372	0.000620811	0.000298046	0.017047	0.0140384
27070	-1598.993	-1568.71	-30.28305	0.000156486	0.000202519	0.000203678	0.000204632	0.00016803	0.000186489	0.000191334	0.000189652	0.00020926	0.000246513
27080	-1589.339	-1568.463	-20.87617	6.91854e-05	6.6394e-05	6.27168e-05	6.25559e-05	5.56869e-05	6.02692e-05	6.14821e-05	6.06552e-05	5.98751e-05	6.38067e-05
27090	-1606.309	-1568.059	-38.24911	0.000120526	0.000120496	0.000122187	0.00012153	0.000180564	0.000176061	0.000266314	0.00102418	0.000932334	0.000894232
27100	-1605.579	-1570.173	-35.40622	8.51147e-05	6.22525e-05	6.07108e-05	5.23991e-05	5.21181e-05	4.98324e-05	4.08994e-05	2.72609e-05	2.41834e-05	2.26629e-05
27110	-1578.83	-1570.657	-8.173019	0.000193396	0.000191992	0.000194648	0.000195392	0.000211911	0.000264121	0.000264154	0.000264492	0.000267673	0.000268406
27120	-1580.481	-1568.131	-12.34956	0.000358529	0.000344808	0.00035189	0.0003678	0.000357892	0.000352554	0.000352413	0.000339254	0.000338705	0.000339539
27130	-1559.529	-1568.54	9.01174	0.000765059	0.000764907	0.000763165	0.000762929	0.000765212	0.000759558	0.000759319	0.000759703	0.000759431	0.000758652
27140	-1592.118	-1567.038	-25.07934	8.1749e-05	6.92815e-05	6.2685e-05	0.000102126	0.000103016	0.000111114	0.000115216	0.000114839	0.00010563	0.0001078
27150	-1595.718	-1566.516	-29.20245	0.00332346	0.00321919	0.00307277	0.00324608	0.00302022	0.00218498	0.00279592	0.00266556	0.00311215	0.00372968
27160	-1603.745	-1568.549	-35.19612	0.00492606	0.0048771	0.00389831	0.00885956	0.00899505	0.00678421	0.00660666	0.00548346	1.86093e-07	1.63468e-07
27170	-1619.59	-1568.761	-50.82979	0.0288203	0.169567	0.169102	0.168553	0.167277	0.155072	0.639995	0.000594776	0.000640697	0.000201878
27180	-1592.585	-1565.57	-27.0149	0.0422739	0.139704	0.13506	0.122885	0.124149	0.12575	0.140441	0.0249236	0.0249319	0.0174359
27190	-1581.002	-1566.71	-14.29163	0.0372117	0.0359516	0.0420693	0.0377627	0.037867	0.0389347	0.035077	0.0362972	0.0351286	0.0355004
27200	-1576.405	-1568.351	-8.05438	0.0149428	0.0145144	0.014157	0.0141625	0.0142695	0.014166	0.014376	0.014343	0.0132961	0.0132302
27210	-1612.723	-1566.931	-45.79137	0.0027634	0.00250901	0.000112395	0.000111336	0.000113477	0.000113849	2.422e-07	2.50204e-07	2.49793e-07	2.46608e-07
27220	-1582.795	-1567.318	-15.47698	0.000357172	0.000366958	0.000388968	0.000389072	0.000341943	0.000344582	0.000332372	0.000308839	0.000303196	0.000283321
27230	-1565.165	-1567.345	2.179981	0.014713	0.0145322	0.0149643	0.0149184	0.0148569	0.014687	0.0146749	0.0146739	0.0146769	0.0146188
27240	-1539.718	-1568.481	28.7635	0.138694	0.139069	0.13846	0.138789	0.138865	0.138769	0.138803	0.147674	0.149102	0.149093
27250	-1545.046	-1571.087	26.0406	0.139106	0.147577	0.147596	0.147603	0.147711	0.146678	0.146546	0.153057	0.152928	0.153387
27260	-1562.957	-1568.377	5.420665	0.170855	0.170855	0.177336	0.182421	0.183018	0.183577	0.185534	0.182105	0.184778	0.18771
27270	-1560.312	-1568.224	7.911981	0.122809	0.150189	0.150234	0.148879	0.157907	0.151147	0.151986	0.150001	0.150129	0.149202
27280	-1585.273	-1569.328	-15.94413	0.080859	0.080877	0.0765911	0.0928076	0.0968121	0.111495	0.107318	0.129702	0.136437	0.135944
27290	-1580.505	-1569.677	-10.82754	0.134779	0.131389	0.111657	0.110666	0.110758	0.111005	0.166073	0.166733	0.173296	0.210265
27300	-1593.27	-1569.772	-23.49863	0.0996426	0.104297	0.105145	0.106638	0.107202	0.107062	0.0999993	0.317703	0.294328	0.00229763
27310	-1568.23	-1569.549	1.318499	0.180611	0.185819	0.183702	0.178257	0.166323	0.166826	0.166527	0.180523	0.186514	0.189187
27320	-1554.399	-1568.003	13.60425	0.0779108	0.0773421	0.0789638	0.0803195	0.0776601	0.0776621	0.0776926	0.0774353	0.0773051	0.0927959
27330	-1549.601	-1569.858	20.25683	0.150654	0.152415	0.151944	0.175433	0.246859	0.325185	0.32342	0.313514	0.329434	0.325646
27340	-1568.769	-1567.34	-1.429276	0.138781	0.219506	0.211214	0.212045	0.207205	0.21286	0.146525	0.153487	0.412551	0.413087
27350	-1541.686	-1568.558	26.87226	0.18495	0.194169	0.255113	0.260437	0.251477	0.305847	0.315681	0.335313	0.347041	0.351202
27360	-1579.218	-1567.402	-11.81643	0.119882	0.116542	0.13088	0.123716	0.123775	0.192213	0.185031	0.18491	0.186011	0.168201
27370	-1586.646	-1565.936	-20.7098	0.0837035	0.137213	0.131355	0.132482	0.193215	0.170197	0.18292	0.26614	0.201075	0.179226
27380	-1588.168	-1569.264	-18.90386	0.0391774	0.0385625	0.0374437	0.0448495	0.051717	0.0553604	0.0699974	0.0686514	0.0582732	0.0568679
27390	-1596.877	-1570.317	-26.55979	0.13404	0.115977	0.146477	0.146639	0.148645	0.146503	0.149959	0.147127	0.132018	0.1369
27400	-1573.043	-1567.794	-5.249378	0.139622	0.140452	0.127052	0.127847	0.12549	0.126734	0.123436	0.121948	0.12249	0.120871
27410	-1572.65	-1567.6	-5.05004	0.0768984	0.0843528	0.0843221	0.0842233	0.0883761	0.0788671	0.0783098	0.0787413	0.0817703	0.0813578
27420	-1571.364	-1568.997	-2.367484	0.0103972	0.0103072	0.0103077	0.0101664	0.0101536	0.0102278	0.0100975	0.0100603	0.00977235	0.00976726
27430	-1570.053	-1566.378	-3.674794	0.0631525	0.0624026	0.0625459	0.0608146	0.0609456	0.0679432	0.0677783	0.0678666	0.0660031	0.0676488
27440	-1610.09	-1569.01	-41.08009	0.0846232	0.0879009	0.0864709	0.121749	0.0954479	0.0965575	0.0982144	0.0224089	0.0222918	0.0202285
27450	-1578.074	-1568.413	-9.661588	0.112176	0.138492	0.136115	0.125861	0.122305	0.1275	0.128895	0.132119	0.138168	0.135851
27460	-1567.09	-1568.535	1.44507	0.180427	0.176438	0.16836	0.257744	0.250415	0.255284	0.274063	0.274052	0.22362	0.213931
27470	-1567.559	-1567.064	-0.4951116	0.141557	0.141536	0.208825	0.209629	0.208279	0.201653	0.188152	0.187785	0.186375	0.167588
27480	-1570.707	-1566.635	-4.071941	0.117905	0.121563	0.218415	0.219839	0.156289	0.158853	0.113514	0.108627	0.112836	0.107606
27490	-1571.297	-1570.85	-0.446689	0.0733561	0.0682475	0.0603788	0.0480974	0.0522867	0.0510766	0.0579145	0.0525002	0.0522581	0.053344
27500	-1562.284	-1568.285	6.000847	0.0654599	0.0653673	0.105316	0.106062	0.106867	0.106876	0.106694	0.104601	0.102338	0.105135
27510	-1560.268	-1567.577	7.308751	0.0761153	0.0807131	0.191779	0.18608	0.250731	0.247604	0.253567	0.25906	0.264059	0.249727
27520	-1577.343	-1565.644	-11.69982	0.0774821	0.121935	0.181242	0.180869	0.191543	0.204762	0.213931	0.197208	0.199533	0.189277
27530	-1568.34	-1567.785	-0.554559	0.152604	0.166576	0.164326	0.197939	0.191852	0.192217	0.202857	0.233208	0.23438	0.0946708
27540	-1557.227	-1567.028	9.800625	0.12352	0.200072	0.198111	0.204899	0.206656	0.204019	0.20009	0.197392	0.197291	0.213273
27550	-1588.184	-1571.196	-16.98757	0.0450655	0.0467596	0.0461413	0.0458609	0.0456152	0.0455909	0.0455916	0.0447455	0.0396009	0.0346528
27560	-1569.799	-1567.385	-2.414673	0.0901472	0.0901032	0.0883205	0.0897446	0.0901309	0.0869186	0.123113	0.123844	0.120397	0.120523
27570	-1567.778	-1567.995	0.2166974	0.173039	0.201125	0.198026	0.197519	0.191094	0.191149	0.197933	0.197652	0.200047	0.205808
27580	-1563.247	-1569.267	6.019828	0.122937	0.123866	0.124095	0.123615	0.150496	0.148411	0.150969	0.151058	0.152442	0.152239
27590	-1573.04	-1565.215	-7.824568	0.0407467	0.105908	0.105848	0.106184	0.108658	0.108156	0.103904	0.099583	0.0821101	0.0820621
27600	-1599.56	-1567.996	-31.5637	0.0487008	0.0487834	0.200777	0.201097	0.210375	0.216091	0.271483	0.109087	0.0724563	0.0667466
27610	-1581.978	-1567.816	-14.1617	0.0671878	0.067368	0.0504926	0.0505515	0.0482793	0.0200737	0.0211867	0.0198575	0.0170539	0.0164079
27620	-1580.097	-1566.464	-13.63282	0.0883717	0.0980813	0.109613	0.110755	0.110516	0.116616	0.103798	0.109407	0.110181	0.11134
27630	-1588.474	-1569.028	-19.44605	0.177095	0.190256	0.190827	0.191562	0.192032	0.192167	0.174883	0.173865	0.231294	0.232755
27640	-1591.505	-1566.492	-25.01281	0.127268	0.129177	0.117515	0.134093	0.146322	0.146443	0.151285	0.178625	0.052024	0.0452283
27650	-1572.414	-1567.426	-4.987639	0.0648566	0.0685226	0.215866	0.211779	0.225714	0.224378	0.220672	0.215898	0.223566	0.23188
27660	-1559.04	-1566.286	7.24652	0.0643937	0.0994875	0.105712	0.103058	0.103347	0.101615	0.114578	0.11426	0.114478	0.115217
27670	-1566.446	-1567.253	0.8074423	0.144512	0.155558	0.154875	0.249172	0.250479	0.258366	0.257376	0.264957	0.262245	0.262965
27680	-1563.91	-1568.155	4.245521	0.153136	0.212352	0.214485	0.214468	0.218	0.220364	0.216181	0.219274	0.216896	0.180506
27690	-1565.276	-1569.09	3.813168	0.158559	0.154265	0.194751	0.187975	0.200524	0.203282	0.191435	0.191071	0.192502	0.21192
27700	-1578.75	-1565.767	-12.983	0.0478717	0.091015	0.092741	0.11822	0.11803	0.118406	0.143324	0.142872	0.139204	0.139391
27710	-1582.344	-1567.109	-15.23432	0.0686701	0.0921009	0.0963942	0.110552	0.110068	0.242403	0.247399	0.251237	0.248645	0.241967
27720	-1597.567	-1566.391	-31.1756	0.0625566	0.130506	0.131311	0.140355	0.146308	0.160238	0.215102	0.166146	0.202893	0.166421
27730	-1565.027	-1565.929	0.901501	0.075459	0.188016	0.182019	0.180486	0.185787	0.189429	0.185432	0.224916	0.298542	0.268069
27740	-1596.595	-1567.281	-29.31375	0.104633	0.14196	0.15256	0.192344	0.191011	0.185127	0.226708	0.217033	0.21377	0.273615
27750	-1601.364	-1568.576	-32.78751	0.0353543	0.0557753	0.0188286	0.0195374	0.0216129	0.0227027	0.0222315	0.0223973	0.0252429	0.0222634
27760	-1587.367	-1568.5	-18.86665	0.0071351	0.00744882	0.00774197	0.00769474	0.00802804	0.00767529	0.00811016	0.00842919	0.00833886	0.016399
27770	-1582.741	-1570.045	-12.69579	0.0218852	0.0201828	0.0233563	0.0251714	0.0241891	0.0258263	0.0220505	0.0234394	0.022985	0.00899801
27780	-1579.928	-1567.349	-12.57888	0.100908	0.0993154	0.104793	0.105059	0.104647	0.103664	0.103429	0.106402	0.106518	0.111429
27790	-1575.945	-1566.751	-9.194693	0.123201	0.123265	0.118155	0.118219	0.117823	0.118976	0.119436	0.119902	0.119904	0.123235
27800	-1602.508	-1567.141	-35.36751	0.031803	0.0288594	0.0289133	0.0289211	0.0289089	0.0308436	9.31984e-16	9.31366e-16	9.31413e-16	9.36772e-16
27810	-1574.639	-1574.193	-0.4467191	0.013909	0.0139007	0.0138534	0.0138808	0.0138403	0.0138433	0.0223069	0.0223002	0.0223128	0.0253841
27820	-1590.573	-1570.014	-20.55885	0.0117192	0.0129335	0.0127819	0.0128235	0.0124192	0.0124174	0.0124365	0.0125141	0.0128385	0.0127538
27830	-1607.833	-1567.711	-40.1222	0.0189499	0.0182062	0.0156056	0.0161025	0.0177531	0.0123113	0.0131311	0.0111655	0.00522174	0.0105486
27840	-1588.728	-1567.271	-21.45712	0.0029831	0.00468258	0.00467776	0.00456962	0.00442107	0.00511812	0.00521764	0.00516361	0.00531644	0.00500349
27850	-1602.233	-1567.724	-34.50868	0.001072	0.0020748	0.00193938	0.00160145	0.00158611	0.00159126	0.00169622	0.00160391	0.0012455	0.00127664
27860	-1590.789	-1567.322	-23.46702	0.00303983	0.00315643	0.00317317	0.00313272	0.00303714	0.00306012	0.00302063	0.00304233	0.00396838	0.00399762
27870	-1590.192	-1567.966	-22.22531	0.00402063	0.0040149	0.00389442	0.00372751	0.00384466	0.0038369	0.00379503	0.00380547	0.00366348	0.0037939
27880	-1614.873	-1566.411	-48.46269	0.0131166	0.0709337	0.0647375	0.0932566	0.0956364	0.109471	0.0715339	0.0463875	0.0447165	0.084846
27890	-1590.212	-1567.413	-22.79875	0.036446	0.0370961	0.0381539	0.0307525	0.0307562	0.0307232	0.0339145	0.0337605	0.035166	0.0351444
27900	-1574.158	-1568.791	-5.367403	0.0348387	0.0369692	0.0369244	0.0366793	0.0366956	0.0367977	0.0366667	0.0366686	0.0314814	0.0315311
27910	-1565.218	-1568.755	3.536183	0.106286	0.105169	0.105396	0.106021	0.124294	0.124186	0.124064	0.124602	0.124586	0.136023
27920	-1572.297	-1572.906	0.6088666	0.177686	0.177479	0.177629	0.177658	0.17734	0.177374	0.323175	0.322044	0.322688	0.322687
27930	-1563.384	-1570.267	6.882697	0.166213	0.16811	0.157554	0.158404	0.159467	0.16017	0.157652	0.15871	0.158904	0.159829
27940	-1580.596	-1567.554	-13.04157	0.140812	0.140748	0.143382	0.231794	0.227289	0.226664	0.228796	0.227815	0.217858	0.217855
27950	-1562.455	-1569.755	7.300312	0.225815	0.216397	0.236539	0.238768	0.236055	0.285681	0.290669	0.290619	0.285175	0.285973
27960	-1573.135	-1569.273	-3.86236	0.063589	0.0657112	0.0657779	0.0658915	0.0648135	0.0660627	0.0661313	0.0662141	0.0665709	0.0665796
27970	-1556.976	-1567.649	10.67269	0.166849	0.166995	0.168241	0.165243	0.167116	0.167397	0.168606	0.16884	0.168849	0.166562
27980	-1570.539	-1567.552	-2.987693	0.107722	0.190048	0.190618	0.188697	0.172836	0.174061	0.169012	0.166033	0.167633	0.208594
27990	-1590.708	-1567.531	-23.17708	0.12249	0.172478	0.170924	0.170232	0.202946	0.202057	0.197011	0.0951806	0.119825	0.192357
28000	-1552.639	-1568.801	16.16192	0.139672	0.139877	0.137513	0.137439	0.184374	0.18729	0.187202	0.185034	0.203405	0.203732
28010	-1569.855	-1568.188	-1.667069	0.158624	0.157776	0.188704	0.190699	0.194849	0.199842	0.191975	0.188597	0.192173	0.198593
28020	-1580.72	-1568.239	-12.48117	0.0794776	0.103078	0.102902	0.102986	0.109939	0.109072	0.108997	0.108546	0.107587	0.108223
28030	-1591.428	-1568.266	-23.16227	0.137014	0.134591	0.133766	0.133593	0.128593	0.139149	0.118027	0.112926	0.106683	0.101106
