Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]
22420	-1582.338	-1567.717	-14.62117	0.0149397	0.115617	0.145131	0.14981	0.141915	0.145034	0.174381	0.178538	0.194474	0.116669
22430	-1619.171	-1569.302	-49.86866	0.00950954	0.118347	0.236164	0.213684	0.178985	0.0909291	0.139055	0.256603	0.380417	0.262458
22440	-1594.157	-1567.538	-26.61843	0.0261237	0.0702122	0.194562	0.168649	0.24035	0.260711	9.07507e-05	8.91936e-05	5.34934e-05	3.87373e-05
22450	-1579.435	-1565.776	-13.6586	0.0566319	0.20507	0.153831	0.232865	0.241191	0.420511	0.349415	1.40508e-05	1.05683e-05	5.10335e-05
22460	-1586.285	-1564.895	-21.39028	0.0272461	0.17456	0.151429	0.185472	0.224905	0.296058	0.25383	4.15476e-08	2.49925e-08	2.68436e-08
22470	-1560.074	-1565.395	5.32161	0.0149715	0.159352	0.163186	0.253849	0.252095	0.331414	0.3333	0.017734	0.0166935	0.016307
22480	-1578.581	-1566.427	-12.15354	0.0142033	0.108624	0.105919	0.11067	0.110829	0.1156	0.115685	0.111503	0.0954153	0.112513
22490	-1575.128	-1565.535	-9.592436	0.0113815	0.115226	0.116055	0.128892	0.114075	0.113869	0.114274	0.134898	0.15843	0.165072
22500	-1580.781	-1565.227	-15.55384	0.0192376	0.175669	0.157744	0.178737	0.177779	0.175241	0.17239	0.219561	0.338087	0.301128
22510	-1575.651	-1566.763	-8.888043	0.0345762	0.0841155	0.110884	0.112947	0.173215	0.172673	0.193654	0.221854	0.215576	0.251512
22520	-1579.623	-1565.746	-13.87698	0.0532917	0.169197	0.160338	0.161081	0.1751	0.155933	0.154319	0.154204	0.150421	0.123701
22530	-1588.089	-1566.599	-21.48966	0.0514792	0.135044	0.134506	0.130409	0.130631	0.132696	0.178571	0.183262	0.208335	0.195986
22540	-1554.168	-1566.011	11.84301	0.0629026	0.17525	0.207085	0.206982	0.206201	0.186021	0.178549	0.130024	0.144172	0.144049
22550	-1570.517	-1567.938	-2.579198	0.0704944	0.171835	0.209405	0.209575	0.17691	0.172833	0.159107	0.17311	0.178267	0.181466
22560	-1592.282	-1567.719	-24.56298	0.0509486	0.139611	0.141389	0.144489	0.128633	0.190663	0.199884	0.195964	0.206248	0.260076
22570	-1612.13	-1566.872	-45.25866	0.0504358	0.131821	0.132017	0.105823	0.128768	0.0445227	0.0423346	0.0532757	0.0521988	0.0492672
22580	-1595.537	-1565.792	-29.74489	0.0602324	0.187104	0.221284	0.212682	0.255243	0.479107	0.139571	0.11887	0.136488	0.101674
22590	-1576.43	-1565.279	-11.15112	0.0572815	0.160983	0.148033	0.165514	0.157888	0.269086	0.270285	0.209519	0.323918	0.334842
22600	-1605.811	-1565.456	-40.35487	0.0718559	0.141749	0.140627	0.134306	0.151734	0.165599	0.161586	0.151943	0.150731	0.194343
22610	-1583.533	-1567.834	-15.6994	0.0459785	0.0458399	0.0448259	0.0473463	0.047605	0.046441	0.043495	0.0329705	0.0344398	0.0344274
22620	-1574.792	-1566.607	-8.185253	0.0101914	0.0112046	0.0108971	0.0108121	0.0113177	0.0113146	0.011599	0.0116911	0.0115516	0.0117076
22630	-1565.72	-1566.426	0.7059307	0.0438927	0.0443114	0.0442262	0.0442863	0.0441506	0.0440546	0.044036	0.0438835	0.0440334	0.0441401
22640	-1562.734	-1568.07	5.336063	0.00771635	0.00771344	0.00772572	0.00772739	0.00771936	0.0077216	0.00902766	0.00913835	0.00914546	0.00906852
22650	-1566.371	-1567.503	1.132569	0.00118293	0.00118363	0.00118711	0.00119373	0.00119137	0.00114906	0.00114906	0.00114853	0.00115847	0.00115472
22660	-1581.674	-1567.383	-14.29159	0.000744064	0.000755843	0.000757266	0.000754613	0.000752563	0.000745176	0.000742903	0.000738868	0.000738567	0.000727079
22670	-1573.915	-1565.825	-8.089836	0.00214672	0.00210339	0.00211694	0.00199439	0.00198528	0.00199609	0.00195903	0.00184794	0.00202142	0.0020242
22680	-1587.428	-1567.007	-20.42121	0.00067979	0.000676791	0.000636666	0.000666195	0.000550287	0.000540842	0.000553485	0.000545052	0.00053559	0.000546435
22690	-1596.618	-1566.42	-30.19765	0.000620367	0.000620203	0.000612466	0.000615329	0.000631557	1.73579e-05	1.73024e-05	1.74175e-05	1.725e-05	1.7249e-05
22700	-1608.507	-1566.897	-41.61036	0.000501734	0.000509385	0.00050299	0.000426669	0.00042643	0.00143597	0.0014382	0.00144263	0.00145842	0.00152378
22710	-1600.714	-1566.931	-33.78355	0.00528709	0.00520857	0.00547347	0.0217997	0.0218366	0.0199089	0.0202714	0.0163321	0.0155088	0.0139101
22720	-1580.696	-1566.264	-14.43166	0.0179947	0.0184908	0.0171772	0.0169834	0.0170895	0.0114097	0.0114871	0.0113685	0.0131934	0.0132437
22730	-1641.547	-1569.305	-72.24205	0.000445095	0.000269841	0.000300003	7.84448e-05	3.71422e-05	6.1075e-05	6.32175e-05	6.90881e-05	0.00420619	0.00466031
22740	-1649.974	-1569.449	-80.52552	0.000236652	0.217466	3.91877e-26	2.25562e-26	8.25841e-26	1.53911e-25	6.82196e-22	6.5886e-22	1.0114e-21	2.09837e-34
22750	-1630.98	-1569.689	-61.29107	0.000154049	0.00116735	0.00444552	0.000350663	4.95266e-05	9.32923e-06	6.86419e-06	0.00308015	0.00012585	3.51362e-05
22760	-1612.115	-1568.98	-43.13561	0.000650533	0.000767506	0.000333811	0.000311215	0.00209214	0.013894	0.0139361	0.0185963	0.0188198	0.0138144
22770	-1581.969	-1569.998	-11.97093	0.00983444	0.00966759	0.0104266	0.0105478	0.0105325	0.0105242	0.0112267	0.0112422	0.0112295	0.0111848
22780	-1619.903	-1570.365	-49.53884	0.069849	0.102986	0.155331	0.164738	0.155778	0.138574	0.0986533	0.0995436	0.108056	0.0710873
22790	-1552.427	-1569.654	17.22672	0.0997346	0.100046	0.0996116	0.0957985	0.0956917	0.0965343	0.0965045	0.0968951	0.0979437	0.097762
22800	-1583.668	-1568.016	-15.65208	0.153213	0.158823	0.157385	0.169918	0.242393	0.305205	0.2203	0.224315	0.21443	0.307214
22810	-1577.58	-1569.111	-8.468855	0.153213	0.178653	0.18379	0.183859	0.256127	0.198228	0.198207	0.0916139	0.0978828	0.131508
22820	-1604.225	-1568.611	-35.61345	0.144113	0.147632	0.148139	0.276966	0.279495	0.136568	0.166196	0.18964	1.20877e-05	7.78446e-06
22830	-1589.462	-1567.053	-22.40883	0.144898	0.167256	0.211201	0.20545	0.290659	0.158041	0.172661	0.160767	0.171442	0.0103077
22840	-1590.551	-1566.863	-23.68771	0.0724658	0.0707212	0.0722409	0.0692048	0.0709614	0.0727902	0.0709981	0.0727221	0.0538454	0.0539378
22850	-1585.34	-1571.595	-13.74462	0.0813339	0.0782032	0.0778175	0.0744071	0.0858565	0.0701391	0.0633747	0.102186	0.134529	0.126125
22860	-1581.403	-1566.553	-14.85062	0.0719027	0.163132	0.160445	0.156912	0.163605	0.143605	0.13575	0.140613	0.326	0.338456
22870	-1562.756	-1569.236	6.48001	0.0352045	0.0351588	0.0348623	0.0378103	0.0386382	0.0387125	0.0384878	0.0392052	0.0386107	0.038588
22880	-1572.157	-1567.021	-5.136138	0.0494117	0.0481059	0.0475591	0.0459616	0.0452722	0.0456775	0.0456697	0.0456443	0.0460938	0.0461467
22890	-1576.793	-1567.313	-9.479851	0.095106	0.0955986	0.0955588	0.0955928	0.0858773	0.085876	0.0799934	0.0784162	0.0772261	0.0763087
22900	-1545.187	-1570.081	24.89398	0.13475	0.134599	0.134667	0.137473	0.137087	0.137314	0.137317	0.137075	0.137079	0.136324
22910	-1565.889	-1567.345	1.455773	0.0473046	0.0464743	0.04602	0.0465288	0.0459785	0.0455988	0.0456183	0.0453621	0.0462748	0.0462755
22920	-1585.956	-1566.027	-19.92814	0.00155077	0.000690245	0.0008237	0.000743395	0.000723525	0.000805206	0.00079595	0.000528839	0.000552757	0.0005693
22930	-1584.408	-1567.875	-16.53287	0.00890238	0.00916604	0.00988704	0.00983352	0.00931171	0.00894542	0.00895484	0.00878229	0.00811552	0.00811682
22940	-1582.229	-1567.899	-14.33019	0.0295466	0.0308905	0.035057	0.0365693	0.0375032	0.038549	0.0386033	0.0384692	0.0382018	0.0382783
22950	-1594.041	-1569.647	-24.39465	0.0035183	0.00333818	0.00332767	0.0027829	0.00306604	0.00305066	0.00251658	0.00251743	0.00216084	0.00346236
22960	-1573.426	-1570.217	-3.208371	0.000873079	0.000881942	0.00089324	0.000895481	0.000897809	0.000947638	0.000938516	0.0009698	0.000971605	0.000973735
22970	-1568.625	-1570.067	1.441582	0.000181131	0.000172377	0.000172135	0.000179631	0.000175268	0.000175783	0.000187257	0.000186027	0.000187171	0.000198807
22980	-1575.455	-1569.595	-5.860676	0.0209803	0.0204199	0.0204514	0.0197958	0.0196729	0.0191732	0.0188123	0.0216577	0.0219066	0.0219039
22990	-1568.466	-1566.556	-1.909987	0.0386172	0.0389708	0.0359803	0.0360157	0.0350271	0.0350708	0.035103	0.0340614	0.0333791	0.0359941
23000	-1601.391	-1568.708	-32.68224	0.133079	0.0929567	0.0948178	0.0862596	0.108506	0.0972919	0.0498426	0.0500421	0.049261	0.0461448
23010	-1605.688	-1566.866	-38.82165	0.131114	0.138084	0.0727656	0.118588	0.144497	0.214914	0.236176	0.0999998	0.122975	0.121871
23020	-1583.371	-1567.59	-15.78113	0.0942202	0.0966546	0.15131	0.156091	0.146766	0.141023	0.135317	0.11063	0.118949	0.160393
23030	-1581.675	-1566.953	-14.72137	0.0921377	0.144556	0.135871	0.173841	0.17409	0.188509	0.156796	0.124351	0.0646542	0.0879406
23040	-1571.084	-1567.675	-3.408257	0.0731119	0.136236	0.182598	0.187501	0.178829	0.185836	0.270691	0.284066	0.200168	0.176826
23050	-1555.876	-1565.498	9.622331	0.0755533	0.164249	0.163585	0.193552	0.192891	0.203619	0.203689	0.204836	0.191402	0.166884
23060	-1544.609	-1566.063	21.45403	0.116818	0.210557	0.210953	0.210399	0.212472	0.212533	0.211593	0.211823	0.215812	0.219457
23070	-1570.628	-1567.854	-2.77466	0.0923722	0.094822	0.0949635	0.0947471	0.0956489	0.0741862	0.0699665	0.0697145	0.0683122	0.0662726
23080	-1596.621	-1567.421	-29.19918	0.00756362	0.00811546	0.00684353	0.00707051	0.00690629	0.00670251	0.00697475	0.0338058	0.0333961	0.0341915
23090	-1587.568	-1568.909	-18.65842	0.060726	0.059803	0.0617094	0.0779753	0.0671661	0.0746075	0.0651003	0.0665327	0.0667751	0.0682385
23100	-1576.969	-1573.451	-3.518046	0.00485337	0.00487803	0.00479307	0.0048073	0.0049696	0.00494534	0.00497076	0.00510352	0.00504038	0.00499478
23110	-1579.855	-1565.749	-14.10526	0.0841912	0.146341	0.144505	0.1119	0.114863	0.10477	0.104829	0.116019	0.123769	0.128214
23120	-1586.394	-1567.142	-19.25241	0.018219	0.0182862	0.0180358	0.0211077	0.019607	0.0191853	0.0191671	0.0196913	0.0297428	0.0286359
23130	-1603.279	-1565.909	-37.36949	0.000156121	0.000165753	0.000355225	0.000498895	6.6777e-05	6.67926e-05	6.76638e-05	6.76493e-05	6.67743e-05	6.6628e-05
23140	-1607.424	-1569.053	-38.37098	0.000194157	0.0001958	0.000193843	0.000152179	0.000118652	0.000114582	0.000115498	0.000101781	0.000107191	5.03844e-05
23150	-1620.127	-1571.607	-48.52027	0.000284463	0.000328896	0.000334459	0.000454456	0.00102433	0.00089491	0.000723392	0.000884089	0.000818592	0.00398663
23160	-1636.043	-1567.298	-68.74517	0.022947	0.118242	1.1233e-11	1.66186e-11	5.75222e-12	1.81406e-12	7.45568e-08	2.61698e-08	3.83775e-09	5.5761e-09
23170	-1616.303	-1567.566	-48.73771	0.0453407	0.0839638	0.0503206	0.137591	0.0174139	0.152653	0.0494199	0.100799	0.000111081	0.000102043
23180	-1606.747	-1569.784	-36.96296	0.0112923	0.00610274	0.0217534	0.00489151	0.00339832	0.0033996	0.000354451	0.000411809	1.73102e-06	1.62215e-06
23190	-1600.756	-1567.003	-33.75325	0.0745574	0.0823815	0.103879	0.142904	0.197678	0.00141553	0.00128395	0.00122845	0.00109664	0.000595934
23200	-1598.016	-1565.851	-32.16479	0.060658	0.115182	0.0934461	0.102065	0.12113	0.16783	0.141484	0.113447	0.178156	0.172382
23210	-1577.433	-1569.816	-7.616894	0.11272	0.10858	0.109251	0.098961	0.0990061	0.0989035	0.0973396	0.0978194	0.098191	0.100505
23220	-1550.637	-1570.578	19.94075	0.119676	0.123232	0.123644	0.123913	0.124024	0.123076	0.122698	0.122308	0.123099	0.123347
23230	-1587.165	-1570.443	-16.72197	0.0237066	0.0236867	0.0236421	0.0264833	0.0273043	0.0283074	0.0299334	0.026456	0.0275382	0.0282545
23240	-1611.554	-1571.6	-39.95358	0.123863	0.132051	0.152582	0.153694	0.156225	0.164758	0.16514	0.166156	0.164198	0.12052
23250	-1559.066	-1566.83	7.764532	0.106596	0.106717	0.111999	0.112383	0.1159	0.11661	0.111692	0.106395	0.110731	0.110565
23260	-1574.907	-1569.667	-5.239852	0.0622828	0.230545	0.224486	0.225212	0.228536	0.230149	0.270719	0.268463	0.303408	0.284277
23270	-1582.135	-1569.372	-12.76368	0.090387	0.0909572	0.145935	0.16757	0.194286	0.134794	0.134797	0.228723	0.225842	0.260842
23280	-1592.49	-1568.142	-24.34816	0.0910907	0.0981437	0.0986985	0.0983984	0.100982	0.103354	0.103817	0.114821	0.0923189	0.170326
23290	-1608.818	-1566.504	-42.31394	0.0939293	0.11245	0.114742	0.12288	0.116281	0.132639	0.0895668	0.184447	0.0814983	0.104298
23300	-1564.781	-1567.045	2.264	0.11935	0.119797	0.137635	0.136841	0.132698	0.137123	0.137009	0.136898	0.135518	0.135242
23310	-1568.339	-1567.87	-0.4691895	0.0871201	0.0938727	0.09353	0.0922237	0.0905316	0.0905306	0.104367	0.103762	0.103987	0.103981
23320	-1594.123	-1567.033	-27.09036	0.0546579	0.0533616	0.0564358	0.0355977	0.0352459	0.0346453	0.034413	0.0319396	0.0280209	0.0363173
23330	-1616.194	-1570.152	-46.04158	0.0332905	0.0286853	0.0481472	0.0242537	0.0162126	0.020349	0.0152047	0.0152535	0.0143697	0.0155808
23340	-1572.851	-1568.048	-4.803068	0.0650757	0.0650634	0.0650049	0.0639392	0.0609869	0.0581105	0.0583996	0.0577749	0.0543871	0.0506447
23350	-1535.084	-1570.456	35.37213	0.20432	0.204349	0.204569	0.203688	0.203918	0.203502	0.202854	0.204184	0.203764	0.203783
23360	-1564.455	-1567.925	3.469754	0.197278	0.209313	0.234981	0.250762	0.278511	0.276695	0.272325	0.273972	0.275861	0.282116
23370	-1572.694	-1569.324	-3.370672	0.21908	0.212048	0.218006	0.216186	0.22679	0.20721	0.206337	0.204647	0.280628	0.27572
23380	-1549.915	-1569.651	19.73606	0.21908	0.217882	0.217705	0.211995	0.212027	0.213955	0.215262	0.216115	0.216176	0.217247
23390	-1564.199	-1569.309	5.110003	0.182568	0.181581	0.170323	0.18071	0.232788	0.232772	0.238082	0.236432	0.230069	0.214715
23400	-1578.618	-1569.518	-9.099407	0.182568	0.183895	0.1438	0.161072	0.133929	0.135098	0.135756	0.132282	0.131001	0.129521
23410	-1579.44	-1567.272	-12.16774	0.0954208	0.0960125	0.0963208	0.0966892	0.0980316	0.0978322	0.097617	0.0969	0.0963971	0.0965482
23420	-1549.178	-1566.534	17.35577	0.0778781	0.0780449	0.0780443	0.0789409	0.0789574	0.078787	0.0791389	0.0755264	0.0757338	0.0758755
23430	-1567.822	-1567.212	-0.6099218	0.125829	0.125795	0.12575	0.126852	0.155872	0.155986	0.15587	0.156496	0.156334	0.154608
23440	-1555.961	-1569.075	13.11415	0.0981853	0.104734	0.103788	0.104084	0.104167	0.104959	0.105322	0.114847	0.114725	0.114649
23450	-1563.387	-1567.479	4.092331	0.0946378	0.0951709	0.0950965	0.10112	0.100494	0.103093	0.103167	0.102614	0.0991587	0.099662
23460	-1584.333	-1567.899	-16.4345	0.0327153	0.0313075	0.0592412	0.0591244	0.0574312	0.0462491	0.0432745	0.0424878	0.0479094	0.0476501
23470	-1593.502	-1568.723	-24.77945	0.109062	0.109043	0.110451	0.114699	0.11487	0.167473	0.167457	0.171437	0.171127	0.208895
23480	-1562.123	-1566.797	4.673335	0.095674	0.0954547	0.0954415	0.0945109	0.0904164	0.091235	0.0912622	0.0970584	0.0931926	0.0937178
23490	-1573.266	-1570.091	-3.17426	0.167225	0.16612	0.16385	0.158522	0.159122	0.181701	0.17343	0.178263	0.154219	0.160832
23500	-1543.409	-1567.968	24.55887	0.123694	0.125286	0.127055	0.256041	0.249445	0.229203	0.170518	0.176681	0.126441	0.126358
23510	-1588.818	-1565.25	-23.56799	0.0658368	0.157113	0.163973	0.215688	0.238904	0.227846	0.192398	0.234459	0.237743	0.210882
23520	-1584.676	-1570.326	-14.35008	0.0700258	0.0641682	0.160637	0.160017	0.165094	0.165064	0.164916	0.1657	0.112718	0.103946
23530	-1596.508	-1568.675	-27.83296	0.0347115	0.0339897	0.0394485	0.0406037	0.165077	0.174471	0.170232	0.173056	0.178922	0.185708
23540	-1605.572	-1572.863	-32.709	0.0229664	0.0315	0.0347774	0.0203016	0.0171854	0.0169562	0.00654243	0.0018012	0.00138271	0.00136031
23550	-1555.782	-1568.451	12.66862	0.122645	0.123043	0.125457	0.12596	0.125886	0.125854	0.127906	0.127816	0.123938	0.125699
23560	-1538.532	-1568.717	30.18568	0.15202	0.152052	0.151466	0.151627	0.154399	0.157735	0.157611	0.158117	0.158125	0.158036
23570	-1572.094	-1569.067	-3.026924	0.161141	0.182624	0.184279	0.182245	0.180539	0.180088	0.179282	0.0939118	0.0910144	0.0893058
23580	-1564.238	-1569.141	4.902955	0.11706	0.117399	0.119177	0.158215	0.159295	0.173554	0.174822	0.17273	0.174353	0.175754
23590	-1602.353	-1568.519	-33.83329	0.112939	0.117698	0.118115	0.104623	0.0982249	0.0982179	0.0992472	0.0955669	0.0975706	0.121051
23600	-1572.25	-1565.821	-6.428986	0.0847247	0.0958864	0.0860821	0.0915181	0.0915957	0.087391	0.0811523	0.0807896	0.0807881	0.0807376
23610	-1582.919	-1568.07	-14.84992	0.107896	0.107075	0.104054	0.104034	0.104781	0.108046	0.108586	0.112372	0.113077	0.111858
23620	-1590.8	-1566.818	-23.98215	0.133522	0.128596	0.125905	0.128688	0.133189	0.13237	0.132293	0.138351	0.13829	0.142552
23630	-1591.443	-1569.355	-22.08786	0.0290218	0.0289661	0.0273026	0.0239865	0.0259534	0.0250142	0.0273234	0.027337	0.0272924	0.021973
23640	-1581.257	-1566.612	-14.6445	0.084156	0.0875538	0.0886705	0.0674176	0.0717814	0.0788598	0.0793311	0.0813973	0.0743482	0.0744639
23650	-1587.336	-1567.723	-19.61222	0.0553421	0.0587715	0.0567274	0.0524429	0.0516083	0.0518001	0.0522328	0.0579299	0.05683	0.0574133
23660	-1583.619	-1569.076	-14.54313	0.0356313	0.0358161	0.153462	0.149784	0.179558	0.145846	0.115821	0.128695	0.15207	0.152003
23670	-1582.504	-1566.739	-15.76464	0.0856643	0.201525	0.0938045	0.165068	0.129015	0.127544	0.137679	0.230798	0.22686	0.245498
23680	-1571.852	-1569.446	-2.406236	0.064109	0.0650553	0.0655254	0.0693748	0.0691258	0.0682208	0.0800836	0.0751687	0.0759653	0.0749642
23690	-1582.846	-1565.908	-16.93829	0.133942	0.147596	0.148282	0.161312	0.160141	0.159383	0.0643795	0.0644687	0.0643979	0.0645037
23700	-1558.064	-1568.072	10.00828	0.123199	0.123034	0.125665	0.123129	0.125436	0.125459	0.125455	0.125272	0.125576	0.1267
23710	-1563.016	-1569.34	6.324772	0.157583	0.161304	0.163954	0.167643	0.170398	0.172536	0.167809	0.185778	0.172054	0.172573
23720	-1579.424	-1568.109	-11.31445	0.13863	0.172036	0.220531	0.222365	0.222724	0.236116	0.233071	0.223276	0.198151	0.258259
23730	-1557.191	-1569.349	12.1583	0.186857	0.187056	0.266222	0.267258	0.273625	0.268532	0.261885	0.256464	0.259449	0.259181
23740	-1581.631	-1569.52	-12.11047	0.0587704	0.0723583	0.0895482	0.0913752	0.0960349	0.0971732	0.0766522	0.0759076	0.0749044	0.0725366
23750	-1578.592	-1566.749	-11.84294	0.0941968	0.226495	0.233723	0.229837	0.197499	0.183467	0.19856	0.0899002	0.090934	0.104292
23760	-1570.834	-1567.247	-3.586926	0.0389266	0.129485	0.135756	0.135573	0.126031	0.118312	0.121001	0.126943	0.135906	0.164289
23770	-1580.112	-1565.805	-14.30683	0.0583402	0.197241	0.133069	0.150844	0.20555	0.227366	0.217233	0.204023	0.268829	0.418589
23780	-1568.837	-1568.013	-0.823349	0.0780945	0.185059	0.168761	0.167671	0.145027	0.16245	0.162025	0.178589	0.241245	0.0626512
23790	-1581.818	-1566.366	-15.45185	0.14608	0.215899	0.236291	0.240448	0.305085	0.2392	0.239139	0.207981	0.206731	0.204828
23800	-1556.304	-1566.571	10.26741	0.0682064	0.124379	0.144791	0.14589	0.145661	0.151688	0.169455	0.167996	0.162022	0.0406959
23810	-1594.436	-1567.003	-27.43312	0.121902	0.264932	0.26984	0.242954	0.259142	0.238874	0.181462	0.212291	0.161183	0.22973
23820	-1550.236	-1567.446	17.2096	0.131363	0.178299	0.19398	0.194401	0.203056	0.201227	0.199754	0.200074	0.208513	0.2101
23830	-1576.215	-1570.438	-5.777633	0.182899	0.182453	0.178162	0.198354	0.208213	0.209884	0.216258	0.206687	0.205263	0.202104
23840	-1544.613	-1572.47	27.85687	0.282018	0.281413	0.280815	0.280428	0.280356	0.279136	0.280825	0.280444	0.28089	0.281087
23850	-1562.662	-1567.44	4.778576	0.17502	0.174941	0.172233	0.172675	0.172662	0.173041	0.173004	0.172996	0.173233	0.165387
23860	-1562.836	-1567.999	5.16375	0.125107	0.107502	0.107188	0.107123	0.106991	0.105759	0.106725	0.107087	0.106953	0.108105
23870	-1584.092	-1566.887	-17.2044	0.122739	0.134866	0.13377	0.139781	0.139373	0.166234	0.16997	0.176	0.178242	0.184145
23880	-1585.679	-1569.021	-16.65804	0.10265	0.101624	0.100632	0.0792108	0.0771804	0.0752998	0.0752544	0.0791269	0.0704218	0.0705486
23890	-1585.082	-1566.235	-18.84639	0.0302181	0.165959	0.167999	0.167016	0.177545	0.11925	0.115864	0.116527	0.139173	0.0951145
23900	-1584.832	-1571.925	-12.90642	0.0279169	0.0279512	0.0309738	0.137868	0.132105	0.157374	0.163427	0.17412	0.162397	0.148296
23910	-1594.732	-1568.425	-26.30648	0.00930565	0.167166	0.178676	0.148014	0.20736	0.220064	0.151814	0.158019	0.146699	0.21743
23920	-1570.665	-1564.991	-5.6737	0.0192927	0.128897	0.131311	0.133818	0.304099	0.32076	0.193412	0.202575	0.195443	0.186178
23930	-1583.29	-1570.674	-12.6168	0.0240798	0.0213093	0.243201	0.0840224	0.0826404	0.20148	0.204089	0.203509	0.293104	0.218124
23940	-1619.29	-1571.261	-48.02865	0.0109512	0.0117489	0.0537424	0.063701	0.0663766	0.122459	0.110486	0.0612672	0.059917	0.0608148
23950	-1610.975	-1566.585	-44.39077	0.012402	0.0103813	0.0107687	0.0110609	0.0112592	0.0455597	0.0509875	4.66798e-21	4.42943e-21	2.31726e-21
23960	-1581.588	-1567.29	-14.29768	0.0614374	0.0882411	0.102543	0.108609	0.118089	0.141033	0.0892162	0.0772307	0.0788848	0.0593169
23970	-1564.302	-1566.573	2.271127	0.0745451	0.0740776	0.135274	0.141475	0.139791	0.142113	0.142146	0.20724	0.191669	0.191679
23980	-1590.461	-1566.803	-23.65748	0.108711	0.104681	0.105182	0.277488	0.269193	0.256356	0.254972	0.254989	0.280423	0.263867
23990	-1580.498	-1567.545	-12.95332	0.0275228	0.0275401	0.0270545	0.0282489	0.0288944	0.029113	0.0366661	0.0333755	0.0336616	0.0342235
24000	-1584.62	-1568.734	-15.88546	0.0211282	0.0212469	0.0214428	0.0226073	0.0230946	0.023263	0.0232044	0.0244303	0.024429	0.0428829
24010	-1592.265	-1567.65	-24.61453	0.0651794	0.0692656	0.0684221	0.233737	0.235572	0.311622	0.191931	0.273751	0.265082	0.24422
24020	-1595.628	-1566.2	-29.4276	0.0453876	0.14376	0.124905	0.125089	0.130763	0.134162	0.129385	0.128995	0.123271	0.0122381
24030	-1578.57	-1570.822	-7.747457	0.0408702	0.0641066	0.0659341	0.0668716	0.0680227	0.0671508	0.0683798	0.0681903	0.0680633	0.0669029
24040	-1587.096	-1567.429	-19.66659	0.0256904	0.0993795	0.110059	0.106163	0.102769	0.105864	0.105792	0.105576	0.114459	0.112675
24050	-1597.828	-1565.701	-32.12721	0.016081	0.0686825	0.0669298	0.0787158	0.085771	0.0757587	0.0773406	0.0600915	0.0605495	0.053434
24060	-1588.433	-1566.917	-21.51637	0.0654586	0.0590899	0.0587542	0.0573011	0.045415	0.0445314	0.0455243	0.0459488	0.0429954	0.0468512
24070	-1581.899	-1568.754	-13.14493	0.105369	0.104898	0.10602	0.107143	0.104695	0.116383	0.117185	0.156389	0.155375	0.156796
24080	-1600.351	-1567.45	-32.90097	0.0737917	0.076132	0.0804409	0.0623385	0.0623709	0.0586933	0.0658817	0.0654509	0.0415714	0.0373399
24090	-1597.206	-1566.593	-30.61279	0.0166111	0.0168061	0.0166187	0.0164821	0.0168467	0.0165854	0.0151008	0.00386438	0.00388766	0.00388906
24100	-1595.037	-1567.504	-27.53344	0.00986572	0.010547	0.0108254	0.0105753	0.00921596	0.0104825	0.0048746	0.00484655	0.00519436	0.00463947
24110	-1579.53	-1568.129	-11.40119	0.0146163	0.0146555	0.0146617	0.0171384	0.017134	0.0175221	0.0175598	0.0190376	0.0190419	0.0190922
24120	-1585.83	-1573.387	-12.44303	0.00311618	0.00302935	0.00303231	0.00297902	0.00297887	0.00296017	0.00298752	0.00296522	0.00296602	0.00296184
24130	-1601.553	-1570.881	-30.67183	0.00062602	0.000672667	0.000675408	0.000684819	0.00060403	0.000597465	0.000613459	0.000619323	0.000552525	0.000514008
24140	-1615.547	-1566.117	-49.42953	0.000321252	0.000592308	0.000627315	0.000537515	0.000434615	0.000361174	0.000836693	0.000608142	0.000134354	0.00019471
24150	-1597.187	-1566.369	-30.81859	0.000936369	0.000913159	0.000847869	0.00229975	0.00390897	0.00281819	0.0119991	0.0119662	0.00920818	0.00945633
24160	-1587.875	-1566.933	-20.94229	0.000179501	0.000179838	0.000179105	0.000182045	0.000182185	0.000184048	0.000146694	0.000144385	0.000143671	0.000148031
24170	-1619.667	-1573.853	-45.8133	0.000126625	7.84751e-05	1.20299e-05	1.32531e-05	9.45195e-06	0.000388268	0.00037978	0.000552445	0.000561611	0.000342858
24180	-1577.743	-1568.315	-9.428484	4.97562e-05	6.27193e-05	5.88738e-05	6.13066e-05	6.30315e-05	9.42795e-05	9.77884e-05	9.85565e-05	9.23753e-05	9.32715e-05
24190	-1572.388	-1569.718	-2.670602	9.01035e-05	9.07988e-05	9.69794e-05	8.85523e-05	9.11657e-05	2.18285e-05	2.42013e-05	2.43177e-05	2.35408e-05	2.36694e-05
24200	-1611.984	-1570.099	-41.88508	0.000128922	0.000134089	0.000185873	0.000176867	0.0576581	2.19253e-07	2.19315e-07	1.15726e-08	1.13275e-08	1.31553e-08
24210	-1623.592	-1569.188	-54.40495	0.000750722	0.000439274	0.000195342	1.71103e-06	1.15875e-06	0.0149497	0.0125355	0.00921789	0.000512502	0.000931354
24220	-1619.902	-1571.303	-48.59873	0.00034787	0.000393949	0.000407252	0.000253676	0.000224467	2.3262e-05	4.69292e-05	0.000111222	0.000164148	0.000105283
