Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	interval_times[6]	n_events	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]
3000	-4773.206	-4667.885	-105.3204	71.0631	58.5014	13.7949	13.7846	14.2035	15.2422	53.9562	82.5944	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3174	7	72.3782	13.564	4.26372	15.0628	34.8789	75.3759	86.6454	71.9487
3010	-4773.22	-4667.9	-105.3204	71.0631	58.5014	13.7949	13.7846	14.2035	15.2421	53.9562	82.5944	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3174	7	72.3782	13.564	4.26372	15.0628	34.8789	75.3759	86.6454	71.9487
3020	-4774.246	-4668.926	-105.3204	71.0631	58.5015	13.7949	13.7846	14.2035	15.2421	53.9562	82.5944	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3174	7	72.3782	13.564	4.26372	15.0628	34.8789	75.3759	86.6466	71.9487
3030	-4774.246	-4668.926	-105.3204	71.0631	58.5015	13.7949	13.7846	14.2035	15.2421	53.9562	82.5944	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3174	7	72.3782	13.564	4.26372	15.0628	34.8789	75.3759	86.6466	71.9487
3040	-4773.025	-4667.704	-105.3204	71.064	58.5015	13.7949	13.7846	14.2035	15.2421	53.9562	82.5944	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3178	7	72.3782	13.564	4.26372	15.0628	34.8789	75.3759	86.6466	71.9487
3050	-4773.025	-4667.704	-105.3204	71.064	58.5015	13.7949	13.7846	14.2035	15.2421	53.9562	82.5944	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3178	7	72.3782	13.564	4.26372	15.0628	34.8789	75.3759	86.6466	71.9487
3060	-4773.025	-4667.704	-105.3204	71.064	58.5015	13.7949	13.7846	14.2035	15.2421	53.9562	82.5944	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3178	7	72.3782	13.564	4.26372	15.0628	34.8789	75.3759	86.6466	71.9487
3070	-4773.025	-4667.704	-105.3204	71.064	58.5015	13.7949	13.7846	14.2035	15.2421	53.9562	82.5944	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3178	7	72.3782	13.564	4.26372	15.0628	34.8789	75.3759	86.6466	71.9487
3080	-4773.025	-4667.704	-105.3204	71.064	58.5015	13.7949	13.7846	14.2035	15.2421	53.9562	82.5944	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3178	7	72.3782	13.564	4.26372	15.0628	34.8789	75.3759	86.6466	71.9487
3090	-4773.03	-4667.709	-105.3204	71.064	58.5015	13.7949	13.7847	14.2035	15.2421	53.9562	82.5944	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3178	7	72.3782	13.564	4.26372	15.0628	34.8789	75.3759	86.6474	71.9487
3100	-4773.03	-4667.709	-105.3204	71.064	58.5015	13.7949	13.7847	14.2035	15.2421	53.9562	82.5944	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3178	7	72.3782	13.564	4.26372	15.0628	34.8789	75.3759	86.6474	71.9487
3110	-4773.03	-4667.709	-105.3204	71.064	58.5015	13.7949	13.7847	14.2035	15.2421	53.9562	82.5944	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3178	7	72.3782	13.564	4.26372	15.0628	34.8789	75.3759	86.6474	71.9487
3120	-4773.03	-4667.709	-105.3204	71.064	58.5015	13.7949	13.7847	14.2035	15.2421	53.9562	82.5944	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3178	7	72.3782	13.564	4.26372	15.0628	34.8789	75.3759	86.6474	71.9487
3130	-4773.139	-4667.819	-105.3204	71.0647	58.5015	13.7949	13.7847	14.2035	15.2421	53.9562	82.5944	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3178	7	72.3779	13.564	4.26372	15.0628	34.8786	75.3759	86.6474	71.9487
3140	-4773.139	-4667.819	-105.3204	71.0647	58.5015	13.7949	13.7847	14.2035	15.2421	53.9562	82.5944	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3178	7	72.3779	13.564	4.26372	15.0628	34.8786	75.3759	86.6474	71.9487
3150	-4773.139	-4667.819	-105.3204	71.0647	58.5015	13.7949	13.7847	14.2035	15.2421	53.9562	82.5944	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3178	7	72.3779	13.564	4.26372	15.0628	34.8786	75.3759	86.6474	71.9487
3160	-4773.139	-4667.819	-105.3204	71.0647	58.5015	13.7949	13.7847	14.2035	15.2421	53.9562	82.5944	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3178	7	72.3779	13.564	4.26372	15.0628	34.8786	75.3759	86.6474	71.9487
3170	-4773.139	-4667.819	-105.3204	71.0647	58.5015	13.7949	13.7847	14.2035	15.2421	53.9562	82.5944	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3178	7	72.3779	13.564	4.26372	15.0628	34.8786	75.3759	86.6474	71.9487
3180	-4773.139	-4667.819	-105.3204	71.0647	58.5015	13.7949	13.7847	14.2035	15.2421	53.9562	82.5944	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3178	7	72.3779	13.564	4.26372	15.0628	34.8786	75.3759	86.6474	71.9487
3190	-4774.384	-4669.064	-105.3204	71.0647	58.5018	13.795	13.7847	14.2035	15.2421	53.9562	82.5944	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3178	7	72.3779	13.564	4.26372	15.0628	34.8786	75.3759	86.6474	71.9487
3200	-4774.384	-4669.064	-105.3204	71.0647	58.5018	13.795	13.7847	14.2035	15.2421	53.9562	82.5944	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3178	7	72.3779	13.564	4.26372	15.0628	34.8786	75.3759	86.6474	71.9487
3210	-4774.384	-4669.064	-105.3204	71.0647	58.5018	13.795	13.7847	14.2035	15.2421	53.9562	82.5944	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3178	7	72.3779	13.564	4.26372	15.0628	34.8786	75.3759	86.6474	71.9487
3220	-4774.384	-4669.064	-105.3204	71.0647	58.5018	13.795	13.7847	14.2035	15.2421	53.9562	82.5944	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3178	7	72.3779	13.564	4.26372	15.0628	34.8786	75.3759	86.6474	71.9487
3230	-4773.16	-4667.84	-105.3204	71.0647	58.5017	13.795	13.7847	14.2035	15.2421	53.9562	82.5944	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3178	7	72.3779	13.564	4.26372	15.0628	34.8786	75.3759	86.6474	71.9487
3240	-4773.16	-4667.84	-105.3204	71.0647	58.5017	13.795	13.7847	14.2035	15.2421	53.9562	82.5944	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3178	7	72.3779	13.564	4.26372	15.0628	34.8786	75.3759	86.6474	71.9487
3250	-4773.16	-4667.84	-105.3204	71.0647	58.5017	13.795	13.7847	14.2035	15.2421	53.9562	82.5944	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3178	7	72.3779	13.564	4.26372	15.0628	34.8786	75.3759	86.6474	71.9487
3260	-4773.16	-4667.84	-105.3204	71.0647	58.5017	13.795	13.7847	14.2035	15.2421	53.9562	82.5944	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3178	7	72.3779	13.564	4.26372	15.0628	34.8786	75.3759	86.6474	71.9487
3270	-4773.16	-4667.84	-105.3204	71.0647	58.5017	13.795	13.7847	14.2035	15.2421	53.9562	82.5944	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3178	7	72.3779	13.564	4.26372	15.0628	34.8786	75.3759	86.6474	71.9487
3280	-4773.16	-4667.84	-105.3204	71.0647	58.5017	13.795	13.7847	14.2035	15.2421	53.9562	82.5944	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3178	7	72.3779	13.564	4.26372	15.0628	34.8786	75.3759	86.6474	71.9487
3290	-4773.16	-4667.84	-105.3204	71.0647	58.5017	13.795	13.7847	14.2035	15.2421	53.9562	82.5944	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3178	7	72.3779	13.564	4.26372	15.0628	34.8786	75.3759	86.6474	71.9487
3300	-4773.16	-4667.84	-105.3204	71.0647	58.5017	13.795	13.7847	14.2035	15.2421	53.9562	82.5944	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3178	7	72.3779	13.564	4.26372	15.0628	34.8786	75.3759	86.6474	71.9487
3310	-4773.16	-4667.84	-105.3204	71.0647	58.5017	13.795	13.7847	14.2035	15.2421	53.9562	82.5944	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3178	7	72.3779	13.564	4.26372	15.0628	34.8786	75.3759	86.6474	71.9487
3320	-4773.16	-4667.84	-105.3204	71.0647	58.5017	13.795	13.7847	14.2035	15.2421	53.9562	82.5944	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3178	7	72.3779	13.564	4.26372	15.0628	34.8786	75.3759	86.6474	71.9487
3330	-4773.21	-4667.89	-105.3204	71.0647	58.5017	13.795	13.7847	14.2035	15.2421	53.9562	82.5944	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3178	7	72.3779	13.564	4.26372	15.0628	34.8786	75.3753	86.6474	71.9487
3340	-4773.21	-4667.89	-105.3204	71.0647	58.5017	13.795	13.7847	14.2035	15.2421	53.9562	82.5944	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3178	7	72.3779	13.564	4.26372	15.0628	34.8786	75.3753	86.6474	71.9487
3350	-4773.21	-4667.89	-105.3204	71.0647	58.5017	13.795	13.7847	14.2035	15.2421	53.9562	82.5944	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3178	7	72.3779	13.564	4.26372	15.0628	34.8786	75.3753	86.6474	71.9487
3360	-4773.296	-4667.976	-105.3204	71.0647	58.5017	13.795	13.7847	14.2035	15.2421	53.9562	82.594	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3178	7	72.3779	13.564	4.26373	15.0628	34.8786	75.3753	86.6474	71.9487
3370	-4773.296	-4667.976	-105.3204	71.0647	58.5017	13.795	13.7847	14.2035	15.2421	53.9562	82.594	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3178	7	72.3779	13.564	4.26373	15.0628	34.8786	75.3753	86.6474	71.9487
3380	-4773.296	-4667.976	-105.3204	71.0647	58.5017	13.795	13.7847	14.2035	15.2421	53.9562	82.594	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3178	7	72.3779	13.564	4.26373	15.0628	34.8786	75.3753	86.6474	71.9487
3390	-4773.296	-4667.976	-105.3204	71.0647	58.5017	13.795	13.7847	14.2035	15.2421	53.9562	82.594	28.579	42.9461	15.0284	10.8134	26.8554	55.9301	63.3178	7	72.3779	13.564	4.26373	15.0628	34.8786	75.3753	86.6474	71.9487
3400	-4773.361	-4668.041	-105.3204	71.0647	58.5018	13.795	13.7847	14.2035	15.2421	53.9563	82.594	28.579	42.9461	15.0283	10.8135	26.8554	55.9301	63.3178	7	72.3779	13.5641	4.26373	15.0628	34.8786	75.3753	86.6479	71.9486
3410	-4773.361	-4668.041	-105.3204	71.0647	58.5018	13.795	13.7847	14.2035	15.2421	53.9563	82.594	28.579	42.9461	15.0283	10.8135	26.8554	55.9301	63.3178	7	72.3779	13.5641	4.26373	15.0628	34.8786	75.3753	86.6479	71.9486
3420	-4773.361	-4668.041	-105.3204	71.0647	58.5018	13.795	13.7847	14.2035	15.2421	53.9563	82.594	28.579	42.9461	15.0283	10.8135	26.8554	55.9301	63.3178	7	72.3779	13.5641	4.26373	15.0628	34.8786	75.3753	86.6479	71.9486
3430	-4773.361	-4668.041	-105.3204	71.0647	58.5018	13.795	13.7847	14.2035	15.2421	53.9563	82.594	28.579	42.9461	15.0283	10.8135	26.8554	55.9301	63.3178	7	72.3779	13.5641	4.26373	15.0628	34.8786	75.3753	86.6479	71.9486
3440	-4773.361	-4668.041	-105.3204	71.0647	58.5018	13.795	13.7847	14.2035	15.2421	53.9563	82.594	28.579	42.9461	15.0283	10.8135	26.8554	55.9301	63.3178	7	72.3779	13.5641	4.26373	15.0628	34.8786	75.3753	86.6479	71.9486
3450	-4774.084	-4668.763	-105.3204	71.0647	58.5018	13.795	13.7847	14.2035	15.2421	53.9563	82.594	28.579	42.9461	15.0283	10.8134	26.8554	55.9301	63.3178	7	72.3779	13.5641	4.26373	15.0628	34.8786	75.3753	86.6479	71.9486
3460	-4774.084	-4668.763	-105.3204	71.0647	58.5018	13.795	13.7847	14.2035	15.2421	53.9563	82.594	28.579	42.9461	15.0283	10.8134	26.8554	55.9301	63.3178	7	72.3779	13.5641	4.26373	15.0628	34.8786	75.3753	86.6479	71.9486
3470	-4774.084	-4668.763	-105.3204	71.0647	58.5018	13.795	13.7847	14.2035	15.2421	53.9563	82.594	28.579	42.9461	15.0283	10.8134	26.8554	55.9301	63.3178	7	72.3779	13.5641	4.26373	15.0628	34.8786	75.3753	86.6479	71.9486
3480	-4773.098	-4667.778	-105.3204	71.0647	58.5018	13.795	13.7847	14.2035	15.2421	53.9562	82.594	28.5791	42.9462	15.0283	10.8134	26.8554	55.9301	63.3178	7	72.3779	13.5641	4.26373	15.0628	34.8786	75.3753	86.6479	71.9488
3490	-4773.098	-4667.778	-105.3204	71.0647	58.5018	13.795	13.7847	14.2035	15.2421	53.9562	82.594	28.5791	42.9462	15.0283	10.8134	26.8554	55.9301	63.3178	7	72.3779	13.5641	4.26373	15.0628	34.8786	75.3753	86.6479	71.9488
3500	-4773.098	-4667.778	-105.3204	71.0647	58.5018	13.795	13.7847	14.2035	15.2421	53.9562	82.594	28.5791	42.9462	15.0283	10.8134	26.8554	55.9301	63.3178	7	72.3779	13.5641	4.26373	15.0628	34.8786	75.3753	86.6479	71.9488
3510	-4773.098	-4667.778	-105.3204	71.0647	58.5018	13.795	13.7847	14.2035	15.2421	53.9562	82.594	28.5791	42.9462	15.0283	10.8134	26.8554	55.9301	63.3178	7	72.3779	13.5641	4.26373	15.0628	34.8786	75.3753	86.6479	71.9488
3520	-4773.098	-4667.778	-105.3204	71.0647	58.5018	13.795	13.7847	14.2035	15.2421	53.9562	82.594	28.5791	42.9462	15.0283	10.8134	26.8554	55.9301	63.3178	7	72.3779	13.5641	4.26373	15.0628	34.8786	75.3753	86.6479	71.9488
3530	-4773.053	-4667.733	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.594	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3178	7	72.3779	13.5641	4.26374	15.0628	34.8786	75.3753	86.6479	71.9487
3540	-4773.285	-4667.965	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.594	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3178	7	72.3779	13.5641	4.26374	15.0628	34.8786	75.3753	86.6479	71.9487
3550	-4773.47	-4668.15	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.594	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3178	7	72.3779	13.5641	4.26374	15.0628	34.8786	75.3753	86.6479	71.9487
3560	-4773.47	-4668.15	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.594	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3178	7	72.3779	13.5641	4.26374	15.0628	34.8786	75.3753	86.6479	71.9487
3570	-4774.656	-4669.336	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.594	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3178	7	72.3779	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9487
3580	-4774.656	-4669.336	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.594	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3178	7	72.3779	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9487
3590	-4774.656	-4669.336	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.594	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3178	7	72.3779	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9487
3600	-4774.656	-4669.336	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.594	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3178	7	72.3779	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9487
3610	-4774.656	-4669.336	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.594	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3178	7	72.3779	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9487
3620	-4774.656	-4669.336	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.594	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3178	7	72.3779	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9487
3630	-4774.656	-4669.336	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.594	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3178	7	72.3779	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9487
3640	-4774.656	-4669.336	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.594	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3178	7	72.3779	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9487
3650	-4774.656	-4669.336	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.594	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3178	7	72.3779	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9487
3660	-4774.656	-4669.336	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.594	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3178	7	72.3779	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9487
3670	-4773.315	-4667.994	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.594	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3178	7	72.3779	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9487
3680	-4773.315	-4667.994	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.594	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3178	7	72.3779	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9487
3690	-4775.304	-4669.984	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.594	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3779	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9487
3700	-4775.304	-4669.984	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.594	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3779	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9487
3710	-4775.304	-4669.984	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.594	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3779	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9487
3720	-4775.304	-4669.984	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.594	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3779	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9487
3730	-4773.667	-4668.347	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.594	28.5791	42.9462	15.0283	10.8134	26.8554	55.9301	63.3177	7	72.3779	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9487
3740	-4773.667	-4668.347	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.594	28.5791	42.9462	15.0283	10.8134	26.8554	55.9301	63.3177	7	72.3779	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9487
3750	-4773.345	-4668.025	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.594	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3779	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
3760	-4773.345	-4668.025	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.594	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3779	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
3770	-4773.345	-4668.025	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.594	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3779	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
3780	-4773.22	-4667.9	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5941	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
3790	-4773.22	-4667.9	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5941	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
3800	-4773.22	-4667.9	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5941	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
3810	-4773.22	-4667.9	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5941	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
3820	-4773.22	-4667.9	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5941	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
3830	-4773.22	-4667.9	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5941	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
3840	-4773.493	-4668.173	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5941	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
3850	-4773.493	-4668.173	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5941	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
3860	-4773.493	-4668.173	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5941	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
3870	-4773.493	-4668.173	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5941	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
3880	-4773.493	-4668.173	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5941	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
3890	-4773.493	-4668.173	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5941	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
3900	-4773.493	-4668.173	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5941	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
3910	-4773.493	-4668.173	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5941	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
3920	-4773.493	-4668.173	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5941	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
3930	-4773.493	-4668.173	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5941	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
3940	-4773.493	-4668.173	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5941	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
3950	-4773.493	-4668.173	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5941	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
3960	-4773.493	-4668.173	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5941	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
3970	-4773.493	-4668.173	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5941	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
3980	-4773.236	-4667.916	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
3990	-4773.236	-4667.916	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4000	-4773.517	-4668.197	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
4010	-4773.406	-4668.086	-105.3204	71.0647	58.5019	13.795	13.7847	14.2035	15.2421	53.9562	82.5942	28.5791	42.9462	15.0283	10.8134	26.8554	55.93	63.3177	7	72.3778	13.5641	4.26375	15.0628	34.8786	75.3753	86.6479	71.9486
