Iteration	Posterior	Likelihood	Prior	delta_log_extinction[1]	delta_log_extinction[2]	delta_log_extinction[3]	delta_log_extinction[4]	delta_log_extinction[5]	delta_log_extinction[6]	delta_log_extinction[7]	delta_log_extinction[8]	delta_log_extinction[9]	delta_log_speciation[1]	delta_log_speciation[2]	delta_log_speciation[3]	delta_log_speciation[4]	delta_log_speciation[5]	delta_log_speciation[6]	delta_log_speciation[7]	delta_log_speciation[8]	delta_log_speciation[9]	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]	extinction_global_scale	log_extinction_at_present	log_speciation_at_present	sigma_extinction[1]	sigma_extinction[2]	sigma_extinction[3]	sigma_extinction[4]	sigma_extinction[5]	sigma_extinction[6]	sigma_extinction[7]	sigma_extinction[8]	sigma_extinction[9]	sigma_speciation[1]	sigma_speciation[2]	sigma_speciation[3]	sigma_speciation[4]	sigma_speciation[5]	sigma_speciation[6]	sigma_speciation[7]	sigma_speciation[8]	sigma_speciation[9]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]	speciation_global_scale
12530	-1565.874	-1567.156	1.281317	0.079096	-0.0483407	0.481996	-0.0617193	-0.000555173	-0.0576545	-0.0175881	0.0487264	0.0508886	-0.0184657	-0.0599933	-0.0283808	0.0408435	-0.0023875	-0.0534186	0.00818584	0.0121764	-0.0034957	0.136712	0.147965	0.140982	0.228293	0.214629	0.21451	0.202492	0.198962	0.208896	0.219802	1.452118	-1.989878	-1.294579	0.950328	1.37828	3.59604	1.16404	0.0332124	0.386359	0.722104	4.09612	0.523451	0.913242	1.89635	0.690924	2.75193	0.0888361	1.40989	0.29527	1.18866	0.506146	0.274013	0.269	0.253336	0.246247	0.256513	0.255901	0.24259	0.244584	0.247581	0.246717	0.620318
12540	-1593.306	-1567.616	-25.69075	0.337193	-0.027211	0.00463849	-0.0178601	0.522327	0.361525	-0.0719972	-0.0415552	-0.0821679	-0.0128364	-0.00527043	-0.343589	-0.00041286	-0.0427107	0.0265167	0.976099	0.0192305	0.00286112	0.0822335	0.11521	0.112117	0.112638	0.110645	0.186541	0.267783	0.249181	0.239038	0.220182	1.331958	-2.498192	-1.468684	4.86668	12.3559	0.245582	1.11278	5.08011	4.03267	0.853462	0.932183	3.03053	0.568263	0.231722	2.14647	0.0234934	0.512323	2.22806	7.12634	0.463094	0.51383	0.230228	0.227292	0.226097	0.160353	0.160286	0.153585	0.157712	0.41858	0.426707	0.42793	2.421209
12550	-1572.634	-1567.124	-5.510856	0.921665	-0.00394568	-0.13349	0.000960753	0.757406	-0.0094016	-0.258213	0.18351	0.0778193	0.00252361	-0.0211213	-0.0150632	-0.123914	-0.0182252	-0.0195043	-0.000659655	-0.015751	0.0401682	0.0477208	0.119945	0.119473	0.104543	0.104643	0.223177	0.221088	0.170775	0.205174	0.221778	3.25188	-3.042389	-1.468473	5.01	0.0260751	0.802786	0.0171915	9.76296	0.156248	2.07775	1.03443	0.459475	0.191705	7.67951	0.309128	1.58862	0.349079	0.537621	0.4273	0.425911	0.577336	0.230277	0.230859	0.226034	0.222655	0.196706	0.193153	0.189422	0.189297	0.186339	0.193976	0.915679
12560	-1591.788	-1566.154	-25.6335	1.3584	-0.0375523	0.0363922	0.0973491	0.000585807	-0.0399289	-0.0282401	0.00240174	-0.0161853	-0.0890298	-0.0342984	0.00225889	0.109156	-0.045673	0.254851	0.0123433	-0.208882	0.151819	0.0451397	0.175592	0.169121	0.175389	0.193321	0.193435	0.185863	0.180688	0.181122	0.178214	1.548762	-3.097993	-1.454754	18.1228	0.479399	3.59286	1.09628	1.41627	1.00667	1.07669	0.207258	0.934128	1.25905	0.395717	0.150663	2.42317	3.75241	12.578	0.483051	3.00454	1.48922	0.233458	0.213572	0.206371	0.206837	0.230693	0.220394	0.284367	0.287899	0.233627	0.271931	0.8457124
12570	-1598.652	-1567.675	-30.97761	0.192255	-0.0577623	0.276223	0.199259	-0.143127	-0.0166155	0.0318927	0.189389	-0.0298604	-0.241972	-0.00974723	-0.222768	-0.211008	0.153215	0.0245864	-0.0776315	0.218434	-0.00139566	0.0493219	0.0597771	0.0564221	0.0743723	0.0907713	0.0786664	0.0773701	0.0798774	0.0965327	0.0936928	6.039709	-3.009387	-1.435415	3.07519	1.04766	1.28695	0.960878	0.996023	0.27407	0.15479	0.294677	1.18865	2.93749	0.386881	1.46047	5.04501	3.04249	0.885418	1.61749	3.30043	0.5326	0.238016	0.186862	0.185049	0.148095	0.119922	0.139779	0.143258	0.132557	0.164918	0.164688	1.842759
12580	-1575.36	-1567.044	-8.316045	0.0071732	-2.97345e-06	0.00205539	-0.111096	0.185306	0.0298322	-0.198593	0.0137653	-0.00691744	-0.0168739	-0.501911	-0.0133758	0.0420523	-0.123773	-0.0174325	0.00927991	-0.0639091	0.00175839	0.126107	0.127014	0.127014	0.127275	0.113893	0.13708	0.141231	0.115793	0.117398	0.116588	0.5609059	-2.070628	-1.282554	0.304942	0.0190145	0.231676	2.62799	14.7136	0.506166	19.4108	0.782849	0.628281	0.771654	14.1514	0.396696	1.94443	3.00439	0.519258	2.46883	4.30486	0.360341	0.277328	0.272688	0.165078	0.162884	0.16988	0.150103	0.147509	0.148884	0.139667	0.139912	0.6014137
12590	-1562.846	-1567.64	4.79378	0.00749745	0.000590048	-0.00109145	0.116662	0.00116835	0.00495924	6.82605e-05	-0.000357915	-0.00866424	-0.0273314	-0.821059	-0.0655996	-3.37912e-05	-0.000245222	-0.00348331	0.00517623	-0.108258	0.0140504	0.0555957	0.0560141	0.0560471	0.055986	0.0629136	0.0629872	0.0633003	0.0633046	0.063282	0.0627361	0.1755761	-2.88965	-1.434434	0.717513	0.970951	0.251083	11.3888	0.434255	3.43289	0.65308	0.47276	0.640978	2.98247	27.0621	7.34498	0.419226	0.0940794	1.60498	0.209135	36.443	1.11731	0.23825	0.231827	0.101996	0.0955196	0.0955164	0.0954929	0.0951609	0.0956547	0.0858402	0.0870548	0.3605375
12600	-1562.349	-1567.199	4.850792	0.0175625	0.0025419	0.00950719	0.00644264	-0.00807975	0.000121203	-0.000745608	-0.00173986	0.00451535	-0.0793251	-0.746387	-0.0378301	-0.160668	-0.0116267	-0.000892468	0.0735161	0.0226912	-0.0712594	0.0611109	0.0621937	0.062352	0.0629476	0.0633544	0.0628446	0.0628522	0.0628054	0.0626962	0.0629799	0.07244968	-2.795064	-1.396349	4.65308	1.35654	1.54175	1.58635	2.66429	0.142111	0.593217	0.193221	0.880226	1.17269	22.0254	0.498694	8.42122	0.194951	0.159562	1.67987	2.39794	1.29395	0.247499	0.228624	0.108385	0.104362	0.0888719	0.0878446	0.0877663	0.0944616	0.0966295	0.0899834	0.8990302
12610	-1548.323	-1568.259	19.93592	0.00124671	-0.00175125	-0.00462932	-0.00870605	0.00250588	0.0117573	0.00489383	-0.000328324	0.00247694	-0.0235975	-0.0133009	-0.611219	0.060452	-0.011042	0.030155	-0.00509222	0.0117358	0.0412576	0.125929	0.126086	0.125866	0.125284	0.124198	0.12451	0.125983	0.126601	0.126559	0.126873	0.05704267	-2.072035	-1.37046	0.480096	1.42722	1.56916	2.42542	0.942536	2.46777	0.951532	0.466336	0.64403	0.305041	0.595569	16.7701	1.99762	0.160837	0.834458	0.165989	0.228286	2.91841	0.25399	0.248067	0.244789	0.132844	0.141123	0.139573	0.143846	0.143115	0.144805	0.150904	1.036675
12620	-1560.939	-1573.544	12.60427	-0.00100659	0.0266502	0.00570998	-0.00118351	0.0633411	0.000915705	0.000175205	-0.00217872	0.0244438	0.000362714	-0.0133058	-0.0460762	-0.240856	-0.00515912	0.0263427	-0.0649296	0.228187	-0.00159501	0.0982091	0.0981103	0.10076	0.101337	0.101217	0.107836	0.107935	0.107954	0.107719	0.110384	0.4198508	-2.320656	-1.612718	1.23016	3.3712	0.229001	0.0355553	1.82691	2.66094	0.0558547	0.246855	1.17581	0.0216304	0.815014	1.24905	4.015	0.206919	1.14806	0.878798	10.9496	0.687162	0.199345	0.199417	0.196782	0.18792	0.147697	0.146937	0.150859	0.141375	0.177612	0.177329	0.8323767
12630	-1552.431	-1567.801	15.36972	0.0442291	0.000951044	-0.0496918	0.00928818	-0.0109987	0.000101814	0.00191052	-0.031516	0.00712014	-7.94853e-05	-0.205514	-0.000795806	-5.92858e-06	-4.70288e-05	-0.10409	0.0394926	-0.347866	-0.00273128	0.152005	0.158879	0.15903	0.151321	0.152733	0.151062	0.151078	0.151367	0.14667	0.147719	0.1330319	-1.883841	-1.324772	11.8181	0.0989585	2.7613	1.54601	1.35528	0.105376	0.367721	3.96318	1.02227	0.0104972	3.31851	0.0219224	0.000228392	0.127954	1.00152	1.88822	4.65481	4.90235	0.265863	0.265842	0.216456	0.216284	0.216283	0.216273	0.194893	0.202744	0.143176	0.142786	0.8353168
12640	-1559.85	-1566.888	7.03831	-0.0366219	0.00350896	-0.00865	-0.0861002	0.00587682	-0.00513342	-0.0104889	-0.0124409	-0.193296	0.00689719	-0.235629	-0.0563291	-0.195384	0.0337391	0.00482195	-0.00393462	-7.87199e-05	0.0399394	0.140202	0.135161	0.135636	0.134468	0.123374	0.124102	0.123466	0.122178	0.120667	0.0994585	0.5549019	-1.964669	-1.340735	1.11184	0.675012	2.19097	3.37612	0.235617	0.304419	0.665962	0.678034	8.76033	0.224305	6.11606	0.422439	1.81675	0.81966	0.0975633	0.36339	0.018054	0.989055	0.261653	0.263464	0.208156	0.196755	0.161835	0.167388	0.168197	0.167537	0.167523	0.17435	1.546675
12650	-1569.921	-1567.14	-2.781267	0.615278	-0.0107776	-0.000799925	-0.025191	-0.0729584	-0.0301155	-0.0126416	-0.0134595	-0.000902516	0.118142	-0.0384567	-0.0877892	-0.0292811	-0.00259826	0.00624806	0.101407	-0.0530031	-0.0275603	0.120583	0.223099	0.220707	0.220531	0.215045	0.199914	0.193983	0.191547	0.188986	0.188815	0.3278148	-2.115418	-1.290881	33.5889	0.318486	0.365262	2.1587	2.63641	1.20677	1.64062	0.637177	0.196882	2.23239	0.506224	1.48869	0.69516	0.0590301	2.04643	1.93524	1.20797	1.0414	0.275028	0.309518	0.297841	0.272808	0.264936	0.264249	0.265905	0.294284	0.279092	0.271505	0.9825232
12660	-1569.601	-1567.643	-1.957798	-0.0289809	0.413612	0.0119356	-0.00711582	0.0159185	-0.0700193	0.0513039	0.0469174	-0.00262002	-0.0064647	0.0101994	0.00151178	-0.471146	-0.104612	-0.0531087	0.297155	-0.00250434	0.0152535	0.125197	0.12162	0.183923	0.186131	0.184811	0.187777	0.175079	0.184295	0.193148	0.192643	0.8927708	-2.077871	-1.342573	0.619638	85.4409	0.301658	0.188341	0.416524	1.44871	0.809418	0.62262	0.0453138	0.240287	0.324153	0.0608564	9.44412	1.27659	0.855504	2.60364	0.153569	0.472269	0.261173	0.25949	0.26215	0.262547	0.163904	0.147624	0.139989	0.188428	0.187957	0.190846	1.227261
12670	-1565.694	-1568.596	2.901552	-0.00342387	-0.000135195	0.00479378	0.0093766	-0.0710239	0.00939478	-0.000967535	0.000758168	-0.00138913	-0.0178601	-0.000390222	-0.0152881	-0.503117	0.0241589	0.0490742	0.0255358	-0.144338	-1.01232	0.16416	0.163599	0.163577	0.164363	0.165911	0.154536	0.155995	0.155844	0.155962	0.155746	0.07044969	-1.806915	-1.270955	1.6838	0.535433	2.55586	1.96153	12.3246	3.15951	0.401676	1.27378	0.456693	3.18091	0.0175939	0.193219	8.4433	0.635305	0.476333	0.198602	0.50244	5.29978	0.280563	0.275597	0.27549	0.27131	0.164046	0.168057	0.17651	0.181075	0.156738	0.0569545	2.526391
12680	-1580.468	-1565.364	-15.10418	0.826363	-0.00612835	-0.0103935	-0.0409182	0.000440086	0.00740732	0.00947404	0.000867403	-0.0249942	-0.0690548	0.0107832	-0.110583	-0.531107	0.172191	0.046472	0.0543901	-0.164594	-0.152743	0.0508612	0.116217	0.115507	0.114313	0.10973	0.109778	0.110594	0.111647	0.111744	0.108986	0.3836787	-2.978655	-1.500526	22.4149	0.832549	0.458607	1.94331	0.0856066	0.48271	3.15475	1.07899	2.62872	3.56626	0.727529	1.92032	3.79753	1.12098	0.363985	0.462421	2.09446	0.812403	0.223013	0.208132	0.210389	0.188364	0.110749	0.131559	0.137818	0.145521	0.123437	0.105952	2.668885
12690	-1596.849	-1568.225	-28.62375	0.010114	0.017881	0.00981205	-0.0151514	0.0880161	0.0491702	0.420361	-0.0317542	0.297672	-0.125789	-0.371922	-0.558162	-0.0600147	-0.0128296	-0.0238061	0.119689	0.00336357	-0.0289737	0.0501337	0.0506434	0.0515571	0.0520654	0.0512825	0.0560008	0.0588232	0.089559	0.0867598	0.116841	1.650644	-2.993061	-1.383705	1.25172	0.424854	0.516473	1.72541	1.10416	1.09387	3.91567	0.239416	3.6546	2.15193	6.62096	9.68922	0.610497	0.870983	0.287098	4.48609	1.38593	0.31986	0.250648	0.221022	0.152374	0.0871976	0.0821184	0.0810716	0.0791644	0.0892299	0.0895305	0.0869737	3.122369
12700	-1591.019	-1566.775	-24.24361	0.0128127	0.103073	-0.00441143	0.0402044	-0.063776	-0.0323673	-0.303191	0.232056	-0.30757	-0.0944868	0.00410913	0.0265557	-0.0848058	-0.669229	-0.0306344	0.698493	0.0298106	-0.0412987	0.14279	0.144631	0.160334	0.159628	0.166177	0.15591	0.150944	0.111466	0.14058	0.103359	3.401901	-1.946382	-1.315558	0.300782	0.507187	0.0381361	0.401099	1.00734	0.924705	1.30115	1.34854	2.75746	0.413735	0.0997881	0.280915	0.738636	52.5958	0.710191	2.3339	0.522851	2.43763	0.268324	0.244132	0.245137	0.251734	0.231266	0.118432	0.114859	0.230949	0.237938	0.228311	3.173571
12710	-1585.978	-1567.296	-18.68162	0.00169969	0.0910541	-0.0082265	-0.00659651	0.000964494	0.0627569	0.241059	-0.0130488	0.000438465	-0.0289933	-0.371211	0.0293756	0.0143289	0.0625088	0.0428896	0.0308668	-0.0178433	0.0821002	0.127341	0.127558	0.139718	0.138573	0.137662	0.137795	0.14672	0.186715	0.184294	0.184375	0.1936221	-2.060884	-1.325295	0.466554	7.55512	3.58376	0.371315	3.57166	4.52885	25.2913	2.89668	0.712647	0.889711	11.3505	0.91886	0.727306	1.27907	9.34774	0.518843	0.394737	3.87825	0.265724	0.258131	0.178084	0.183393	0.18604	0.19804	0.206719	0.213199	0.209428	0.227348	0.7744587
12720	-1559.888	-1568.842	8.954736	-0.00095674	0.00838124	0.00253897	-0.000144843	-0.00674145	0.00785566	0.00581577	-0.00323301	-0.0351766	0.00931655	-0.0248384	-0.22659	0.00664424	-0.0133721	-0.29155	0.319018	-0.0396861	-0.00999508	0.126722	0.126601	0.127667	0.127991	0.127973	0.127113	0.128115	0.128863	0.128447	0.124007	0.2163604	-2.065758	-1.432321	0.0647251	4.07622	0.932894	0.0296037	0.825787	0.381663	2.50028	0.396984	1.86701	0.546034	0.825171	3.10637	0.478763	0.300218	8.7296	2.68318	0.498171	0.445407	0.238754	0.240989	0.235077	0.187414	0.188664	0.186158	0.139079	0.191342	0.183897	0.182068	2.143547
12730	-1551.836	-1568.193	16.35659	-0.000700084	0.00328698	6.47821e-05	0.000317736	-0.00232746	0.00411543	-0.00101482	0.000290663	0.000360145	0.0294954	-0.490774	0.025505	0.0978582	-0.101676	0.000369007	0.0317263	0.0471174	0.0142802	0.0914053	0.0913414	0.0916421	0.091648	0.0916772	0.091464	0.0918412	0.0917481	0.0917747	0.0918078	0.02531912	-2.392451	-1.402373	6.34866	2.5345	0.143963	1.1304	4.31927	5.37701	2.21529	0.177366	0.934089	0.509604	1.74573	1.27621	0.313965	1.91566	0.154626	0.169371	0.827684	0.982031	0.246013	0.253377	0.155105	0.159112	0.17547	0.158506	0.158564	0.163676	0.171572	0.17404	2.531894
12740	-1567.702	-1569.835	2.133224	0.0138224	0.00685216	-0.116177	0.000939524	0.0101203	-0.0010413	0.00752799	-0.0210091	0.00663061	0.00512651	0.0329702	0.0137484	-0.285302	0.0109379	-0.119015	0.00091025	-0.0370871	-0.111902	0.17179	0.174181	0.175379	0.156143	0.15629	0.157879	0.157715	0.158907	0.155603	0.156638	0.2857963	-1.761481	-1.332452	1.10704	2.27722	6.74944	0.288979	1.14597	1.54967	0.905274	1.71235	1.43407	0.263197	1.13452	0.857886	3.89962	0.269895	3.88929	0.107673	0.993796	6.74151	0.26383	0.265186	0.274075	0.277869	0.208898	0.211196	0.187498	0.187669	0.180836	0.161692	1.331668
12750	-1573.134	-1567.219	-5.914871	0.0210335	0.468898	-0.0147227	-0.0125872	-0.0389111	0.000262693	0.00572706	-0.013682	0.0018977	0.0668352	-0.234755	0.0608506	-0.0274668	-0.00155012	0.00385193	-0.0224924	-0.203054	0.00055766	0.125305	0.127969	0.204524	0.201535	0.199014	0.191419	0.191469	0.192569	0.189952	0.190313	0.7446005	-2.077003	-1.375396	0.291414	18.3856	0.387058	0.736802	1.73313	0.0820772	0.687359	1.95125	0.0823341	1.98206	7.66956	6.76604	0.66855	0.364119	0.510283	1.21901	6.85136	3.12638	0.25274	0.270209	0.213672	0.227077	0.220925	0.220583	0.221434	0.216509	0.176722	0.176821	0.5934025
12760	-1582.091	-1566.017	-16.07413	1.36698	0.0523649	0.236047	-0.225597	0.184775	-0.113905	0.213248	0.000786789	0.0122724	0.00176967	0.00073424	-0.00512029	-0.00763555	0.013558	0.156173	0.128918	0.00108366	-0.00234337	0.0408618	0.160321	0.168939	0.213917	0.170714	0.20536	0.183252	0.226809	0.226988	0.22979	4.281381	-3.197561	-1.553848	9.72943	3.694	1.12292	1.72358	1.3312	0.409464	2.87513	0.223095	0.135668	0.124031	0.0243161	0.455289	1.60795	4.75591	3.27883	2.29721	0.559353	0.721059	0.211433	0.211807	0.211963	0.21088	0.209276	0.212133	0.247989	0.282112	0.282418	0.281757	0.8855905
12770	-1597.369	-1568.522	-28.84707	0.953754	-0.528083	0.316198	-0.0805589	0.128492	0.124729	-0.0588846	0.391816	0.0544729	-0.0130853	-0.225625	0.00454438	0.00470138	-0.0114649	-0.0134379	0.00647066	-0.0816568	-0.0574719	0.0729671	0.189381	0.111685	0.15322	0.141361	0.160744	0.182097	0.171684	0.254035	0.268257	5.764219	-2.617746	-1.498604	5.22119	0.853448	1.05914	0.292335	3.05911	1.52495	3.5589	1.07521	1.35933	1.16691	4.94349	1.02069	0.849694	1.72649	0.662388	0.288366	3.11558	1.30902	0.223442	0.220537	0.175992	0.176794	0.177627	0.175602	0.173258	0.174383	0.160709	0.151734	0.6123218
12780	-1599.935	-1566.908	-33.02701	0.0169382	0.64782	-0.21254	0.0789018	0.159226	0.647566	-3.90958	-0.0060776	-0.00774701	-0.00798321	-0.109952	-0.0274006	-0.174368	0.0259929	-0.0501397	0.0738242	0.0972072	-0.0122219	0.113893	0.115839	0.22141	0.179016	0.193713	0.227149	0.434055	0.00870232	0.00864959	0.00858284	8.935304	-2.172496	-1.329351	0.0483001	1.4263	0.726892	0.158488	0.336278	5.84653	8.97503	1.21512	0.187766	0.569908	0.751442	2.08954	2.80716	0.757224	1.12793	7.01137	0.676612	0.38246	0.264649	0.262545	0.235208	0.22885	0.192231	0.197294	0.187645	0.202022	0.222646	0.219942	2.076225
12790	-1599.889	-1568.307	-31.58153	0.79078	1.86464e-05	0.179051	-0.170691	-0.0478761	0.000275558	0.0437921	-0.0118123	-0.00191022	-0.226299	-0.0211532	0.0309393	0.0326474	-0.185975	-0.101267	-0.0432684	-0.242368	0.087023	0.0470179	0.10368	0.103682	0.124012	0.104552	0.0996647	0.0996921	0.104155	0.102932	0.102735	1.483086	-3.057227	-1.56855	4.88631	7.60301	1.61275	3.48173	0.966317	0.345855	5.63267	3.42183	0.172784	1.67466	0.657499	0.319929	0.24815	2.8155	0.985038	0.641584	3.28855	2.84775	0.208347	0.166153	0.162675	0.167787	0.173355	0.143936	0.130073	0.124565	0.0977549	0.106643	2.31981
12800	-1556.935	-1566.93	9.995183	-0.00417484	-0.00497014	0.0359329	0.00555944	0.0243341	0.0170195	-3.97213e-05	0.000127904	-0.00740206	-0.105153	-0.111398	0.0571729	-0.319823	-0.421857	0.00490472	-0.0651508	-0.00722868	0.0245229	0.0913394	0.0909589	0.0905079	0.0938193	0.0943423	0.0966662	0.0983255	0.0983216	0.0983342	0.097609	0.2788125	-2.393173	-1.424446	0.622464	0.63935	5.06091	1.44448	4.36454	0.702447	0.0380037	0.00425756	0.519707	0.499932	0.786126	0.238352	1.53612	4.96898	0.181716	0.494467	0.329498	0.190651	0.240642	0.216623	0.193787	0.205189	0.149024	0.0977341	0.0982147	0.0920199	0.0913571	0.0936252	2.944111
12810	-1579.102	-1569.62	-9.482051	-6.10171e-05	-0.0040805	-0.00386103	0.00483652	-0.00397943	-0.00080707	0.040027	-0.00424745	0.0696731	0.00563088	-0.120812	-0.00503708	0.000395699	-0.183746	-0.0751173	-0.243811	0.842498	-0.328601	0.157383	0.157374	0.156733	0.156129	0.156886	0.156263	0.156137	0.162513	0.161824	0.173501	0.1107989	-1.849071	-1.349271	0.287522	2.72416	0.688473	1.24023	2.73808	0.643085	11.2101	0.675385	8.31308	0.275805	1.10407	2.5434	0.117637	2.52573	2.22552	2.47847	7.80261	6.15424	0.259429	0.260894	0.231204	0.230043	0.230134	0.191505	0.177647	0.13921	0.323269	0.232731	1.660319
12820	-1551.703	-1570	18.29741	0.00815724	-0.0271023	-0.000198844	-0.155199	0.00249237	5.8491e-05	-0.00202334	0.00278192	-5.65029e-05	-2.05705e-05	-0.226598	-0.28416	0.124184	0.112831	-0.0755837	0.0628116	0.00237683	0.00107797	0.207319	0.209017	0.203428	0.203388	0.174149	0.174584	0.174594	0.174241	0.174727	0.174717	0.07045359	-1.573498	-1.172612	1.52766	5.1116	1.38017	44.9976	0.731471	0.431045	0.796343	0.977087	0.031531	0.000429768	3.45213	1.4837	2.14657	1.2256	1.1032	0.54041	0.121984	0.0317521	0.309557	0.309551	0.246787	0.185743	0.210303	0.235422	0.218284	0.232434	0.232987	0.233239	1.930517
12830	-1580.896	-1569.213	-11.68306	0.166654	0.00841522	0.0402177	0.00722155	0.00108576	-0.00127041	0.0112386	-3.00948e-05	-0.236441	-0.111842	-0.15358	0.00567326	-0.00428322	0.000437559	0.0175021	0.129232	-0.561696	-0.798786	0.157382	0.185923	0.187494	0.195189	0.196603	0.196817	0.196567	0.198789	0.198783	0.156925	0.6984457	-1.849077	-1.149445	2.43341	2.3585	3.34731	0.200043	0.741113	0.113759	0.677229	0.0149648	4.90095	1.93338	3.81386	0.48776	0.282643	0.0118954	1.28093	3.55334	12.4247	27.3304	0.316813	0.283289	0.242958	0.24434	0.243296	0.243402	0.2477	0.281871	0.160735	0.0723104	0.5004505
12840	-1593.099	-1569.265	-23.83374	-0.0416515	-0.131596	-0.217649	-0.0647474	0.0546189	0.0142581	-0.0632319	0.0117041	-0.0823007	0.0136578	-0.234713	-0.446997	0.178884	-0.230939	0.0768234	-0.014894	0.143581	0.450828	0.0880217	0.0844308	0.0740201	0.0595423	0.0558093	0.0589423	0.0597887	0.0561252	0.056786	0.0522996	3.003109	-2.430172	-1.503291	1.09792	0.833424	3.68055	1.52951	0.727915	0.424901	0.221011	1.01085	1.06505	0.323669	0.704917	0.732361	0.457372	1.12828	0.843958	0.271909	0.26586	1.09761	0.222397	0.225455	0.17829	0.114024	0.13636	0.108241	0.116884	0.115156	0.132936	0.208658	9.527935
12850	-1595.406	-1568.257	-27.1489	-0.0823841	0.299132	0.00199512	0.0462409	0.022728	0.0993926	-0.639844	0.0143611	0.355662	-0.0444131	-0.283519	0.0209376	-0.00506899	-0.0925114	-0.523283	-0.0110237	-0.028347	0.0409992	0.0533037	0.0490883	0.0662048	0.066337	0.0694766	0.0710737	0.0785009	0.0413994	0.0419982	0.0599367	2.757386	-2.93175	-1.483129	2.28625	3.19514	0.199559	1.34199	0.8193	0.930366	2.25809	0.345816	1.95708	0.997842	7.6977	4.00884	0.0638119	1.15401	4.64553	0.425668	1.3749	2.11173	0.226926	0.217068	0.16348	0.166939	0.166095	0.151419	0.0897266	0.0887429	0.0862627	0.0898729	1.282284
12860	-1572.373	-1567.352	-5.020517	-0.000367571	-0.0127659	-0.000776203	-0.00163721	-0.0266442	-0.00897408	0.108043	-0.00581581	-0.0292023	-0.0727338	-0.649755	-0.00933637	0.029577	0.00789308	-0.0199435	0.0512991	-0.00234993	0.0356265	0.0529569	0.0529374	0.0522659	0.0522253	0.0521399	0.050769	0.0503155	0.0560563	0.0557312	0.0541272	0.3226069	-2.938278	-1.460812	0.117155	0.751973	0.0212198	1.12491	2.86904	1.60068	18.8981	1.39476	2.39936	2.10124	22.2678	0.116479	0.849227	0.211804	1.1162	0.363908	0.177214	9.04698	0.232048	0.215769	0.112669	0.111622	0.114973	0.115884	0.113596	0.119575	0.119294	0.123621	1.111455
12870	-1557.841	-1567.796	9.954916	-0.0003694	0.13446	-0.0196977	-0.0516685	-0.000291297	-0.0217888	-0.152771	-0.00312228	-5.14369e-05	-0.0134084	-0.680798	-0.00215044	-0.00200354	0.0124593	-0.0113133	-0.000623712	-0.0119272	0.000727931	0.0437588	0.0437427	0.0500381	0.0490621	0.0465915	0.0465779	0.045574	0.0391174	0.0389955	0.0389935	0.3332679	-3.129062	-1.54989	0.972161	9.98359	0.864592	6.45015	0.0428667	3.21798	6.661	0.869368	0.0172856	0.852309	99.6801	0.407438	0.610722	1.1841	1.8168	0.111311	0.929703	0.659793	0.212271	0.209444	0.106023	0.105796	0.105584	0.106907	0.105705	0.105639	0.104386	0.104462	0.1584924
12880	-1596.792	-1567.198	-29.59454	0.283928	0.0132393	-0.118057	0.585693	0.201771	0.00054966	-0.508369	0.0147988	0.0248092	-0.180288	-0.0531732	0.0102249	0.0180159	-0.0481995	0.000944746	-0.045335	-0.0290436	-0.00310059	0.10807	0.143553	0.145466	0.129268	0.232196	0.284107	0.284264	0.170978	0.173527	0.177886	0.7034798	-2.224977	-1.266551	2.73158	0.517596	7.91436	21.3718	3.24997	0.0251571	6.69939	1.73047	0.86872	13.6157	1.51785	2.23594	1.57846	4.36736	0.468836	1.04711	1.72045	0.262491	0.281802	0.235313	0.223127	0.225421	0.229519	0.218718	0.218925	0.209222	0.203233	0.202603	0.330704
12890	-1534.86	-1569.095	34.2352	0.000715424	0.00243493	-0.0302654	-0.00278297	0.00162583	-0.00914722	-0.00245412	0.0012918	-0.000615706	-0.00106495	-0.437358	0.0992604	-0.00997529	4.85316e-05	-0.00111007	0.00294279	-0.00340136	-0.00366036	0.127218	0.127309	0.12762	0.123815	0.123471	0.123672	0.122546	0.122245	0.122403	0.122328	0.1517329	-2.061852	-1.426717	0.638543	0.730406	2.425	1.10581	1.00658	1.64557	0.675475	0.292516	0.690016	0.0400788	10.1077	2.51625	7.19676	0.00194673	0.0644566	0.325913	0.285493	0.187288	0.240096	0.23984	0.154875	0.171036	0.169339	0.169347	0.169159	0.169658	0.169082	0.168464	0.5076509
12900	-1553.104	-1567.809	14.70523	-0.0275892	-0.0522547	-0.00042848	-0.00475	0.00527255	0.0324564	0.000520915	-0.00534615	0.0618167	-0.0108885	-0.452121	-0.0385198	0.0646118	-0.0116565	0.000126704	-0.00935116	0.00110827	-0.0077156	0.151931	0.147797	0.140272	0.140212	0.139547	0.140285	0.144913	0.144988	0.144215	0.153412	0.8241639	-1.884329	-1.284561	0.668433	0.980884	0.480135	0.171251	0.85819	1.014	0.0577114	0.190873	1.63107	1.84551	27.1671	0.923825	1.18687	0.722207	0.106652	0.47928	0.0595968	1.67519	0.276772	0.273775	0.174197	0.167614	0.178802	0.176729	0.176752	0.175107	0.175301	0.173954	0.4230053
