Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]
39210	-1607.581	-1568.374	-39.20702	0.214531	0.136051	0.122679	0.158696	0.0312667	0.0251369	0.0723899	0.0787881	0.0534378	0.135277
39220	-1592.195	-1567.687	-24.50851	0.210744	0.1597	0.142466	0.129164	0.0727507	0.0217575	0.0265362	0.0281147	0.0622357	0.0823824
39230	-1589.292	-1566.71	-22.58279	0.222885	0.159979	0.0872415	0.0809322	0.0799089	0.0768547	0.0311911	0.0346686	0.0342654	0.0333889
39240	-1581.718	-1567.947	-13.77059	0.218793	0.23476	0.123653	0.12996	0.127913	0.121388	0.124635	0.12458	0.123223	0.0677577
39250	-1563.377	-1567.767	4.390081	0.24653	0.251287	0.212018	0.193878	0.193459	0.165298	0.123563	0.123701	0.128617	0.110406
39260	-1570.101	-1567.164	-2.937849	0.236776	0.237119	0.169426	0.163186	0.163142	0.160237	0.151593	0.151352	0.15155	0.152034
39270	-1601.856	-1570.553	-31.30302	0.202746	0.197241	0.0744513	0.0823574	0.0823398	0.0925784	0.0971184	0.101343	0.077603	0.0382016
39280	-1621.482	-1567.363	-54.11966	0.195722	0.191032	0.0990686	0.084661	0.0766386	0.0481037	0.0401303	0.0390387	0.0394599	0.0695891
39290	-1633.183	-1568.896	-64.28734	0.189151	0.201515	0.101231	0.0979847	0.0968036	0.041143	0.0399699	0.0508293	0.0537433	0.0538196
39300	-1628.684	-1566.937	-61.74683	0.194359	0.174418	0.0948691	0.0950742	0.0941954	0.0378883	0.0325385	0.0337973	0.0424709	0.0418389
39310	-1616.193	-1567.667	-48.52645	0.215742	0.123096	0.122143	0.0743835	0.0440894	0.0272175	0.0335108	0.0268137	0.0265091	0.0257681
39320	-1601.049	-1571.236	-29.81348	0.217911	0.214521	0.0779399	0.0732393	0.0688885	0.0885831	0.0877093	0.0753837	0.0642987	0.0622084
39330	-1566.708	-1568.372	1.663112	0.185808	0.183198	0.110237	0.0743834	0.0680521	0.0409445	0.0276983	0.0292992	0.0317115	0.0293684
39340	-1579.546	-1567.253	-12.29298	0.227461	0.135593	0.1224	0.0752078	0.0334989	0.0334984	0.0310944	0.0363892	0.0333422	0.0300896
39350	-1581.972	-1568.777	-13.19448	0.177005	0.172675	0.0970215	0.117467	0.0497857	0.0406821	0.0676817	0.0616969	0.0150924	0.0134579
39360	-1575.58	-1567.947	-7.63282	0.189056	0.188923	0.0789091	0.100781	0.101667	0.026942	0.0293848	0.0521744	0.0371109	0.0357941
39370	-1582.861	-1569.629	-13.23184	0.179199	0.185541	0.118801	0.126132	0.0483382	0.0301379	0.028869	0.0244993	0.0348362	0.0361857
39380	-1575.358	-1568.003	-7.354247	0.240188	0.244958	0.174828	0.167506	0.166884	0.167186	0.190905	0.196776	0.151198	0.143366
39390	-1562.574	-1568.557	5.983075	0.251493	0.251842	0.23186	0.231676	0.21883	0.121576	0.121834	0.125265	0.126639	0.136186
39400	-1555.581	-1568.894	13.31305	0.222872	0.219851	0.219274	0.222953	0.193616	0.193095	0.195065	0.190904	0.197248	0.217039
39410	-1547.662	-1568.185	20.52351	0.218202	0.218565	0.101446	0.102462	0.107233	0.109128	0.109131	0.110013	0.110259	0.110108
39420	-1585.705	-1567.814	-17.89168	0.204646	0.170793	0.156135	0.0920715	0.0776681	0.0715466	0.0727638	0.0631694	0.0581317	0.0374152
39430	-1601.4	-1566.956	-34.44396	0.214459	0.143356	0.136891	0.10823	0.0648785	0.0565699	0.0561329	0.0723598	0.0649583	0.0672511
39440	-1607.565	-1568.372	-39.19332	0.20728	0.191542	0.123463	0.0997958	0.0288294	0.0312732	0.031268	0.039654	0.0844851	0.0188444
39450	-1610.556	-1566.686	-43.86963	0.214917	0.178509	0.0908731	0.148439	0.0742942	0.0432515	0.0303099	0.0303123	0.0171851	0.0221991
39460	-1590.345	-1569.354	-20.99072	0.202594	0.175794	0.0906084	0.111743	0.11146	0.103903	0.100357	0.101576	0.105887	0.124314
39470	-1588.97	-1569.694	-19.27602	0.209864	0.187684	0.0546355	0.0552449	0.0521987	0.0534046	0.0488897	0.0503657	0.0498976	0.0500862
39480	-1597.564	-1567.103	-30.46051	0.230562	0.16138	0.0936328	0.0939993	0.0820669	0.0609351	0.0550362	0.0615215	0.0811153	0.065214
39490	-1574.285	-1568.611	-5.674078	0.191162	0.182163	0.0754697	0.0592168	0.059188	0.0545577	0.0443603	0.0418706	0.0419958	0.0420077
39500	-1582.232	-1568.523	-13.70922	0.266234	0.213631	0.156948	0.165863	0.153078	0.159966	0.0872344	0.0527238	0.0531815	0.0610925
39510	-1592.907	-1572.025	-20.88188	0.218243	0.137415	0.138397	0.137639	0.131492	0.129837	0.136805	0.13805	0.145734	0.148901
39520	-1585.027	-1568.091	-16.93573	0.210539	0.210595	0.226312	0.226307	0.212325	0.273852	0.272442	0.264935	0.228346	0.268114
39530	-1589.602	-1571.491	-18.11073	0.195354	0.194227	0.209609	0.242806	0.241998	0.241612	0.246972	0.245428	0.267949	0.263054
39540	-1604.511	-1567.414	-37.09641	0.213762	0.214718	0.208478	0.2104	0.206021	0.203906	0.191472	0.179998	0.164981	0.162952
39550	-1575.177	-1569.585	-5.591902	0.224984	0.226737	0.188357	0.189689	0.189992	0.191557	0.192256	0.190354	0.187263	0.186988
39560	-1569.725	-1565.957	-3.767597	0.247603	0.248171	0.198924	0.198445	0.198236	0.208667	0.185025	0.173975	0.175649	0.171252
39570	-1572.967	-1565.844	-7.123069	0.226447	0.229835	0.229475	0.229758	0.245146	0.242986	0.243266	0.243159	0.212334	0.216752
39580	-1591.354	-1564.624	-26.73005	0.232194	0.231763	0.237355	0.244174	0.255829	0.257912	0.25933	0.30717	0.287941	0.273479
39590	-1585.245	-1566.995	-18.25048	0.234268	0.251168	0.236335	0.238121	0.174505	0.174225	0.175488	0.176608	0.168209	0.167454
39600	-1586.233	-1565.368	-20.86511	0.243479	0.241409	0.237622	0.250339	0.252737	0.236796	0.207897	0.203662	0.200462	0.200329
39610	-1585.247	-1565.679	-19.56735	0.2322	0.232281	0.224957	0.217741	0.236273	0.226932	0.228336	0.222139	0.221446	0.20256
39620	-1572.458	-1568.244	-4.21326	0.230076	0.230825	0.232015	0.226036	0.211165	0.214307	0.254068	0.25487	0.256993	0.231049
39630	-1587.776	-1567.451	-20.32497	0.271973	0.253556	0.209769	0.184262	0.178136	0.191752	0.244467	0.239267	0.204705	0.208366
39640	-1554.528	-1567.248	12.72081	0.231582	0.236024	0.154161	0.161454	0.163048	0.146787	0.148242	0.15132	0.107017	0.271145
39650	-1591.473	-1568.619	-22.85445	0.246717	0.163355	0.134171	0.101588	0.100917	0.0979693	0.0652881	0.0635159	0.0591412	0.0198375
39660	-1551.001	-1572.152	21.15132	0.2299	0.229042	0.222248	0.222106	0.221057	0.212534	0.212552	0.217778	0.154716	0.154246
39670	-1583.942	-1568.938	-15.004	0.328684	0.330524	0.32688	0.326902	0.324944	0.325859	0.346685	0.361482	0.360936	0.366006
39680	-1574.945	-1570.681	-4.264573	0.292288	0.293535	0.294106	0.300438	0.300806	0.275816	0.275613	0.284803	0.292706	0.321533
39690	-1577.058	-1569.747	-7.311215	0.295353	0.276641	0.268932	0.249875	0.174357	0.163682	0.160475	0.212177	0.21432	0.237279
39700	-1560.762	-1568.743	7.981284	0.289504	0.289449	0.277796	0.278677	0.277428	0.277959	0.279695	0.283926	0.283364	0.250563
39710	-1570.818	-1570.112	-0.7062609	0.287939	0.294879	0.258828	0.260272	0.262568	0.272298	0.16776	0.168862	0.149151	0.150568
39720	-1573.177	-1569.88	-3.296537	0.272361	0.282786	0.176607	0.19765	0.227508	0.270298	0.274004	0.250869	0.259989	0.148286
39730	-1588.613	-1566.537	-22.07647	0.256542	0.234994	0.220088	0.202207	0.203582	0.190463	0.17254	0.146383	0.147183	0.122578
39740	-1584.307	-1564.942	-19.3647	0.252839	0.253167	0.255996	0.255255	0.210992	0.214166	0.216224	0.216058	0.203173	0.323927
39750	-1598.555	-1567.063	-31.49257	0.229573	0.229521	0.24249	0.242951	0.148352	0.142364	0.24356	0.242698	0.236045	0.236532
39760	-1583.197	-1567.088	-16.10916	0.240748	0.272386	0.280768	0.264939	0.274557	0.293188	0.292882	0.289639	0.26758	0.283164
39770	-1600.704	-1568.061	-32.64253	0.210413	0.214452	0.222618	0.231892	0.231102	0.222768	0.226742	0.220526	0.24922	0.179808
39780	-1612.628	-1565.681	-46.94687	0.229909	0.204281	0.209615	0.215943	0.216672	0.216254	0.186487	0.180861	0.155145	0.156671
39790	-1590.054	-1566.55	-23.50436	0.197215	0.197537	0.182796	0.169487	0.174731	0.175266	0.169997	0.165492	0.161922	0.165569
39800	-1592.497	-1568.79	-23.70637	0.211668	0.213785	0.19647	0.174164	0.177703	0.17773	0.300321	0.295968	0.262114	0.243105
39810	-1606.36	-1565.798	-40.56162	0.22826	0.233742	0.23265	0.228589	0.221825	0.126829	0.131883	0.127109	0.136567	0.13704
39820	-1607.226	-1569.169	-38.05709	0.260927	0.244731	0.245921	0.249319	0.0652539	0.065919	0.0511342	0.0502839	0.0503672	0.0503322
39830	-1593.607	-1568.042	-25.56513	0.228961	0.218237	0.221392	0.221442	0.0895906	0.0793233	0.0780324	0.0765909	0.0768984	0.073934
39840	-1597.309	-1569.048	-28.26084	0.294325	0.227158	0.191163	0.167368	0.106611	0.111738	0.112837	0.112872	0.0188006	0.0228175
39850	-1590.578	-1567.263	-23.31579	0.253578	0.225822	0.145409	0.145416	0.14043	0.116461	0.12552	0.124059	0.1572	0.132811
39860	-1587.577	-1568.209	-19.36734	0.28198	0.213019	0.207567	0.166748	0.115113	0.108014	0.112455	0.10991	0.0818114	0.0763592
39870	-1589.603	-1565.953	-23.64926	0.22125	0.195972	0.109493	0.11685	0.0679925	0.0583408	0.0551563	0.0554252	0.03034	0.0343745
39880	-1582.855	-1569.134	-13.72105	0.210331	0.204815	0.123946	0.123014	0.124045	0.121445	0.129943	0.145172	0.137576	0.0574497
39890	-1553.295	-1568.651	15.35623	0.252149	0.258	0.258124	0.142895	0.153539	0.15571	0.167477	0.170605	0.170566	0.184419
39900	-1588.101	-1569.683	-18.41759	0.258826	0.260077	0.257937	0.259151	0.257062	0.262039	0.256794	0.232093	0.231705	0.230456
39910	-1568.772	-1566.095	-2.676194	0.281665	0.280716	0.279329	0.279431	0.280513	0.284936	0.27824	0.280415	0.284721	0.295857
39920	-1573.058	-1565.304	-7.753232	0.252185	0.280764	0.280723	0.27805	0.281549	0.281726	0.287533	0.287723	0.287495	0.274313
39930	-1557.88	-1566.34	8.460017	0.240333	0.240019	0.239325	0.23959	0.23871	0.248091	0.248961	0.258573	0.260232	0.263656
39940	-1564.548	-1570.338	5.789911	0.242061	0.192933	0.19273	0.182774	0.182504	0.182671	0.185331	0.185051	0.185518	0.185417
39950	-1590.385	-1567.698	-22.68706	0.261142	0.273281	0.209258	0.208067	0.204615	0.100104	0.0973538	0.0945972	0.0961683	0.181157
39960	-1564.563	-1566.296	1.732304	0.266886	0.217273	0.205137	0.203609	0.139882	0.157588	0.157209	0.156699	0.13871	0.134269
39970	-1584.351	-1565.489	-18.86188	0.230896	0.215231	0.214452	0.205753	0.138115	0.140325	0.156319	0.132282	0.122583	0.115535
39980	-1573.378	-1566.114	-7.264074	0.211185	0.209913	0.208714	0.208625	0.194487	0.194947	0.191019	0.201258	0.20031	0.19987
39990	-1562.765	-1565.499	2.733944	0.229994	0.235504	0.236674	0.233144	0.232221	0.223746	0.22091	0.218902	0.230813	0.234918
40000	-1566.072	-1568.724	2.65185	0.186273	0.188898	0.0883677	0.0873887	0.0865963	0.0837279	0.0835836	0.0820699	0.0820832	0.0814494
40010	-1561.133	-1568.73	7.597355	0.220694	0.221329	0.225462	0.223564	0.227394	0.227699	0.228484	0.226576	0.220406	0.221933
40020	-1586.087	-1566.557	-19.52975	0.23703	0.223296	0.177144	0.176753	0.178797	0.184885	0.181788	0.183473	0.183047	0.25033
40030	-1588.824	-1566.126	-22.69761	0.241466	0.231782	0.148737	0.128247	0.125124	0.0915029	0.112961	0.110174	0.111201	0.109468
40040	-1582.458	-1566.415	-16.04294	0.228611	0.21754	0.148868	0.14867	0.141465	0.135328	0.140809	0.140951	0.126939	0.176389
40050	-1575.402	-1566.61	-8.791298	0.236521	0.208875	0.122072	0.122161	0.121838	0.0837084	0.0536799	0.0477846	0.0689862	0.0703381
40060	-1593.496	-1567.435	-26.06084	0.240833	0.231905	0.233613	0.238809	0.232747	0.231667	0.198123	0.199979	0.20176	0.194599
40070	-1587.142	-1567.575	-19.56741	0.302299	0.306682	0.260075	0.211057	0.170336	0.124399	0.097086	0.301308	0.269017	0.27016
40080	-1602.228	-1567.443	-34.7849	0.2804	0.29657	0.204485	0.221464	0.125745	0.110475	0.104609	0.116309	0.183253	0.119199
40090	-1578.202	-1571.174	-7.028318	0.361595	0.323275	0.318936	0.262232	0.262092	0.259422	0.253463	0.342159	0.350304	0.31935
40100	-1561.579	-1568.785	7.20568	0.255764	0.256244	0.239195	0.241892	0.166384	0.169732	0.163329	0.200345	0.200156	0.197647
40110	-1596.318	-1568.67	-27.6478	0.223378	0.215134	0.202024	0.179592	0.155439	0.0171463	0.0112586	0.123784	0.109001	0.120641
40120	-1568.596	-1570.233	1.636729	0.214815	0.182988	0.132866	0.134845	0.0943253	0.142001	0.136295	0.0737401	0.0736033	0.0732697
40130	-1577.183	-1570.971	-6.212152	0.182081	0.177355	0.080832	0.0806307	0.0899303	0.0901184	0.0892314	0.0735061	0.0753727	0.0751021
40140	-1603.043	-1569.607	-33.43579	0.189307	0.186122	0.0648633	0.0641939	0.0608691	0.063991	0.0504615	0.0502431	0.0503212	0.0441209
40150	-1590.022	-1567.212	-22.81001	0.219396	0.133601	0.103871	0.111664	0.113128	0.0385344	0.0361207	0.0381702	0.0519711	0.0682588
40160	-1608.757	-1568.919	-39.83789	0.218316	0.141715	0.111419	0.0727851	0.0678465	0.0689805	0.0826056	0.097519	0.0942782	0.122326
40170	-1594.911	-1567.261	-27.65066	0.190614	0.153843	0.119581	0.115321	0.0286568	0.0359159	0.0472018	0.0352711	0.017348	0.0216573
40180	-1576.889	-1569.941	-6.947971	0.205623	0.173508	0.14607	0.145326	0.068636	0.0648669	0.0631542	0.064745	0.0923842	0.0983476
40190	-1586.812	-1567.303	-19.50904	0.203121	0.185614	0.112516	0.0818882	0.0815029	0.0476752	0.031233	0.028693	0.0288864	0.0300751
40200	-1574.954	-1567.752	-7.202059	0.201469	0.181643	0.0715201	0.0715306	0.0647654	0.064319	0.0507501	0.0496946	0.0503655	0.0489643
40210	-1578.039	-1566.184	-11.85464	0.216794	0.154891	0.123656	0.124301	0.0432181	0.0381975	0.0382322	0.0383587	0.0335313	0.0335281
40220	-1614.397	-1565.588	-48.80913	0.207345	0.146293	0.101907	0.129776	0.0750561	0.0253397	0.0431061	0.0486102	0.0526786	0.0972538
40230	-1631.175	-1566.645	-64.52962	0.224464	0.1547	0.164165	0.140347	0.0814001	0.0566673	0.0527672	0.0374551	0.059226	0.0539583
40240	-1606.894	-1567.327	-39.56725	0.2023	0.191488	0.120905	0.120866	0.0994376	0.0877726	0.0920751	0.0971805	0.136355	0.133875
40250	-1608.535	-1569.87	-38.66481	0.192936	0.193099	0.186307	0.183994	0.199293	0.194441	0.162044	0.138161	0.117487	0.119117
40260	-1589.478	-1569.567	-19.91035	0.209402	0.209008	0.20904	0.208119	0.206657	0.208587	0.21134	0.211372	0.219277	0.2168
40270	-1595.675	-1573.295	-22.3807	0.201669	0.19223	0.124368	0.125121	0.127196	0.127223	0.119017	0.115881	0.107659	0.105867
40280	-1589.603	-1566.035	-23.56786	0.242359	0.245228	0.169167	0.162705	0.162232	0.161223	0.162545	0.162963	0.191866	0.202976
40290	-1588.451	-1566.433	-22.01853	0.234074	0.233013	0.234717	0.224291	0.198183	0.120919	0.120042	0.1202	0.123007	0.122274
40300	-1609.191	-1567.744	-41.44705	0.211639	0.221459	0.103525	0.104073	0.0731242	0.0714813	0.071412	0.0637128	0.0641051	0.0704216
40310	-1598.721	-1571.782	-26.93906	0.173079	0.160245	0.161445	0.1599	0.16032	0.0720559	0.0716663	0.0719472	0.0702778	0.0699886
40320	-1600.28	-1565.436	-34.84403	0.220708	0.221892	0.208923	0.210629	0.201573	0.199595	0.197431	0.197485	0.197996	0.199514
40330	-1613.933	-1568.131	-45.80264	0.208596	0.202697	0.183033	0.187577	0.207113	0.209689	0.203202	0.202687	0.204256	0.198498
40340	-1602	-1570.509	-31.49131	0.198255	0.201997	0.0595432	0.0596907	0.0582051	0.0573557	0.0585033	0.0584438	0.0581808	0.057657
40350	-1606.045	-1568.06	-37.98489	0.197852	0.14141	0.1412	0.141981	0.03386	0.0347795	0.037533	0.0443114	0.0437164	0.0415176
40360	-1587.572	-1567.946	-19.62682	0.207446	0.161083	0.0767423	0.0698357	0.0723725	0.0613991	0.0368378	0.0429458	0.0999478	0.101822
40370	-1587.096	-1571.085	-16.01192	0.203078	0.115047	0.11662	0.0843518	0.0835603	0.0876766	0.0853123	0.0909881	0.0823907	0.075497
40380	-1590.397	-1568.958	-21.43891	0.187534	0.187376	0.0945594	0.094604	0.0901199	0.0614596	0.0662155	0.0607181	0.0592586	0.0378622
40390	-1605.165	-1570.114	-35.05134	0.196672	0.126338	0.119062	0.115305	0.088248	0.086003	0.0851125	0.0756657	0.0723551	0.0692249
40400	-1586.461	-1568.334	-18.12652	0.208692	0.142534	0.0747901	0.0762964	0.0758634	0.082078	0.0856427	0.063231	0.0636814	0.0616852
40410	-1593.308	-1569.155	-24.15224	0.190947	0.181542	0.0974707	0.115036	0.0941753	0.0938494	0.0237155	0.0237442	0.0255722	0.0319791
40420	-1584.847	-1567.341	-17.50653	0.238698	0.138993	0.101505	0.096465	0.063579	0.0548067	0.053475	0.0535825	0.0524287	0.0798373
40430	-1601.718	-1568.139	-33.57947	0.222117	0.145971	0.14398	0.0782922	0.0723317	0.0678723	0.0651684	0.064614	0.0611784	0.0655588
40440	-1619.039	-1568.037	-51.00201	0.252752	0.173082	0.164755	0.172672	0.0732322	0.0769048	0.0770383	0.0906072	0.0908282	0.0939426
40450	-1577.556	-1569.792	-7.7638	0.236966	0.231317	0.230398	0.223201	0.224845	0.225888	0.227038	0.233274	0.233669	0.269155
40460	-1569.102	-1567.664	-1.438805	0.235485	0.242731	0.131348	0.137623	0.134569	0.130358	0.117684	0.0955246	0.0841478	0.0554837
40470	-1573.501	-1568.601	-4.899952	0.205612	0.204476	0.106705	0.0778939	0.0653502	0.0609687	0.0602755	0.056478	0.0548953	0.0652616
40480	-1559.999	-1568.325	8.325575	0.182542	0.172592	0.0734484	0.0731803	0.0398999	0.0409455	0.0425947	0.0460847	0.0300262	0.0303078
40490	-1567.865	-1566.46	-1.405175	0.196728	0.175103	0.0906927	0.110785	0.0937197	0.046565	0.0573765	0.061287	0.0344226	0.034553
40500	-1590.914	-1569.968	-20.9461	0.216064	0.216134	0.202601	0.205512	0.147743	0.149954	0.141684	0.173889	0.185341	0.186299
40510	-1541.888	-1566.722	24.83429	0.240341	0.242902	0.135367	0.124268	0.122528	0.119456	0.101797	0.0903421	0.0893824	0.138794
40520	-1560.477	-1569.239	8.761912	0.184993	0.184282	0.0758708	0.0784921	0.0837867	0.039103	0.0388696	0.0499599	0.0521622	0.0507574
40530	-1564.622	-1570.258	5.635529	0.195045	0.19599	0.0903286	0.090385	0.0944586	0.0913169	0.0859975	0.0675622	0.0686861	0.0657343
40540	-1545.64	-1568.781	23.14086	0.197095	0.199969	0.105648	0.0788641	0.0705771	0.0709844	0.0595617	0.0577633	0.0587218	0.061314
40550	-1566.905	-1566.576	-0.3284598	0.201408	0.17643	0.0932287	0.0935631	0.067151	0.069967	0.0595407	0.0441212	0.0465689	0.0506142
40560	-1579.097	-1567.272	-11.82465	0.267412	0.230225	0.150816	0.131849	0.116129	0.109597	0.111264	0.119328	0.0678422	0.0696025
40570	-1588.872	-1566.079	-22.7935	0.257572	0.266527	0.255509	0.255645	0.237976	0.249178	0.216601	0.211994	0.21192	0.168348
40580	-1576.592	-1567.018	-9.573851	0.238203	0.175731	0.164001	0.157965	0.12879	0.1258	0.12833	0.174344	0.148182	0.130738
40590	-1565.458	-1566.516	1.058546	0.222616	0.183275	0.123375	0.0960171	0.0964315	0.0815495	0.0833875	0.0898649	0.0857698	0.0569899
40600	-1592.651	-1566.128	-26.52299	0.215449	0.153399	0.13179	0.126328	0.0652939	0.0278277	0.0240905	0.047364	0.0327754	0.217675
40610	-1574.632	-1567.456	-7.175868	0.197206	0.192523	0.0766761	0.0816268	0.0741552	0.0388653	0.0394202	0.0416492	0.0369043	0.0335701
40620	-1571.014	-1569.159	-1.854748	0.222277	0.152641	0.138069	0.137152	0.136312	0.0251045	0.0248568	0.0238292	0.0222497	0.0230085
40630	-1581.295	-1572.132	-9.162962	0.187083	0.163844	0.117339	0.105593	0.102241	0.0944999	0.0318776	0.0129204	0.0142235	0.0152053
40640	-1576.915	-1568.383	-8.531758	0.201936	0.196051	0.089938	0.0903516	0.0880288	0.0627632	0.0603634	0.0628837	0.0704054	0.0676547
40650	-1590.886	-1568.985	-21.90094	0.216807	0.200626	0.128368	0.137934	0.135385	0.128137	0.125888	0.067796	0.042884	0.0356527
40660	-1579.217	-1568.111	-11.10612	0.242154	0.213214	0.1584	0.167616	0.208614	0.116358	0.112881	0.0938192	0.156174	0.176291
40670	-1583.772	-1567.512	-16.26065	0.253383	0.255681	0.222615	0.197791	0.234172	0.202544	0.202661	0.203002	0.189423	0.185567
40680	-1585.906	-1568.957	-16.94904	0.264621	0.261541	0.259115	0.251933	0.17184	0.1844	0.182662	0.21237	0.21817	0.203949
40690	-1579.917	-1568.012	-11.90522	0.236605	0.214136	0.105624	0.105165	0.105067	0.103179	0.106495	0.107017	0.107123	0.107571
40700	-1553.264	-1565.348	12.08332	0.258391	0.25644	0.25191	0.26458	0.264397	0.267687	0.267558	0.264886	0.264259	0.264879
40710	-1587.142	-1568.075	-19.0667	0.229663	0.216596	0.174802	0.177356	0.175583	0.175862	0.175955	0.163768	0.174662	0.174598
40720	-1578.367	-1565.64	-12.72755	0.25581	0.267984	0.267984	0.260643	0.261626	0.261591	0.27016	0.270539	0.190514	0.167113
40730	-1554.107	-1566.776	12.66889	0.228632	0.227427	0.228047	0.228234	0.22732	0.225181	0.225155	0.224605	0.224662	0.224835
40740	-1535.763	-1565.725	29.96224	0.238383	0.23839	0.238378	0.238761	0.238831	0.238796	0.238747	0.240341	0.250141	0.250083
40750	-1553.441	-1565.68	12.23899	0.249825	0.249744	0.249772	0.250459	0.250802	0.249009	0.249026	0.247046	0.247046	0.246428
40760	-1548.284	-1566.878	18.5941	0.265009	0.264613	0.2647	0.263119	0.263227	0.26351	0.266775	0.26721	0.267568	0.267521
40770	-1546.598	-1567.305	20.70726	0.267892	0.267867	0.269769	0.269795	0.269715	0.268645	0.267278	0.267094	0.266716	0.265561
40780	-1573.977	-1566.558	-7.418864	0.253901	0.255137	0.263341	0.214786	0.175162	0.176666	0.177549	0.184398	0.185741	0.185551
40790	-1545.966	-1568.495	22.52904	0.234275	0.235776	0.23372	0.233726	0.233836	0.236045	0.236206	0.235159	0.235142	0.237629
40800	-1588.907	-1567.453	-21.45424	0.245706	0.2038	0.205935	0.204809	0.192043	0.192435	0.191946	0.191841	0.192637	0.192547
40810	-1564.6	-1568.145	3.545177	0.292597	0.292637	0.292683	0.290587	0.262854	0.264696	0.26464	0.264607	0.264638	0.264656
40820	-1557.773	-1568.864	11.09072	0.332098	0.332185	0.332128	0.332284	0.332352	0.33252	0.331449	0.331388	0.331412	0.330911
40830	-1546.237	-1568.783	22.54572	0.300486	0.303572	0.304361	0.309507	0.308427	0.308473	0.305443	0.305622	0.307494	0.30772
40840	-1549.075	-1567.797	18.72244	0.270272	0.270295	0.269955	0.270546	0.270386	0.27055	0.270583	0.271323	0.270607	0.270691
40850	-1585.019	-1567.211	-17.80805	0.291979	0.282942	0.284341	0.280305	0.271523	0.272653	0.272202	0.291783	0.2885	0.286384
40860	-1590.078	-1569.519	-20.55959	0.229118	0.225962	0.249053	0.252054	0.245812	0.295898	0.276792	0.275917	0.275979	0.213808
40870	-1577.004	-1568.124	-8.8805	0.226814	0.23828	0.14206	0.136445	0.134242	0.132561	0.110067	0.113115	0.11803	0.118021
40880	-1576.856	-1567.286	-9.569767	0.295624	0.309364	0.30515	0.256953	0.260478	0.28802	0.281828	0.280514	0.250591	0.255277
40890	-1570.318	-1567.182	-3.135857	0.293044	0.292969	0.21042	0.227379	0.171639	0.172128	0.171252	0.181337	0.174865	0.175113
40900	-1550.177	-1568.328	18.1505	0.28678	0.286881	0.278617	0.1949	0.189515	0.189536	0.188693	0.186791	0.179884	0.183251
40910	-1559.231	-1567.667	8.436331	0.235086	0.238232	0.147299	0.147099	0.147392	0.147501	0.147519	0.149988	0.148073	0.146708
40920	-1569.099	-1568.409	-0.6898046	0.23049	0.220868	0.151435	0.14667	0.148585	0.151441	0.160233	0.131703	0.126821	0.127736
40930	-1599.571	-1567.679	-31.89243	0.215368	0.135709	0.1219	0.119031	0.0659653	0.0646184	0.073995	0.0712404	0.0857578	0.0822761
40940	-1583.019	-1570.335	-12.68346	0.234742	0.228709	0.231002	0.120106	0.119023	0.120443	0.115944	0.141984	0.152293	0.116383
40950	-1574.357	-1568.613	-5.743491	0.228458	0.230935	0.236814	0.223573	0.196897	0.196925	0.189828	0.212948	0.228751	0.230373
40960	-1595.922	-1566.09	-29.83283	0.266991	0.246932	0.258869	0.237871	0.248452	0.200967	0.201423	0.178297	0.0967381	0.125949
40970	-1595.342	-1567.675	-27.66659	0.222136	0.227655	0.166704	0.165247	0.13329	0.108479	0.108173	0.11374	0.128588	0.135424
40980	-1583.205	-1566.89	-16.31462	0.218979	0.181458	0.16601	0.137493	0.0898621	0.102169	0.0989403	0.0860146	0.092077	0.0854841
40990	-1594.589	-1567.494	-27.09534	0.230906	0.238617	0.178785	0.119391	0.12169	0.112795	0.108227	0.102533	0.104904	0.109649
41000	-1587.584	-1569.352	-18.23215	0.214346	0.18463	0.191025	0.0999215	0.0648997	0.0568786	0.0439938	0.0392492	0.0399037	0.0411876
41010	-1600.088	-1570.139	-29.94896	0.217023	0.217746	0.0969848	0.0970767	0.0933512	0.0824538	0.0819228	0.0847826	0.0790954	0.0831484
41020	-1591.753	-1566.05	-25.70292	0.2237	0.190508	0.192764	0.19053	0.0903712	0.090889	0.0884431	0.0882654	0.0879982	0.0884319
41030	-1603.016	-1569.194	-33.82263	0.241541	0.132911	0.134622	0.132678	0.132885	0.151403	0.148454	0.117913	0.119796	0.120173
41040	-1596.846	-1568.775	-28.07144	0.191572	0.15081	0.0861271	0.0833651	0.076384	0.0787843	0.0740545	0.0713297	0.063968	0.163584
41050	-1608.639	-1569.127	-39.51203	0.197815	0.196875	0.0902063	0.0918147	0.101586	0.0865398	0.0315154	0.0344401	0.0346094	0.0343549
41060	-1591.275	-1568.606	-22.66969	0.211868	0.151778	0.0887167	0.0878247	0.0878252	0.0899134	0.0893272	0.0879067	0.0879042	0.0874013
41070	-1568.188	-1568.298	0.1098071	0.188621	0.183657	0.081636	0.0810756	0.0622654	0.0644901	0.0644884	0.0498634	0.0486296	0.047837
41080	-1566.609	-1569.27	2.661224	0.196486	0.198512	0.0796947	0.082084	0.0840087	0.0844528	0.0784906	0.0784795	0.0717334	0.0705537
41090	-1596.112	-1568.027	-28.08504	0.233463	0.233067	0.170484	0.167385	0.0850975	0.0893662	0.0475666	0.0483312	0.0489124	0.0509852
