Iteration	Replicate_ID	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]
7739	1	-1569.767	-1568.419	-1.348133	0.143977	0.144213	0.144228	0.144702	0.14629	0.146326	0.146126	0.128863	0.129264	0.131261
7740	0	-1554.232	-1568.261	14.02877	0.0538578	0.053548	0.0547258	0.0544739	0.0544611	0.054537	0.0502905	0.0502259	0.0498648	0.049676
7741	1	-1588.932	-1568.59	-20.34226	0.164811	0.166257	0.161074	0.158674	0.154018	0.152707	0.152697	0.236997	0.248175	0.297773
7742	0	-1602.811	-1568.765	-34.0452	0.0493833	0.0491462	0.0514677	0.0759892	0.072804	0.0716563	0.0733319	0.080424	0.0825565	0.0856122
7743	1	-1595.255	-1571.357	-23.89878	0.221697	0.238468	0.236084	0.232888	0.103053	0.103516	0.0981671	0.00824736	0.0081121	0.0081108
7744	0	-1569.736	-1566.692	-3.043351	0.103357	0.10336	0.0687292	0.0670229	0.0991202	0.102707	0.108882	0.100913	0.0963485	0.0991305
7745	1	-1570.305	-1566.873	-3.431885	0.0402412	0.0402342	0.0405619	0.040342	0.0405815	0.0407165	0.0409481	0.0407008	0.040867	0.0403271
7746	0	-1585.69	-1568.358	-17.332	0.203207	0.193947	0.259833	0.295302	0.324596	0.331918	0.344622	0.340361	0.208115	0.114051
7747	1	-1590.907	-1571.564	-19.34382	0.03538	0.0400347	0.0425586	0.032655	0.0191014	0.0187092	0.00937772	0.00929027	0.00923868	0.00398524
7748	0	-1584.134	-1568.154	-15.98013	0.0998648	0.0985604	0.100646	0.286146	0.247334	0.243155	0.244001	0.247202	0.184977	0.179134
7749	1	-1560.224	-1570.029	9.804982	0.103468	0.101191	0.107285	0.107122	0.0786221	0.0797555	0.0773823	0.0775703	0.0776532	0.0781541
7750	0	-1597.641	-1569.441	-28.19916	0.0657548	0.158218	0.167205	0.175349	0.176459	0.185799	0.17826	0.307749	0.31053	0.364148
7751	1	-1592.257	-1568.504	-23.75311	0.0316916	0.030932	0.0324836	0.0271957	0.0272241	0.0258861	0.0258018	0.0246329	0.0150091	0.015863
7752	0	-1603.161	-1565.86	-37.30189	0.0323924	0.142548	0.13953	0.153448	0.136437	0.136881	0.0973725	0.114193	0.109723	0.0947504
7753	1	-1579.471	-1566.261	-13.20968	0.0701551	0.0758721	0.082725	0.0838773	0.0777886	0.0694527	0.0466097	0.049812	0.0498213	0.0497692
7754	0	-1584.01	-1569.163	-14.84772	0.0891585	0.235419	0.189804	0.19261	0.175211	0.2327	0.203407	0.172625	0.173691	0.223428
7755	1	-1580.229	-1572.472	-7.757259	0.110637	0.100404	0.172091	0.16986	0.171827	0.141696	0.13694	0.133343	0.150901	0.148384
7756	0	-1597.96	-1566.172	-31.78791	0.0425	0.124647	0.110242	0.123459	0.118751	0.129774	0.152531	0.0860732	0.000409793	0.000453156
7757	1	-1586.701	-1569.621	-17.07961	0.130429	0.160131	0.202865	0.225491	0.287366	0.205972	0.149205	0.159062	0.14989	0.147396
7758	0	-1611.235	-1566.082	-45.15263	0.0460537	0.134646	0.115063	0.193721	0.201741	0.201284	0.20156	0.195158	3.0819e-06	3.04325e-06
7759	1	-1564.375	-1568.912	4.53703	0.175895	0.173531	0.176679	0.177256	0.176921	0.177899	0.182249	0.181473	0.182283	0.182242
7760	0	-1569.937	-1567.012	-2.925555	0.103205	0.19621	0.210672	0.193906	0.194078	0.197357	0.21102	0.172787	0.171034	0.164061
7761	1	-1564.603	-1569.213	4.610386	0.156237	0.168549	0.172194	0.171714	0.15684	0.156149	0.150197	0.15022	0.150731	0.149394
7762	0	-1571.492	-1566.847	-4.645343	0.0658848	0.143464	0.14263	0.140792	0.156475	0.15687	0.157657	0.189293	0.188618	0.187505
7763	1	-1566.083	-1571.498	5.414608	0.11692	0.124352	0.125418	0.123571	0.132098	0.13377	0.130249	0.174986	0.173491	0.151461
7764	0	-1595.195	-1566.713	-28.4823	0.0635733	0.149848	0.156254	0.157039	0.156856	0.157043	0.12243	0.123777	0.123265	0.123175
7765	1	-1546.447	-1569.782	23.33481	0.169753	0.167073	0.166578	0.163941	0.164155	0.164212	0.164338	0.160146	0.160123	0.16016
7766	0	-1557.772	-1568.143	10.37136	0.0840834	0.0838618	0.0838471	0.0838099	0.0833458	0.0833884	0.0830876	0.0773328	0.0770086	0.0770206
7767	1	-1557.805	-1567.853	10.04857	0.107967	0.10518	0.105762	0.10575	0.106024	0.104589	0.104559	0.10332	0.103469	0.10371
7768	0	-1592.792	-1568.311	-24.48046	0.0112223	0.0144633	0.0147804	0.0145075	0.0143597	0.0150091	0.0144635	0.0149545	0.0130599	0.0130322
7769	1	-1573.031	-1569.823	-3.208872	0.0298604	0.0298802	0.0297524	0.0297946	0.030121	0.0312694	0.031239	0.0318046	0.0323787	0.0301634
7770	0	-1587.233	-1567.314	-19.91854	0.00707837	0.00709323	0.00709743	0.00685633	0.0067833	0.00690239	0.00702906	0.00703071	0.00699839	0.00514464
7771	1	-1580.953	-1569.734	-11.21909	0.0234092	0.0234261	0.0239698	0.0239039	0.0238602	0.0265947	0.0268474	0.0270425	0.0257323	0.0257648
7772	0	-1610.082	-1569.855	-40.2276	0.0541297	0.053224	0.0485855	0.0503246	0.0527225	0.05514	0.0546159	0.0569301	0.258386	0.24342
7773	1	-1589.312	-1569.635	-19.67651	0.0100605	0.00977568	0.00978441	0.00993257	0.00986124	0.0104656	0.00650327	0.00660023	0.0065472	0.00649262
7774	0	-1591.717	-1566.532	-25.18514	0.0275168	0.021628	0.0216747	0.0182848	0.0186259	0.017719	0.0169073	0.0160058	0.0175523	0.0175952
7775	1	-1584.348	-1566.313	-18.03488	0.0773644	0.0759685	0.0738178	0.0731127	0.0698113	0.0698119	0.0753488	0.071348	0.0710595	0.0678756
7776	0	-1586.857	-1566.331	-20.52623	0.016644	0.0166242	0.0155632	0.0160769	0.016244	0.0378827	0.0378582	0.0409302	0.0399554	0.0411383
7777	1	-1568.589	-1566.894	-1.695242	0.0408694	0.0419425	0.0381339	0.0380976	0.038187	0.0378815	0.0384459	0.0384758	0.039051	0.0389931
7778	0	-1599.185	-1567.56	-31.6247	0.0217758	0.0220288	0.0203685	0.0233023	0.0276642	0.0292001	0.0348889	0.0393207	0.0374346	0.0374648
7779	1	-1554.969	-1568.473	13.5035	0.0954625	0.103872	0.103305	0.103247	0.104321	0.106702	0.106865	0.108462	0.108058	0.107728
7780	0	-1589.149	-1569.178	-19.97104	0.0341092	0.0337423	0.0382928	0.0382142	0.0383953	0.0385215	0.0380787	0.0365641	0.0390833	0.0342157
7781	1	-1559.966	-1568.671	8.705593	0.136353	0.158164	0.159212	0.13823	0.139119	0.151512	0.156577	0.151117	0.149838	0.14799
7782	0	-1571.612	-1567.113	-4.498853	0.0602509	0.0603457	0.0601692	0.0580165	0.0581431	0.0582229	0.0579518	0.0577356	0.0576013	0.0582034
7783	1	-1574.478	-1569.293	-5.184967	0.136353	0.135819	0.159638	0.219479	0.162192	0.167991	0.162594	0.188465	0.154921	0.15297
7784	0	-1570.043	-1570.733	0.6905681	0.185656	0.200189	0.203234	0.20343	0.195203	0.196402	0.200102	0.199208	0.272854	0.272682
7785	1	-1567.651	-1571.162	3.511572	0.143344	0.147897	0.147661	0.139947	0.150107	0.264453	0.296246	0.281612	0.301604	0.307935
7786	0	-1571.182	-1568.185	-2.996934	0.0783773	0.0780229	0.0805452	0.0794376	0.175001	0.182373	0.193129	0.19738	0.196858	0.19661
7787	1	-1557.657	-1567.421	9.763148	0.157129	0.166208	0.237919	0.232596	0.246115	0.244548	0.243759	0.224231	0.23948	0.256604
7788	0	-1561.597	-1567.783	6.185528	0.0861839	0.0865518	0.0865489	0.086694	0.0866661	0.0864473	0.0864709	0.0861989	0.086076	0.0862092
7789	1	-1582.545	-1566.356	-16.18881	0.101241	0.213661	0.173728	0.115126	0.188567	0.252406	0.260066	0.255678	0.191607	0.0224153
7790	0	-1560.77	-1572.957	12.18738	0.171584	0.171766	0.1564	0.153723	0.153442	0.15371	0.152243	0.150669	0.150587	0.150587
7791	1	-1575.701	-1568.548	-7.153215	0.124144	0.180105	0.175541	0.174156	0.170311	0.187493	0.245633	0.142927	0.0984873	0.13394
7792	0	-1584.963	-1567.311	-17.65192	0.0550344	0.0558643	0.0538292	0.0519697	0.050787	0.0499893	0.050444	0.0502263	0.0507591	0.0510464
7793	1	-1573.593	-1567.355	-6.23828	0.15712	0.251973	0.251837	0.274281	0.263094	0.26961	0.256992	0.209702	0.169478	0.194763
7794	0	-1582.605	-1569.209	-13.39667	0.0206653	0.020543	0.0210265	0.0203376	0.0206191	0.0221359	0.0220762	0.0213953	0.021742	0.0219148
7795	1	-1579.876	-1569.178	-10.69793	0.184066	0.290003	0.267047	0.271591	0.276989	0.406461	0.381715	0.247362	0.227445	0.226783
7796	0	-1560.328	-1569.364	9.035882	0.0284637	0.0285609	0.0284199	0.0284186	0.0268296	0.0267586	0.0265897	0.0266583	0.0266399	0.0266674
7797	1	-1560.327	-1572.109	11.78163	0.16691	0.167008	0.166661	0.166482	0.167379	0.167415	0.164639	0.170482	0.169753	0.173461
7798	0	-1563.367	-1569.721	6.353432	0.0269255	0.027289	0.0269753	0.0269835	0.0271766	0.0274556	0.0308849	0.0309196	0.0303091	0.0309349
7799	1	-1542.844	-1570.566	27.72266	0.112049	0.112013	0.110885	0.110744	0.110755	0.110886	0.11106	0.111064	0.111666	0.111773
7800	0	-1577.979	-1565.989	-11.98956	0.105104	0.142087	0.135767	0.134565	0.135072	0.131672	0.128293	0.129963	0.12112	0.121735
7801	1	-1590.202	-1570.164	-20.03812	0.192873	0.19005	0.193654	0.190506	0.200063	0.199189	0.196201	0.199809	0.20424	0.206732
7802	0	-1577.339	-1571.883	-5.456638	0.197955	0.201465	0.207997	0.208625	0.198163	0.208558	0.327113	0.274671	0.244415	0.269073
7803	1	-1568.64	-1567.509	-1.130685	0.037099	0.0348802	0.0351627	0.0344924	0.0345928	0.0345934	0.0344061	0.0344066	0.0343938	0.0342526
7804	0	-1565.427	-1568.612	3.184816	0.180265	0.184098	0.20431	0.201923	0.200747	0.20066	0.224106	0.251139	0.200069	0.211535
7805	1	-1590.476	-1567.313	-23.1634	0.100778	0.100494	0.0996485	0.101091	0.102222	0.102587	0.102421	0.108497	0.109297	0.11095
7806	0	-1597.527	-1569.1	-28.42603	0.0632844	0.0695987	0.0734365	0.155428	0.14972	0.0546767	0.0568917	0.0568738	0.059344	0.0593191
7807	1	-1592.459	-1569.956	-22.50254	0.198001	0.194309	0.185848	0.192238	0.181873	0.127623	0.128971	0.128561	0.120348	0.117466
7808	0	-1589.449	-1565.033	-24.41603	0.0921179	0.164564	0.162241	0.170058	0.170779	0.19558	0.197174	0.0894527	0.0949428	0.095203
7809	1	-1592.123	-1570.044	-22.07867	0.024426	0.0239415	0.0237564	0.0478884	0.0477157	0.0476449	0.0478262	0.0478524	0.0470108	0.0506162
7810	0	-1576.497	-1566.279	-10.21799	0.0710563	0.15565	0.156205	0.17207	0.169372	0.208886	0.185702	0.123168	0.138951	0.104117
7811	1	-1579.998	-1568.065	-11.93346	0.00268179	0.00267557	0.00269041	0.00276297	0.00274519	0.00253696	0.00256127	0.00256132	0.00255851	0.00257735
7812	0	-1609.093	-1570.243	-38.84993	0.0197804	0.0148522	0.0233421	0.0233718	0.0288122	0.0271182	0.029265	0.0512919	0.0377913	0.0416336
7813	1	-1578.945	-1566.016	-12.92899	0.0105432	0.0105263	0.0112504	0.0112568	0.0112375	0.0112591	0.0115151	0.0107563	0.010936	0.0112908
7814	0	-1583.378	-1569.95	-13.42801	0.0808108	0.0811158	0.0566116	0.0574324	0.0732374	0.0734544	0.0176039	0.0175452	0.0177649	0.0177219
7815	1	-1561.724	-1569.847	8.122337	0.0636768	0.0641946	0.0673745	0.0673982	0.0672781	0.0701859	0.070362	0.0693212	0.069327	0.0690879
7816	0	-1570.459	-1568.487	-1.972683	0.0632598	0.0634377	0.113875	0.114075	0.120296	0.120749	0.120912	0.120412	0.116799	0.116604
7817	1	-1549.645	-1566.191	16.54648	0.10989	0.157341	0.183178	0.241099	0.240092	0.269362	0.261193	0.261453	0.246079	0.255139
7818	0	-1567.694	-1567.979	0.2852628	0.16133	0.163928	0.171823	0.156075	0.151311	0.161824	0.162593	0.14027	0.132526	0.129018
7819	1	-1580.264	-1567.388	-12.87637	0.164151	0.193469	0.191961	0.223069	0.22916	0.229697	0.240737	0.193895	0.189728	0.183188
7820	0	-1577.798	-1572.769	-5.029006	0.173317	0.174941	0.156732	0.277502	0.277682	0.331717	0.342262	0.337908	0.339946	0.353279
7821	1	-1585.412	-1566.951	-18.46082	0.0645844	0.108468	0.109326	0.248615	0.237223	0.206579	0.22612	0.225093	0.237747	0.23703
7822	0	-1547.683	-1567.301	19.61857	0.141127	0.175168	0.232304	0.235675	0.220126	0.293587	0.304682	0.287633	0.288601	0.286712
7823	1	-1586.754	-1565.53	-21.22401	0.0140477	0.186664	0.184513	0.20045	0.240637	0.244694	0.111368	0.130612	0.119897	0.125294
7824	0	-1564.219	-1569.879	5.660539	0.125544	0.125867	0.146062	0.152671	0.153062	0.16112	0.163146	0.152268	0.150646	0.14942
7825	1	-1584.076	-1568.474	-15.60202	0.00373732	0.00372096	0.0130288	0.0130887	0.0132132	0.0146465	0.0148767	0.0135226	0.0133386	0.0130449
7826	0	-1551.222	-1567.867	16.64578	0.184797	0.186719	0.239036	0.238131	0.239063	0.256935	0.255632	0.238597	0.233728	0.223988
7827	1	-1591.722	-1566.946	-24.77644	0.00254066	0.00226799	0.00221084	0.00222075	0.0022872	0.00225909	0.00224773	0.00225008	0.00188141	0.00196844
7828	0	-1590.166	-1570.011	-20.15501	0.201895	0.210377	0.203948	0.197869	0.168108	0.180019	0.176993	0.215127	0.211741	0.227283
7829	1	-1574.213	-1567.789	-6.424848	0.000229998	0.000242796	0.000244261	0.000246191	0.000244571	0.000246232	0.000261959	0.000253436	0.000253363	0.000240604
7830	0	-1583.533	-1569.083	-14.44998	0.16357	0.190451	0.188803	0.169491	0.126326	0.157929	0.192936	0.173257	0.318521	0.316829
7831	1	-1569.106	-1566.745	-2.361638	0.000144433	0.000144919	0.000142682	0.000143379	0.000147984	0.00014412	0.000145706	0.000145938	0.000189321	0.000190451
7832	0	-1618.716	-1568.685	-50.0304	0.0399031	0.0627602	0.0213332	0.000481961	0.000481837	0.000793444	4.4367e-06	2.90751e-06	1.89196e-06	3.53025e-07
7833	1	-1589.8	-1568.482	-21.31715	0.00118724	0.00113462	0.00141987	0.000690527	0.000696288	0.000689983	0.000688808	0.000856527	0.000855376	0.000851791
7834	0	-1587.762	-1565.881	-21.88099	0.110279	0.202646	0.159335	0.171849	0.172811	0.178869	0.181568	0.0811005	0.151434	0.158049
7835	1	-1577.872	-1567.563	-10.30913	0.000899468	0.000993166	0.00110266	0.00105905	0.00110684	0.0010822	0.00108078	0.00108539	0.00109078	0.00111033
7836	0	-1575.127	-1566.588	-8.539186	0.0894458	0.163572	0.167697	0.17159	0.179021	0.176945	0.188995	0.203642	0.200807	0.233507
7837	1	-1617.509	-1568.816	-48.69285	0.000177765	0.000181919	0.000197272	0.00018128	0.000183008	0.000188353	0.000194264	6.60247e-05	8.3994e-05	7.51711e-05
7838	0	-1576.849	-1565.965	-10.88452	0.0689128	0.214546	0.215235	0.222487	0.211214	0.249375	0.298582	0.335262	0.175755	0.171388
7839	1	-1568.581	-1568.634	0.05314779	5.66554e-05	6.21121e-05	6.61924e-05	6.63895e-05	6.19592e-05	6.21347e-05	6.16813e-05	6.16783e-05	6.16516e-05	6.24046e-05
7840	0	-1563.891	-1565.851	1.959996	0.0570308	0.111357	0.164387	0.200547	0.215913	0.231104	0.21476	0.161197	0.161058	0.25945
7841	1	-1588.467	-1568.312	-20.15517	0.000189766	0.00018889	0.000188907	0.000182696	9.25007e-05	9.26359e-05	9.31388e-05	9.26932e-05	8.76919e-05	8.87436e-05
7842	0	-1566.669	-1566.611	-0.05869609	0.0447502	0.125588	0.130777	0.128845	0.128681	0.130747	0.131898	0.13409	0.132342	0.129893
7843	1	-1607.581	-1568.374	-39.20702	0.00280713	0.00312292	0.000582609	0.000520735	0.000516913	0.000489422	0.000492991	0.000488455	0.000484381	0.000485121
7844	0	-1583.611	-1567.52	-16.09037	0.0639632	0.0621715	0.144052	0.139748	0.139879	0.140112	0.138678	0.154721	0.160648	0.159802
7845	1	-1592.195	-1567.687	-24.50851	0.00172763	0.00173079	0.00173017	0.00173337	0.0016172	0.00161789	0.00168241	0.00167688	0.0016407	0.00163458
7846	0	-1606.404	-1566.212	-40.19158	0.0586779	0.044483	0.0446578	0.0497722	0.0496448	0.0484167	0.04695	0.0340238	0.0428325	0.0468074
7847	1	-1589.292	-1566.71	-22.58279	0.0135126	0.0135236	0.00153742	0.00153079	0.00151895	0.00150078	0.00149208	0.00144304	0.00146704	0.0014375
7848	0	-1585.194	-1568.742	-16.45224	0.122011	0.122158	0.122576	0.124261	0.128723	0.130711	0.136209	0.133037	0.13259	0.127575
7849	1	-1581.718	-1567.947	-13.77059	0.0689412	0.0733741	0.0734113	0.0762412	0.075293	0.075851	0.075602	0.0747562	0.0777264	0.0858022
7850	0	-1616.004	-1567.879	-48.12479	0.0183906	0.0233549	0.0277702	0.027469	0.027922	0.116342	0.132866	0.12816	0.0956926	0.0953622
7851	1	-1563.377	-1567.767	4.390081	0.124879	0.124391	0.123521	0.124065	0.12381	0.123105	0.117025	0.115025	0.115148	0.11509
7852	0	-1595.729	-1569.797	-25.93235	0.0360346	0.0301797	0.031171	0.0318679	0.0318506	0.0291453	0.0291861	0.0297442	0.0239099	0.0186989
7853	1	-1570.101	-1567.164	-2.937849	0.0701901	0.0693207	0.116125	0.131707	0.158905	0.138385	0.137484	0.169925	0.170103	0.206798
7854	0	-1552.953	-1566.415	13.46145	0.060078	0.0601207	0.0600896	0.0600449	0.0600538	0.060052	0.062125	0.0625797	0.0626014	0.0627087
7855	1	-1601.856	-1570.553	-31.30302	0.00240855	0.00242596	0.00233761	0.00238857	0.00386027	0.00389526	0.00435961	0.0039586	0.00374217	0.00369964
7856	0	-1556.511	-1569.146	12.63533	0.0694187	0.0694762	0.0694795	0.0677786	0.0678681	0.0677718	0.0676451	0.067612	0.0676056	0.0674953
7857	1	-1621.482	-1567.363	-54.11966	0.000411794	0.000378132	0.000151237	0.000156008	3.34497e-05	4.80776e-05	5.0752e-05	0.000120317	0.00057043	0.000610792
7858	0	-1546.402	-1567.561	21.15873	0.087879	0.0879827	0.088027	0.0879819	0.0880494	0.0880512	0.0879957	0.0879922	0.0879966	0.0879937
7859	1	-1633.183	-1568.896	-64.28734	0.000470217	0.000962163	2.56784e-07	8.3209e-12	1.77499e-11	2.5381e-12	1.58142e-10	1.4723e-09	3.28534e-10	4.52041e-11
7860	0	-1556.095	-1567.77	11.67465	0.0548262	0.0548963	0.0553494	0.055441	0.0553673	0.0555158	0.055448	0.0553246	0.0553251	0.0549147
7861	1	-1628.684	-1566.937	-61.74683	0.000184466	0.00027676	4.47706e-05	2.75242e-11	2.18622e-11	4.63616e-11	2.53024e-11	3.70352e-11	1.98745e-43	3.22019e-43
7862	0	-1562.85	-1566.85	4.000655	0.0738479	0.0734739	0.0736461	0.0738257	0.0740033	0.0744541	0.0743563	0.0746082	0.0749578	0.0746435
7863	1	-1616.193	-1567.667	-48.52645	0.000129934	0.000106904	0.000100332	7.72888e-05	5.15022e-05	4.88645e-05	3.87833e-05	3.74283e-05	2.17706e-05	9.27215e-06
7864	0	-1541.701	-1569.567	27.86564	0.154466	0.154954	0.155505	0.155215	0.155941	0.154443	0.154599	0.154665	0.155278	0.154586
7865	1	-1601.049	-1571.236	-29.81348	4.94006e-05	6.33593e-05	6.17429e-05	7.69717e-05	7.39878e-05	7.47089e-05	7.48228e-05	7.23128e-05	7.25866e-05	6.5802e-05
7866	0	-1577.079	-1570.84	-6.238794	0.204435	0.202608	0.214934	0.215984	0.216368	0.225635	0.223952	0.215657	0.210557	0.256162
7867	1	-1566.708	-1568.372	1.663112	0.000443111	0.00044246	0.000444705	0.000443137	0.000445561	0.000446296	0.000446079	0.000445408	0.000445889	0.000445382
7868	0	-1594.7	-1568.236	-26.46434	0.196424	0.194759	0.189788	0.271672	0.26146	0.250903	0.249183	0.307229	0.305588	0.312883
7869	1	-1579.546	-1567.253	-12.29298	0.00107913	0.00106977	0.00106929	0.00107096	0.00106708	0.00106595	0.00106534	0.00105751	0.00104593	0.00104588
7870	0	-1564.623	-1567.712	3.089254	0.162032	0.163652	0.165589	0.163291	0.162869	0.161061	0.161132	0.144662	0.148092	0.0931795
7871	1	-1581.972	-1568.777	-13.19448	0.000616468	0.000616472	0.000629944	0.000630533	0.000628771	0.000613549	0.000597745	0.000597801	0.000606644	0.000660075
7872	0	-1613.029	-1568.595	-44.4334	0.120197	0.123407	0.140878	0.180053	0.17739	0.144278	0.137078	0.114543	0.0798921	0.0849245
7873	1	-1575.58	-1567.947	-7.63282	0.00112519	0.00111116	0.00110957	0.00111074	0.00109778	0.00109688	0.00109854	0.00109819	0.00104665	0.00104779
7874	0	-1581.8	-1570.559	-11.24033	0.0570065	0.0569413	0.0802653	0.0823854	0.0892863	0.0844789	0.0837838	0.0444861	0.0443531	0.0437338
7875	1	-1582.861	-1569.629	-13.23184	0.0105907	0.0106295	0.0105513	0.0106281	0.011907	0.0118101	0.0115556	0.0114969	0.011374	0.0113791
7876	0	-1579.432	-1568.897	-10.53577	0.0727928	0.07289	0.0727478	0.0688291	0.0674905	0.0668156	0.0639646	0.06462	0.0654213	0.0802027
7877	1	-1575.358	-1568.003	-7.354247	0.116632	0.141103	0.141758	0.140801	0.134526	0.134396	0.134341	0.139161	0.153744	0.154231
7878	0	-1575.961	-1569.189	-6.77141	0.14497	0.145974	0.149671	0.169072	0.16924	0.169465	0.16944	0.169169	0.16185	0.161658
7879	1	-1562.574	-1568.557	5.983075	0.126051	0.125701	0.111213	0.111284	0.111261	0.118688	0.118547	0.118486	0.117712	0.117226
7880	0	-1549.324	-1568.373	19.04919	0.178626	0.178531	0.179204	0.179001	0.184492	0.180246	0.169321	0.175894	0.175623	0.175616
7881	1	-1555.581	-1568.894	13.31305	0.073812	0.118915	0.119426	0.118932	0.118926	0.119335	0.119064	0.119197	0.118061	0.117671
7882	0	-1592.254	-1566.756	-25.49781	0.0663025	0.124801	0.125167	0.12835	0.127312	0.13733	0.14162	0.139105	0.134644	0.123919
7883	1	-1547.662	-1568.185	20.52351	0.0617958	0.0617519	0.0618278	0.0617087	0.0632018	0.0621407	0.0622137	0.0621541	0.0620714	0.0629214
7884	0	-1584.011	-1568.404	-15.60698	0.0771388	0.137676	0.148927	0.146876	0.127016	0.118156	0.11743	0.117218	0.117376	0.0897006
7885	1	-1585.705	-1567.814	-17.89168	0.0265544	0.0271257	0.0270273	0.0270823	0.027218	0.0283053	0.0283645	0.0271312	0.027549	0.0272584
7886	0	-1571.328	-1568.846	-2.48187	0.0954214	0.0961215	0.0963475	0.096837	0.0995913	0.0979394	0.0993897	0.101742	0.103055	0.102213
7887	1	-1601.4	-1566.956	-34.44396	0.00603677	0.00599484	0.00549277	0.00584904	0.0062572	0.00532533	0.00823077	0.00916814	0.00832769	0.00555773
7888	0	-1548.382	-1567.418	19.03599	0.11073	0.111513	0.111419	0.110229	0.110265	0.113999	0.113984	0.115644	0.115146	0.115305
7889	1	-1607.565	-1568.372	-39.19332	0.00439313	0.00441074	0.00021154	0.000214023	0.00012456	0.000122964	0.000122926	0.000121578	8.339e-05	8.30465e-05
7890	0	-1570.894	-1568.469	-2.424449	0.150156	0.153803	0.154612	0.154953	0.145941	0.132688	0.134849	0.135682	0.0849713	0.0856311
7891	1	-1610.556	-1566.686	-43.86963	0.00204227	0.000425571	0.000396459	0.000407677	0.000456701	0.000519034	0.000180712	0.000189457	0.00019589	0.000186485
7892	0	-1552.03	-1568.592	16.56255	0.0693564	0.0695495	0.0693933	0.0693892	0.069321	0.0697421	0.0697328	0.06966	0.0697122	0.069579
7893	1	-1590.345	-1569.354	-20.99072	0.0145476	0.0161567	0.0162683	0.0163771	0.0186371	0.0184917	0.0163234	0.0159669	0.0159216	0.0149545
7894	0	-1597.526	-1567.543	-29.98347	0.0292568	0.0323301	0.0298028	0.030617	0.028392	0.0286221	0.0296234	0.0292153	0.0160678	0.0160842
7895	1	-1588.97	-1569.694	-19.27602	7.67882e-05	7.73821e-05	7.73329e-05	9.99144e-05	0.000117996	0.000117491	0.000110339	0.000106436	0.00013228	0.000114659
7896	0	-1578.743	-1569.553	-9.189664	0.0869171	0.087381	0.0966537	0.115508	0.11596	0.107912	0.107766	0.0731349	0.076978	0.0703519
7897	1	-1597.564	-1567.103	-30.46051	0.00271528	0.00251545	0.00255303	0.00352368	0.00352819	0.00350324	0.00359134	0.00523757	0.00535155	0.00540341
7898	0	-1587.517	-1567.849	-19.66784	0.0684627	0.0866486	0.220679	0.228858	0.231381	0.231651	0.236922	0.187048	0.16793	0.167873
7899	1	-1574.285	-1568.611	-5.674078	0.0017103	0.00179456	0.00179652	0.0023584	0.00253689	0.00246996	0.00238283	0.00237659	0.0023507	0.0024551
7900	0	-1557.389	-1567.932	10.54321	0.0892956	0.19788	0.194756	0.191948	0.187517	0.190995	0.19113	0.17489	0.174087	0.180456
7901	1	-1582.232	-1568.523	-13.70922	0.0996438	0.098255	0.0940469	0.0910294	0.0913607	0.0896878	0.0901486	0.0938014	0.0970062	0.0954346
7902	0	-1575.368	-1568.324	-7.04426	0.156472	0.151999	0.172637	0.1676	0.200083	0.211168	0.188415	0.188475	0.197241	0.196584
7903	1	-1592.907	-1572.025	-20.88188	0.0255972	0.0308318	0.0323588	0.0332885	0.0321709	0.0328846	0.0337635	0.0318447	0.0318726	0.035612
7904	0	-1579.613	-1568.504	-11.10867	0.120501	0.117767	0.115027	0.118449	0.12011	0.119781	0.0279779	0.0287763	0.028856	0.0289613
7905	1	-1585.027	-1568.091	-16.93573	0.0434986	0.0431769	0.196926	0.19978	0.206405	0.23139	0.231895	0.240168	0.22344	0.205393
7906	0	-1534.966	-1567.934	32.96798	0.161162	0.161368	0.161484	0.161545	0.161612	0.161889	0.162071	0.161957	0.162025	0.162184
7907	1	-1589.602	-1571.491	-18.11073	0.0480001	0.0861257	0.180667	0.180886	0.176729	0.18744	0.160419	0.111263	0.107969	0.0259803
7908	0	-1567.142	-1567.981	0.8388873	0.176519	0.176787	0.177099	0.176507	0.178317	0.176412	0.163441	0.163854	0.165036	0.162491
7909	1	-1604.511	-1567.414	-37.09641	0.055435	0.0609778	0.158574	0.195891	0.225087	0.189059	0.182894	0.189375	9.87106e-06	2.84404e-06
7910	0	-1556.305	-1566.638	10.3325	0.119444	0.118956	0.119054	0.119078	0.119155	0.119153	0.118319	0.118106	0.113707	0.113699
7911	1	-1575.177	-1569.585	-5.591902	0.043675	0.0439311	0.0456759	0.243533	0.246189	0.210746	0.188048	0.187268	0.185947	0.185808
7912	0	-1582.055	-1568.784	-13.27047	0.135629	0.132987	0.138943	0.138733	0.133987	0.121753	0.118401	0.0831485	0.106329	0.137486
7913	1	-1569.725	-1565.957	-3.767597	0.0617348	0.158614	0.162453	0.196916	0.184148	0.174819	0.174387	0.173015	0.171852	0.170331
7914	0	-1592.367	-1571.928	-20.43891	0.0695879	0.0809467	0.0637411	0.105437	0.151679	0.151719	0.243993	0.239154	0.207393	0.306177
7915	1	-1572.967	-1565.844	-7.123069	0.0452809	0.106304	0.190148	0.214617	0.2181	0.216691	0.221086	0.21963	0.221048	0.222772
