Iteration	Replicate_ID	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	interval_times[6]	interval_times[7]	interval_times[8]	interval_times[9]
8564	0	-1560.419	-1568.802	8.382344	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8565	1	-1593.768	-1567.172	-26.5961	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8566	0	-1581.246	-1570.536	-10.70972	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8567	1	-1603.33	-1567.293	-36.03703	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8568	0	-1604.755	-1568.227	-36.52872	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8569	1	-1578.272	-1565.568	-12.70376	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8570	0	-1583.022	-1567.959	-15.06305	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8571	1	-1600.052	-1566.125	-33.92729	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8572	0	-1581.952	-1568.215	-13.73623	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8573	1	-1578.087	-1566.443	-11.6441	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8574	0	-1581.984	-1566.907	-15.07665	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8575	1	-1563.852	-1565.786	1.934276	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8576	0	-1567.18	-1569.213	2.032829	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8577	1	-1584.521	-1567.493	-17.02759	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8578	0	-1556.365	-1569.16	12.79546	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8579	1	-1559.743	-1568.141	8.398122	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8580	0	-1567.412	-1569.358	1.946048	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8581	1	-1590.64	-1567.539	-23.10092	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8582	0	-1573.173	-1567.113	-6.059586	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8583	1	-1575.643	-1566.55	-9.092619	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8584	0	-1550.593	-1567.417	16.8239	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8585	1	-1558.461	-1564.688	6.226223	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8586	0	-1599.133	-1569.845	-29.28786	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8587	1	-1558.786	-1565.624	6.837937	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8588	0	-1566.996	-1573.04	6.043469	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8589	1	-1578.838	-1567.396	-11.44264	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8590	0	-1587.93	-1565.454	-22.47609	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8591	1	-1596.843	-1567.858	-28.98486	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8592	0	-1578.132	-1567.891	-10.24038	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8593	1	-1616.492	-1570.711	-45.78136	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8594	0	-1545.136	-1565.168	20.03229	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8595	1	-1593.617	-1566.269	-27.34796	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8596	0	-1578.637	-1568.259	-10.37778	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8597	1	-1595.396	-1567.956	-27.44004	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8598	0	-1575.785	-1564.731	-11.05343	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8599	1	-1592.097	-1569.275	-22.82209	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8600	0	-1594.971	-1564.911	-30.05998	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8601	1	-1561.187	-1566.79	5.602957	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8602	0	-1610.841	-1566.601	-44.24077	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8603	1	-1612.26	-1568.06	-44.20063	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8604	0	-1577.841	-1567.853	-9.988409	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8605	1	-1614.65	-1569.958	-44.69255	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8606	0	-1570.342	-1567.713	-2.628389	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8607	1	-1590.338	-1568.461	-21.87648	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8608	0	-1599.835	-1572.575	-27.25943	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8609	1	-1583.689	-1566.59	-17.09833	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8610	0	-1584.628	-1567.586	-17.04214	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8611	1	-1593.337	-1570.577	-22.76026	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8612	0	-1555.11	-1571.406	16.29612	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8613	1	-1597.9	-1568.064	-29.83542	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8614	0	-1571.093	-1568.696	-2.396153	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8615	1	-1592.82	-1569.56	-23.25985	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8616	0	-1567.617	-1567.306	-0.3112123	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8617	1	-1586.425	-1569.474	-16.95113	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8618	0	-1565.529	-1569.323	3.7941	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8619	1	-1587.6	-1569.144	-18.45585	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8620	0	-1586.2	-1566.126	-20.07407	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8621	1	-1582.405	-1569.342	-13.06281	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8622	0	-1566.78	-1566.736	-0.04453161	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8623	1	-1589.707	-1565.682	-24.02582	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8624	0	-1568.039	-1566.793	-1.245622	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8625	1	-1584.814	-1567.521	-17.29303	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8626	0	-1582.897	-1565.883	-17.01438	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8627	1	-1579.357	-1568.755	-10.60169	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8628	0	-1567.48	-1566.513	-0.9672003	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8629	1	-1561.618	-1569.416	7.798167	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8630	0	-1575.171	-1567.977	-7.193823	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8631	1	-1574.568	-1569.833	-4.734992	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8632	0	-1557.446	-1570.155	12.70899	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8633	1	-1553.402	-1567.577	14.17494	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8634	0	-1573.118	-1567.515	-5.603587	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8635	1	-1582.648	-1568.663	-13.98561	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8636	0	-1585.898	-1569.661	-16.23678	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8637	1	-1591.357	-1567.301	-24.05604	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8638	0	-1571.526	-1571.097	-0.4282746	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8639	1	-1591.422	-1567.994	-23.42834	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8640	0	-1573.664	-1568.164	-5.499914	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8641	1	-1562.997	-1568.187	5.189801	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8642	0	-1589.483	-1565.351	-24.13261	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8643	1	-1553.039	-1573.891	20.85144	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8644	0	-1590.519	-1567.472	-23.04709	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8645	1	-1595.322	-1567.648	-27.67364	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8646	0	-1598.95	-1567.11	-31.83917	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8647	1	-1578.784	-1566.586	-12.19779	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8648	0	-1585.645	-1566.962	-18.68316	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8649	1	-1575.806	-1566.17	-9.635397	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8650	0	-1571.852	-1569.61	-2.241385	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8651	1	-1569.605	-1566.428	-3.17688	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8652	0	-1582.971	-1566.275	-16.6959	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8653	1	-1579.342	-1567.34	-12.00279	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8654	0	-1586.064	-1565.633	-20.43034	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8655	1	-1587.525	-1564.509	-23.01571	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8656	0	-1597.014	-1567.019	-29.99431	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8657	1	-1592.371	-1566.368	-26.00349	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8658	0	-1569.535	-1565.572	-3.963386	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8659	1	-1589.719	-1564.872	-24.84767	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8660	0	-1569.912	-1565.839	-4.073086	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8661	1	-1582.917	-1566.285	-16.63234	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8662	0	-1594.371	-1566.902	-27.46919	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8663	1	-1600.039	-1569.055	-30.98352	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8664	0	-1579.614	-1564.583	-15.03101	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8665	1	-1585.302	-1565.655	-19.64662	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8666	0	-1610.896	-1569.456	-41.44019	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8667	1	-1610.919	-1567.975	-42.94427	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8668	0	-1596.191	-1564.616	-31.57488	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8669	1	-1619.872	-1570.781	-49.09046	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8670	0	-1584.693	-1564.478	-20.2154	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8671	1	-1600.618	-1566.981	-33.63723	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8672	0	-1575.815	-1564.91	-10.9051	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8673	1	-1576.238	-1566.613	-9.625321	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8674	0	-1550.647	-1565.052	14.40412	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8675	1	-1569.31	-1566.576	-2.734234	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8676	0	-1517.098	-1565.489	48.3912	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8677	1	-1588.782	-1568.022	-20.75938	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8678	0	-1506.82	-1565.352	58.53155	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8679	1	-1566.988	-1568.328	1.340874	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8680	0	-1541.746	-1565.114	23.36829	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8681	1	-1576.008	-1569.634	-6.37364	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8682	0	-1559.528	-1565.957	6.428617	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8683	1	-1591.724	-1570.716	-21.00818	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8684	0	-1518.159	-1565.995	47.83528	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8685	1	-1593.68	-1567.738	-25.94156	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8686	0	-1559.887	-1565.183	5.295983	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8687	1	-1582.719	-1566.874	-15.8455	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8688	0	-1599.932	-1564.491	-35.44098	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8689	1	-1603.072	-1567.75	-35.3222	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8690	0	-1579.71	-1568.561	-11.14893	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8691	1	-1567.128	-1566.725	-0.4025894	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8692	0	-1578.673	-1568.068	-10.6048	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8693	1	-1581.31	-1569.067	-12.24281	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8694	0	-1569.014	-1568.264	-0.749984	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8695	1	-1588.284	-1568.853	-19.43121	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8696	0	-1568.584	-1567.464	-1.119249	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8697	1	-1558.118	-1566.604	8.485594	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8698	0	-1598.564	-1571.233	-27.331	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8699	1	-1582.465	-1565.807	-16.65778	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8700	0	-1561.443	-1568.978	7.53542	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8701	1	-1559.095	-1568.076	8.980416	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8702	0	-1556.528	-1569.828	13.29965	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8703	1	-1580.374	-1567.209	-13.16546	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8704	0	-1565.547	-1568.907	3.35927	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8705	1	-1572.924	-1567.963	-4.960686	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8706	0	-1578.329	-1567.982	-10.34707	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8707	1	-1554.168	-1568.623	14.45464	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8708	0	-1589.791	-1569.015	-20.77676	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8709	1	-1581.231	-1570.841	-10.38983	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8710	0	-1587.029	-1571.551	-15.47826	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8711	1	-1580.384	-1571.007	-9.377145	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8712	0	-1585.837	-1568.188	-17.64986	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8713	1	-1589.392	-1567.059	-22.33361	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8714	0	-1594.796	-1567.903	-26.89295	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8715	1	-1580.722	-1569.532	-11.19027	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8716	0	-1583.096	-1566.532	-16.56432	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8717	1	-1560.635	-1568.825	8.189366	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8718	0	-1592.1	-1570.014	-22.08607	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8719	1	-1586.532	-1568.393	-18.13983	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8720	0	-1610.656	-1569.26	-41.39558	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8721	1	-1562.788	-1568.244	5.456101	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8722	0	-1585.098	-1571.784	-13.31409	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8723	1	-1584.154	-1568.492	-15.66209	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8724	0	-1601.549	-1569.631	-31.91757	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8725	1	-1548.246	-1568.335	20.08961	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8726	0	-1566.383	-1570.664	4.280616	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8727	1	-1559.948	-1567.489	7.541064	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8728	0	-1567.085	-1569.594	2.50959	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8729	1	-1584.54	-1572.132	-12.4084	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8730	0	-1606.884	-1571.1	-35.78444	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8731	1	-1563.903	-1567.385	3.482411	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8732	0	-1579.41	-1568.412	-10.99836	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8733	1	-1595.457	-1567.157	-28.29958	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8734	0	-1602.314	-1566.824	-35.48956	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8735	1	-1578.291	-1570.18	-8.111232	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8736	0	-1591.547	-1567.929	-23.6185	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8737	1	-1592.312	-1566.572	-25.73975	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8738	0	-1586.475	-1567.148	-19.32767	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8739	1	-1609.173	-1569.352	-39.82076	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8740	0	-1563.143	-1565.535	2.391656	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8741	1	-1574.646	-1569.939	-4.706249	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8742	0	-1583.073	-1566.128	-16.94516	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8743	1	-1590.525	-1567.313	-23.21176	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8744	0	-1578.926	-1569.201	-9.725047	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8745	1	-1597.868	-1566.637	-31.23037	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8746	0	-1575.535	-1566.809	-8.726411	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8747	1	-1596.477	-1569.318	-27.15918	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8748	0	-1559.391	-1569.116	9.724863	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8749	1	-1591.165	-1569.898	-21.26688	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8750	0	-1560.191	-1569.645	9.453947	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8751	1	-1590.465	-1568.05	-22.41531	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8752	0	-1593.674	-1568.048	-25.62546	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8753	1	-1569.92	-1568.977	-0.9435208	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8754	0	-1543.476	-1570.619	27.14266	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8755	1	-1565.437	-1569.897	4.460293	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8756	0	-1556.418	-1568.843	12.42494	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8757	1	-1549.455	-1567.81	18.35478	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8758	0	-1544.105	-1566.426	22.32026	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8759	1	-1570.685	-1568.948	-1.737004	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8760	0	-1552.946	-1567.68	14.73396	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8761	1	-1589.444	-1566.927	-22.51655	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8762	0	-1571.549	-1565.311	-6.238303	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8763	1	-1575.816	-1568.246	-7.570361	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8764	0	-1573.015	-1565.18	-7.835434	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8765	1	-1589.224	-1568.953	-20.27144	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8766	0	-1557.477	-1566.546	9.069452	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8767	1	-1584.931	-1568.325	-16.60551	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8768	0	-1602.085	-1567.662	-34.42259	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8769	1	-1596.085	-1569.596	-26.48877	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8770	0	-1595.836	-1566.293	-29.54325	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8771	1	-1577.832	-1568.094	-9.737962	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
