Iteration	Posterior	Likelihood	Prior	clado_type_probs[1]	clado_type_probs[2]	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	extirpation_rate	p_allopatry	p_sympatry	rate_bg
3590	-53.0744	-46.5049	-6.56953	0.484691	0.515309	0.02913135	2.44657	1.5869	0.405546	0	0.6990394	0.5153089	0.4846911	20.28011
3600	-53.6944	-46.8326	-6.8618	0.803126	0.196874	0.02204257	2.34141	1.33628	0.403357	0	1.109315	0.1968742	0.8031258	17.18615
3610	-52.2022	-45.8933	-6.30893	0.712942	0.287058	0.01910671	2.8288	1.58435	0.691087	0	1.133861	0.2870577	0.7129423	9.472157
3620	-54.0155	-46.5549	-7.46058	0.911381	0.0886187	0.03104295	3.01182	1.68414	0.477514	0	0.510259	0.08861868	0.9113813	41.42372
3630	-52.1672	-47.3013	-4.86596	0.288132	0.711868	0.01335889	2.96008	1.72524	0.43204	0	0.9460679	0.711868	0.288132	3.011419
3640	-52.4553	-46.0375	-6.41783	0.874427	0.125573	0.01878807	2.25669	1.64751	0.491283	0	1.228645	0.1255735	0.8744265	8.878224
3650	-52.5354	-45.8732	-6.6622	0.367329	0.632671	0.02226767	2.41297	1.31058	0.527373	0	0.4636346	0.6326707	0.3673293	16.32918
3660	-53.3513	-47.0442	-6.30717	0.0397022	0.960298	0.01977893	2.86786	1.5787	0.485436	0	1.371579	0.9602978	0.03970223	6.007453
3670	-51.454	-45.3558	-6.09817	0.586992	0.413008	0.02244616	3.26087	1.5886	0.604157	0	0.5806212	0.4130079	0.5869921	11.96478
3680	-51.6472	-47.0147	-4.63249	0.549818	0.450182	0.01185666	2.98882	1.60506	0.640164	0	0.8994147	0.450182	0.549818	2.530627
3690	-52.5142	-46.2215	-6.29272	0.22539	0.77461	0.01652827	3.21998	1.68742	0.481728	0	1.244409	0.7746101	0.2253899	7.603012
3700	-52.312	-47.2991	-5.01293	0.234598	0.765402	0.01368328	3.32267	1.47033	0.48431	0	1.059496	0.765402	0.234598	2.941737
3710	-52.9465	-47.6987	-5.24781	0.0562054	0.943795	0.01931731	2.54204	1.57502	0.653692	0	0.892769	0.9437946	0.05620545	4.719272
3720	-51.7051	-46.0436	-5.66147	0.401375	0.598625	0.02069554	3.31357	1.71226	0.678711	0	0.4880666	0.5986251	0.4013749	6.474174
3730	-51.2832	-45.721	-5.56222	0.260711	0.739289	0.01854394	2.21242	1.74542	0.659187	0	0.8804729	0.7392887	0.2607113	6.554777
3740	-54.2388	-46.6115	-7.62721	0.995201	0.00479856	0.03531899	3.59733	1.64482	0.600618	0	0.4492369	0.004798563	0.9952014	40.70295
3750	-54.6653	-47.9154	-6.74986	0.916218	0.0837819	0.0186986	3.60863	1.38272	0.626067	0	1.145233	0.08378188	0.9162181	14.42714
3760	-51.6994	-45.5297	-6.16968	0.390169	0.609831	0.02426204	3.56906	1.41438	0.607771	0	0.6293137	0.6098312	0.3901688	13.39446
3770	-55.4705	-48.7121	-6.75838	0.192268	0.807732	0.01485936	3.12196	1.55088	0.337286	0	1.353073	0.8077317	0.1922683	9.790242
3780	-52.9388	-46.929	-6.00971	0.983232	0.0167681	0.01670195	2.62106	1.50644	0.41283	0	0.9457212	0.01676811	0.9832319	9.455789
3790	-54.0815	-46.9936	-7.08797	0.807186	0.192814	0.02672373	2.55677	1.462	0.615448	0	1.29145	0.1928144	0.8071856	15.37787
3800	-53.1568	-46.4245	-6.73229	0.15466	0.84534	0.02919226	2.54485	1.40055	0.406678	0	0.5775626	0.8453399	0.1546601	22.47657
3810	-54.2911	-46.9855	-7.30567	0.830435	0.169565	0.03468943	2.44641	1.47086	0.505465	0	0.6829386	0.1695646	0.8304354	42.363
3820	-53.9764	-47.704	-6.27235	0.817754	0.182246	0.02892146	3.02282	1.5433	0.541046	0	0.8387448	0.1822464	0.8177536	13.92551
3830	-53.4565	-46.8593	-6.59713	0.814047	0.185953	0.03020086	3.5051	1.74077	0.510391	0	0.8267858	0.1859526	0.8140474	19.4827
3840	-56.5472	-50.0633	-6.48388	0.0667803	0.93322	0.02659522	3.08848	1.6627	0.466172	0	1.332671	0.9332197	0.06678028	7.7492
3850	-53.0207	-46.1499	-6.8708	0.517322	0.482678	0.02951142	3.023	1.75842	0.553276	0	0.7292067	0.4826776	0.5173224	27.23427
3860	-53.5983	-46.8397	-6.75855	0.16526	0.83474	0.01931198	2.22745	1.50035	0.470802	0	0.3513069	0.8347404	0.1652596	9.959298
3870	-53.9442	-46.9382	-7.00603	0.782749	0.217251	0.01648477	2.65867	1.48931	0.398957	0	1.5416	0.2172513	0.7827487	8.512825
3880	-54.9411	-47.8256	-7.11558	0.217288	0.782712	0.03590049	3.57413	1.64199	0.41534	0	0.7094425	0.782712	0.217288	34.96182
3890	-53.0764	-45.7718	-7.30466	0.273065	0.726935	0.02942274	2.63745	1.76714	0.616786	0	0.4538785	0.7269352	0.2730648	29.9947
3900	-51.9896	-45.7011	-6.28849	0.96853	0.0314703	0.0214364	3.38719	1.77979	0.631104	0	0.4725093	0.03147028	0.9685297	11.56965
3910	-52.518	-46.0738	-6.44422	0.738548	0.261452	0.0253292	3.46792	1.78432	0.464798	0	0.9675305	0.2614521	0.7385479	14.16804
3920	-52.1628	-45.9921	-6.17069	0.903439	0.0965609	0.02174852	2.85439	1.48937	0.414467	0	0.6206804	0.0965609	0.9034391	13.33769
3930	-52.0487	-45.9128	-6.13589	0.676786	0.323214	0.02127835	2.48303	1.797	0.387483	0	0.7819038	0.3232136	0.6767864	12.72172
3940	-53.4961	-46.7166	-6.77953	0.263772	0.736228	0.02316997	2.83221	1.77493	0.385588	0	1.345233	0.7362276	0.2637724	10.15756
3950	-52.653	-47.678	-4.97504	0.804183	0.195817	0.01821897	3.49578	1.73934	0.527606	0	0.8208535	0.1958166	0.8041834	3.867675
3960	-54.9707	-46.8671	-8.10369	0.174373	0.825627	0.03518579	2.56205	1.66136	0.615748	0	0.3410509	0.8256265	0.1743735	35.24611
3970	-53.0538	-46.2236	-6.83018	0.0101712	0.989829	0.02843058	2.37968	1.55866	0.676042	0	0.6016252	0.9898288	0.01017121	25.41731
3980	-54.6672	-46.7117	-7.95553	0.210253	0.789747	0.02345728	3.24276	1.5089	0.495072	0	0.2555649	0.7897465	0.2102535	11.46017
3990	-53.2646	-47.547	-5.71765	0.699628	0.300372	0.02340878	3.53961	1.54897	0.411576	0	0.5406234	0.3003715	0.6996285	7.714551
4000	-55.8389	-48.2594	-7.57946	0.968144	0.0318562	0.0185989	3.4175	1.62693	0.480008	0	0.2677729	0.03185622	0.9681438	9.422508
4010	-53.2325	-47.0066	-6.22594	0.730044	0.269956	0.02107309	2.24762	1.59684	0.511822	0	1.259927	0.2699562	0.7300438	6.903503
4020	-55.0814	-47.1316	-7.94983	0.0817174	0.918283	0.02121718	3.17661	1.71634	0.468853	0	1.772465	0.9182826	0.08171738	13.40323
4030	-52.686	-46.4483	-6.23769	0.618477	0.381523	0.01965386	3.11057	1.64439	0.525461	0	0.8199729	0.3815232	0.6184768	13.68181
4040	-51.4813	-45.7736	-5.70773	0.758648	0.241352	0.02037488	3.1095	1.71077	0.597486	0	0.8688084	0.2413522	0.7586478	7.679604
4050	-52.3176	-46.2049	-6.11268	0.432833	0.567167	0.01960423	2.70622	1.60317	0.444885	0	0.7331246	0.5671671	0.4328329	12.74362
4060	-52.5822	-46.4532	-6.12905	0.443669	0.556331	0.01370403	2.49025	1.55084	0.559933	0	1.542253	0.5563307	0.4436693	3.536791
4070	-52.2296	-45.9495	-6.28017	0.98409	0.0159101	0.02386904	3.00467	1.77742	0.657844	0	0.9908162	0.01591011	0.9840899	11.62646
4080	-52.195	-46.4079	-5.78707	0.942178	0.0578224	0.02265691	3.48265	1.45819	0.601885	0	0.8449167	0.05782243	0.9421776	8.520619
4090	-51.4089	-45.5063	-5.90266	0.310366	0.689634	0.02013362	3.61803	1.50143	0.610656	0	0.9055975	0.6896342	0.3103658	8.945702
4100	-52.8214	-46.3176	-6.50372	0.238001	0.761999	0.02821991	3.66201	1.71191	0.695775	0	0.4691669	0.7619994	0.2380006	14.19476
4110	-51.4621	-46.5424	-4.91972	0.516065	0.483935	0.0151399	2.62946	1.75478	0.609507	0	0.8481104	0.4839347	0.5160653	3.567949
4120	-52.8652	-48.193	-4.67223	0.153355	0.846645	0.01288988	2.5358	1.62109	0.637832	0	0.5568699	0.8466454	0.1533546	2.785335
4130	-56.7546	-46.8749	-9.87968	0.268193	0.731807	0.03400539	3.39176	1.67519	0.526934	0	0.2428182	0.7318069	0.2681931	63.77289
4140	-56.05	-48.8819	-7.16805	0.0153964	0.984604	0.03685472	2.93234	1.73092	0.388996	0	0.5144421	0.9846036	0.01539641	31.21567
4150	-56.4659	-46.5712	-9.89466	0.663037	0.336963	0.0348547	2.94164	1.63408	0.426202	0	0.2141014	0.3369634	0.6630366	37.14432
4160	-51.4336	-45.9207	-5.51283	0.665245	0.334755	0.01795227	2.40876	1.50773	0.694278	0	0.6052458	0.3347546	0.6652454	6.829154
4170	-51.6842	-46.0364	-5.64775	0.778818	0.221182	0.01667706	2.48582	1.79833	0.685102	0	0.6323629	0.2211819	0.7788181	7.961084
4180	-52.7753	-46.1943	-6.58102	0.0968654	0.903135	0.02367479	2.84143	1.54295	0.668283	0	1.15013	0.9031346	0.09686542	12.07957
4190	-54.4047	-48.268	-6.13676	0.6115	0.3885	0.01620764	3.02664	1.56087	0.625045	0	0.5873947	0.3884998	0.6115002	12.52984
4200	-52.2688	-45.9167	-6.35215	0.489462	0.510538	0.02277363	2.77633	1.69093	0.690635	0	0.7118829	0.5105383	0.4894617	16.287
4210	-53.8777	-46.7149	-7.16278	0.757873	0.242127	0.0282392	3.20763	1.70834	0.57675	0	1.110189	0.2421269	0.7578731	23.18662
4220	-53.9324	-47.0428	-6.88967	0.0647629	0.935237	0.02248105	3.06005	1.62341	0.681492	0	0.473255	0.9352371	0.06476289	21.15593
4230	-54.7391	-47.5458	-7.19332	0.159495	0.840505	0.02959682	2.24323	1.51999	0.638072	0	0.9147623	0.8405046	0.1594954	32.15355
4240	-55.24	-48.5613	-6.67877	0.379817	0.620183	0.03308426	2.23717	1.34867	0.608292	0	0.6578959	0.6201831	0.3798169	22.54783
4250	-53.4304	-46.4284	-7.00202	0.17045	0.82955	0.02981829	2.80398	1.57479	0.444295	0	0.7886667	0.8295495	0.1704505	30.10984
4260	-51.7534	-46.1208	-5.63254	0.435342	0.564658	0.01899933	2.61801	1.36887	0.4571	0	0.7998601	0.5646583	0.4353417	7.592907
4270	-52.6279	-46.9087	-5.71923	0.967585	0.0324153	0.01550691	2.63764	1.42776	0.38847	0	1.068806	0.03241532	0.9675847	5.870852
4280	-53.6915	-47.6127	-6.07872	0.943424	0.0565756	0.0151181	3.40549	1.64904	0.377904	0	1.059359	0.05657563	0.9434244	8.542137
4290	-54.5674	-46.9264	-7.64097	0.69972	0.30028	0.02265	3.05004	1.52076	0.316243	0	1.646337	0.3002796	0.6997204	12.87737
4300	-52.8465	-46.6492	-6.19734	0.0939884	0.906012	0.02533852	2.99544	1.65855	0.326362	0	0.6912549	0.9060116	0.09398838	13.98468
4310	-51.7243	-46.4233	-5.30097	0.822837	0.177163	0.01487686	3.48295	1.69472	0.60551	0	0.6687458	0.1771628	0.8228372	5.69829
4320	-53.432	-46.2312	-7.20085	0.385763	0.614237	0.03141942	2.54409	1.59934	0.679298	0	0.4895471	0.6142372	0.3857628	30.30533
4330	-52.6412	-45.585	-7.05618	0.318564	0.681436	0.0272026	3.27841	1.55795	0.610185	0	0.391903	0.6814361	0.3185639	17.56255
4340	-53.9768	-46.6751	-7.30174	0.504696	0.495304	0.02803886	3.14252	1.5807	0.602267	0	0.4884339	0.4953035	0.5046965	33.41858
4350	-55.0293	-48.3075	-6.72182	0.371181	0.628819	0.03343336	3.05684	1.50297	0.434933	0	0.7339792	0.6288187	0.3711813	23.42663
4360	-52.7305	-46.888	-5.84252	0.0434663	0.956534	0.0215141	2.83657	1.69553	0.412058	0	0.9564964	0.9565337	0.04346634	7.883085
4370	-52.3301	-46.0507	-6.27949	0.399047	0.600953	0.02438157	2.89629	1.64325	0.365271	0	0.81771	0.6009529	0.3990471	14.29341
4380	-53.2274	-46.276	-6.95139	0.661639	0.338361	0.03004479	3.1665	1.42144	0.450449	0	0.7132961	0.3383611	0.6616389	29.6457
4390	-53.5869	-46.7573	-6.82959	0.447412	0.552588	0.02817461	3.05904	1.31391	0.317991	0	0.916348	0.5525877	0.4474123	22.30495
4400	-53.0327	-47.3386	-5.69412	0.772778	0.227222	0.01645203	3.14827	1.50231	0.398229	0	1.254348	0.2272216	0.7727784	4.099772
4410	-52.3075	-45.9099	-6.39754	0.245124	0.754876	0.02476348	2.87506	1.65198	0.376906	0	0.7428424	0.7548765	0.2451235	16.88028
4420	-52.8454	-46.3279	-6.51757	0.52092	0.47908	0.02763389	3.67728	1.54425	0.377708	0	0.7906843	0.4790802	0.5209198	18.52238
4430	-52.334	-46.4071	-5.92691	0.855565	0.144435	0.01890532	3.14739	1.30589	0.517047	0	0.5053597	0.1444355	0.8555645	8.833121
4440	-52.1211	-45.8863	-6.23483	0.763317	0.236683	0.02139867	2.66485	1.39247	0.610468	0	1.038732	0.2366834	0.7633166	10.32309
4450	-52.902	-46.4926	-6.40942	0.652172	0.347828	0.01988607	3.3541	1.31073	0.436489	0	0.9999878	0.3478285	0.6521715	13.05123
4460	-53.2014	-46.6898	-6.51158	0.557167	0.442833	0.01855288	2.72367	1.37872	0.689148	0	1.14513	0.4428332	0.5571668	11.37033
4470	-52.6168	-46.4159	-6.20092	0.94891	0.0510899	0.02339162	2.57981	1.44496	0.539379	0	0.4886862	0.05108995	0.9489101	11.12287
4480	-53.0065	-46.2395	-6.76695	0.549789	0.450211	0.02933007	2.84203	1.41876	0.439262	0	0.7177559	0.4502111	0.5497889	24.62773
4490	-52.9043	-45.9718	-6.93258	0.235767	0.764233	0.02428017	3.37596	1.41241	0.482201	0	0.4657063	0.7642331	0.2357669	21.54871
4500	-52.7025	-46.0573	-6.64527	0.754988	0.245012	0.0264775	3.62347	1.55694	0.405708	0	0.8102363	0.2450122	0.7549878	20.73429
4510	-53.9153	-46.7323	-7.18306	0.779524	0.220476	0.03259032	2.83007	1.43292	0.600473	0	0.4610947	0.2204765	0.7795235	27.25135
4520	-52.662	-45.9984	-6.66364	0.915838	0.0841619	0.02617677	3.38436	1.63886	0.511941	0	0.8976473	0.0841619	0.9158381	19.33142
4530	-52.0431	-45.9282	-6.11489	0.411796	0.588204	0.02031068	2.91215	1.65211	0.457021	0	1.073727	0.5882042	0.4117958	8.64953
4540	-52.5556	-46.019	-6.53661	0.597075	0.402925	0.02682455	3.25664	1.74191	0.438352	0	0.8478123	0.4029247	0.5970753	17.97848
4550	-53.17	-46.3603	-6.8097	0.608129	0.391871	0.03069042	3.34056	1.67991	0.634091	0	0.6866618	0.3918707	0.6081293	25.80045
4560	-51.5491	-46.4525	-5.09656	0.614691	0.385309	0.01658449	3.38755	1.6032	0.602798	0	0.5986231	0.3853086	0.6146914	4.477629
4570	-52.8406	-47.8557	-4.98488	0.656703	0.343297	0.01353068	2.84963	1.65021	0.340294	0	0.6860461	0.3432971	0.6567029	4.160189
4580	-53.8627	-47.0669	-6.79582	0.768649	0.231351	0.02151841	3.31476	1.78282	0.368097	0	0.345027	0.2313511	0.7686489	9.842399
4590	-52.0907	-45.7846	-6.30608	0.235778	0.764222	0.02496906	2.78495	1.57909	0.453855	0	0.7082125	0.7642215	0.2357785	15.5642
4600	-51.9226	-45.7249	-6.19775	0.547384	0.452616	0.02129135	2.33614	1.71936	0.466474	0	0.8778466	0.4526156	0.5473844	12.41205
4610	-53.551	-47.728	-5.82301	0.173395	0.826605	0.02635939	3.57251	1.79741	0.578589	0	0.5561063	0.826605	0.173395	8.793225
4620	-51.7481	-45.9716	-5.77652	0.866496	0.133504	0.01670273	2.92642	1.56588	0.634932	0	0.945584	0.1335038	0.8664962	7.490463
4630	-51.4071	-46.0152	-5.39191	0.414318	0.585682	0.01481587	3.31626	1.69996	0.534595	0	0.8589116	0.5856815	0.4143185	5.658868
4640	-57.4601	-47.4724	-9.98767	0.583404	0.416596	0.01243498	3.6919	1.78623	0.588557	0	3.29848	0.4165962	0.5834038	4.518636
4650	-51.8983	-46.3104	-5.58792	0.8968	0.1032	0.02051445	3.30142	1.65548	0.5293	0	0.6283575	0.1032	0.8968	7.482265
4660	-52.6731	-46.2678	-6.40531	0.950762	0.0492379	0.01734324	2.75162	1.51481	0.640315	0	1.227049	0.04923788	0.9507621	8.794304
4670	-52.6358	-46.0884	-6.54744	0.791752	0.208248	0.02399708	2.42672	1.50619	0.667652	0	1.026782	0.2082477	0.7917523	14.37997
4680	-52.2391	-45.8966	-6.34255	0.401011	0.598989	0.02617471	2.69522	1.43918	0.609227	0	0.6931018	0.5989889	0.4010111	16.16907
4690	-52.8346	-46.6407	-6.19388	0.827597	0.172403	0.01989478	3.04195	1.4183	0.353104	0	0.7626381	0.1724033	0.8275967	13.63895
4700	-54.944	-48.7086	-6.23543	0.0506848	0.949315	0.01159613	3.25217	1.40258	0.333256	0	1.361109	0.9493152	0.05068479	5.710569
4710	-54.6168	-48.7849	-5.83191	0.679604	0.320396	0.02835916	3.56769	1.69866	0.548745	0	0.5820347	0.3203958	0.6796042	9.18281
4720	-52.1369	-46.9114	-5.2255	0.684155	0.315845	0.01507995	3.57959	1.61213	0.372801	0	0.8120789	0.3158448	0.6841552	5.005395
4730	-52.3448	-47.2316	-5.11317	0.933461	0.066539	0.01354997	3.34422	1.72066	0.640448	0	1.137066	0.06653902	0.933461	2.848901
4740	-52.8525	-46.2582	-6.59426	0.59691	0.40309	0.02693553	3.31793	1.48687	0.679109	0	0.8735756	0.40309	0.59691	18.53949
4750	-55.9646	-49.8994	-6.06521	0.147077	0.852923	0.03018363	3.27324	1.32887	0.682109	0	0.5049286	0.8529226	0.1470774	10.13253
4760	-54.6308	-47.4786	-7.15222	0.260747	0.739253	0.02967447	3.42126	1.31109	0.3259	0	0.385679	0.7392527	0.2607473	18.64012
4770	-53.4264	-47.1405	-6.2859	0.0586541	0.941346	0.01950799	2.95082	1.76448	0.322422	0	0.8925828	0.9413459	0.05865413	13.32929
4780	-53.0172	-46.39	-6.62725	0.868477	0.131523	0.02259781	3.22064	1.46889	0.338965	0	0.4944936	0.1315226	0.8684774	17.30798
4790	-52.109	-46.6271	-5.48197	0.469185	0.530815	0.01702677	2.65053	1.67828	0.341725	0	0.7544468	0.5308152	0.4691848	6.721296
4800	-54.7627	-49.5984	-5.16425	0.121471	0.878529	0.01262792	2.50435	1.61079	0.554381	0	0.4028125	0.8785293	0.1214707	2.812342
4810	-53.8225	-48.0748	-5.7477	0.0195365	0.980464	0.02180261	2.73374	1.68705	0.691629	0	0.452087	0.9804635	0.01953648	6.28062
4820	-55.4672	-47.9525	-7.51478	0.716596	0.283404	0.02990693	3.31629	1.5224	0.301677	0	0.5333907	0.2834039	0.7165961	45.92197
4830	-52.2593	-46.384	-5.87532	0.511081	0.488919	0.02156165	3.00867	1.73015	0.317554	0	0.7675709	0.4889192	0.5110808	9.890702
4840	-52.7736	-46.2733	-6.50024	0.395684	0.604316	0.01707323	2.59102	1.66125	0.416945	0	1.416696	0.6043156	0.3956844	6.649385
4850	-53.8243	-48.127	-5.69737	0.192265	0.807735	0.00958907	3.51814	1.69463	0.365937	0	1.39199	0.8077352	0.1922648	3.132828
4860	-52.1103	-45.5467	-6.56363	0.494506	0.505494	0.0237161	3.28557	1.79726	0.492084	0	0.4287614	0.5054943	0.4945057	12.92325
4870	-52.2738	-46.9482	-5.32557	0.138641	0.861359	0.01422001	3.22625	1.54583	0.422347	0	0.7922883	0.8613594	0.1386406	5.617188
4880	-51.7021	-46.1496	-5.55254	0.561593	0.438407	0.01692461	2.9949	1.43818	0.457686	0	0.9028046	0.4384073	0.5615927	6.324587
4890	-52.179	-46.0608	-6.11824	0.0105385	0.989461	0.01847199	3.34517	1.70587	0.600318	0	1.264623	0.9894615	0.01053851	6.142775
4900	-53.657	-46.6554	-7.00154	0.957047	0.0429531	0.02833897	2.56584	1.69022	0.336483	0	0.7994498	0.04295313	0.9570469	29.8601
4910	-52.5889	-46.0413	-6.54759	0.135116	0.864884	0.02763237	2.45355	1.7572	0.569114	0	0.8161622	0.8648841	0.1351159	18.71289
4920	-53.0465	-46.2253	-6.82116	0.301411	0.698589	0.02802358	3.07401	1.56844	0.581489	0	0.7429523	0.6985888	0.3014112	25.78316
4930	-55.3627	-47.8988	-7.46392	0.617673	0.382327	0.03815871	3.28779	1.71008	0.339377	0	0.5186724	0.3823269	0.6176731	42.35731
4940	-52.8924	-46.2552	-6.63718	0.612168	0.387832	0.02483602	3.63218	1.68531	0.389791	0	0.8392433	0.3878316	0.6121684	20.04695
4950	-52.4449	-46.3046	-6.14029	0.903956	0.0960436	0.02453248	2.46224	1.59232	0.445413	0	0.8204038	0.09604362	0.9039564	12.40745
4960	-52.4191	-46.943	-5.47614	0.175795	0.824205	0.01382079	2.63466	1.72541	0.509509	0	0.7967835	0.8242049	0.1757951	6.508566
4970	-51.6185	-45.5788	-6.03971	0.497885	0.502115	0.02019087	2.47345	1.63561	0.602894	0	0.7997769	0.5021153	0.4978847	11.40951
4980	-52.893	-46.6403	-6.2527	0.796066	0.203934	0.01333735	2.41386	1.73352	0.689396	0	1.383171	0.203934	0.796066	5.557386
4990	-50.9948	-45.7676	-5.22728	0.323711	0.676289	0.01520488	2.6688	1.75656	0.668559	0	0.6795391	0.6762894	0.3237106	5.300049
5000	-51.9142	-46.1289	-5.7853	0.0922864	0.907714	0.01993842	2.98136	1.56882	0.424131	0	0.8092878	0.9077136	0.0922864	8.781023
