Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rate_multiplier[5]	branch_rate_multiplier[6]	branch_rate_multiplier[7]	branch_rate_multiplier[8]	branch_rate_multiplier[9]	branch_rate_multiplier[10]	branch_rate_multiplier[11]	branch_rate_multiplier[12]	branch_rate_multiplier[13]	branch_rate_multiplier[14]	branch_rate_multiplier[15]	branch_rate_multiplier[16]	branch_rate_multiplier[17]	branch_rate_multiplier[18]	branch_rate_multiplier[19]	branch_rate_multiplier[20]	branch_rate_multiplier[21]	branch_rate_multiplier[22]	branch_rate_multiplier[23]	branch_rate_multiplier[24]	branch_rate_multiplier[25]	branch_rate_multiplier[26]	branch_rate_multiplier[27]	branch_rate_multiplier[28]	branch_rate_multiplier[29]	branch_rate_multiplier[30]	branch_rate_multiplier[31]	branch_rate_multiplier[32]	branch_rate_multiplier[33]	branch_rate_multiplier[34]	branch_rate_multiplier[35]	branch_rate_multiplier[36]	branch_rate_multiplier[37]	branch_rate_multiplier[38]	branch_rate_multiplier[39]	branch_rate_multiplier[40]	branch_rate_multiplier[41]	branch_rate_multiplier[42]	branch_rate_multiplier[43]	branch_rate_multiplier[44]	branch_rate_multiplier[45]	branch_rate_multiplier[46]	branch_rate_multiplier[47]	branch_rate_multiplier[48]	branch_rate_multiplier[49]	branch_rate_multiplier[50]	branch_rate_multiplier[51]	branch_rate_multiplier[52]	branch_rate_multiplier[53]	branch_rate_multiplier[54]	branch_rate_multiplier[55]	branch_rate_multiplier[56]	branch_rate_multiplier[57]	branch_rate_multiplier[58]	branch_rate_multiplier[59]	branch_rate_multiplier[60]	branch_rate_multiplier[61]	branch_rate_multiplier[62]	branch_rate_multiplier[63]	branch_rate_multiplier[64]	branch_rate_multiplier[65]	branch_rate_multiplier[66]	branch_rate_multiplier[67]	branch_rate_multiplier[68]	branch_rate_multiplier[69]	branch_rate_multiplier[70]	branch_rate_multiplier[71]	branch_rate_multiplier[72]	branch_rate_multiplier[73]	branch_rate_multiplier[74]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	death	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	ingroup_older_island[4]	ingroup_older_island[5]	kappa	rate_bg	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
6000	-2224.48	-1999.53	-224.952	0.4205459	0.205746	0.24706	0.218449	0.328744	0.4886441	1.73688	1.1236	1.42454	0.76351	0.262271	0.455662	0.427622	0.198934	1.64114	0.242192	0.629595	0.291751	0.469052	0.241811	0.193011	0.343221	0.0386962	0.237925	0.696322	0.89643	0.666502	0.987587	0.570093	0.0954403	0.177381	2.2745	0.260017	4.04408	0.613886	0.284956	0.788677	0.318478	0.123662	0.328258	0.115674	2.60586	0.743667	0.942639	0.575647	0.134377	0.634202	0.926405	0.406159	0.20714	1.18499	0.559983	0.705554	0.0941936	2.92925	3.61068	1.48158	0.521048	0.94972	1.74172	2.03541	0.860729	0.0446001	2.44865	0.734591	0.183161	0.639466	1.96997	1.3686	0.644232	1.34925	0.408695	0.188832	0.908743	0.346262	1.74147	0.536825	0.317114	0.547314	0.18766	0.00679165	0.00439355	0.00557032	0.00298552	0.00102555	0.00178176	0.00167211	0.000777882	0.00641729	0.000947031	0.00246188	0.00114082	0.00183411	0.000945545	0.000754723	0.00134208	0.000151312	0.000930348	0.0027228	0.00350527	0.0026062	0.00386172	0.00222921	0.000373196	0.000693605	0.0088939	0.00101673	0.0158134	0.00240045	0.00111425	0.00308393	0.00124533	0.000483549	0.00128357	0.000452314	0.0101896	0.00290793	0.00368596	0.00225093	0.00052545	0.00247989	0.00362248	0.00158819	0.000809969	0.0046336	0.00218968	0.0027589	0.000368321	0.0114541	0.0141187	0.00579336	0.00203743	0.00371365	0.00681056	0.00795898	0.00336567	0.000174398	0.00957483	0.00287244	0.000716207	0.00250048	0.00770307	0.00535156	0.00251911	0.00527591	0.0015981	0.000738381	0.00355342	0.00135397	0.00680959	0.00209912	0.00124	0.00214014	0.000733797	0.1249485	5.06157	2.61828	1.53038	0.514364	0	1.128363	5.409207	1	1	1	1	1	3.894229	0.06536471	0.003910256	11.6466	0.0197866	0.19693	0.752589	3.03069
6100	-2233.75	-2018.74	-215.013	0.5717529	0.2162	0.238937	0.239691	0.305171	0.9317677	0.946322	1.29346	3.56471	0.0449006	0.486491	3.22843	0.0802671	1.2997	0.63064	0.615837	0.619028	0.382623	0.469954	0.794405	0.0968916	0.175677	0.333095	1.76189	2.72896	0.022121	0.417978	1.23802	1.48131	1.303	0.271134	2.41609	0.145517	0.651868	0.514823	0.148091	0.874861	0.293397	0.567558	0.634747	0.402981	0.474367	1.24443	0.154249	2.38325	1.36244	0.399023	1.25793	1.40088	0.416095	4.05466	0.154928	1.171	0.20318	1.11072	0.828925	0.741818	0.305605	1.03006	0.763943	0.074697	0.397111	0.56642	0.436763	0.915986	0.3074	0.149341	0.788857	1.8603	0.242213	0.481605	0.937101	0.233435	0.149864	0.474775	1.19619	0.774729	3.23346	0.175111	0.154618	0.00917558	0.0125415	0.0345636	0.000435358	0.00471704	0.031303	0.000778274	0.012602	0.00611471	0.00597119	0.00600213	0.00370993	0.0045567	0.00770259	0.000939466	0.00170337	0.0032297	0.0170834	0.0264602	0.000214487	0.00405274	0.0120039	0.0143629	0.012634	0.00262893	0.0234265	0.00141094	0.00632055	0.00499175	0.0014359	0.00848269	0.00284479	0.00550307	0.00615454	0.00390732	0.00459949	0.0120661	0.00149561	0.0231081	0.0132103	0.00386894	0.0121969	0.013583	0.00403448	0.0393141	0.00150219	0.0113541	0.00197005	0.0107696	0.0080373	0.0071927	0.00296316	0.0099875	0.00740723	0.000724266	0.0038504	0.00549204	0.00423488	0.00888144	0.00298057	0.00144802	0.00764879	0.0180375	0.00234851	0.00466966	0.00908617	0.0022634	0.00145309	0.00460344	0.0115984	0.00751181	0.0313518	0.00169789	0.00149919	0.1537161	5.10701	2.39239	1.66174	0.558722	0	2.441816	2.978371	0	1	1	1	1	2.972901	0.128019	0.009696049	9.137784	0.0473394	0.296201	0.866194	2.79027
6200	-2242.74	-2005.62	-237.124	0.5501441	0.22273	0.222718	0.24693	0.307622	0.3619611	4.20226	1.41614	4.86176	0.492597	0.68514	0.296929	0.430643	0.898557	0.635942	0.761408	0.755076	0.0961143	0.111923	1.87107	0.0742284	0.160731	0.205005	0.137781	0.691207	0.848446	0.814501	0.614077	0.329281	0.0948736	0.0978131	0.888497	0.6306	0.599807	0.28412	0.196626	0.688217	0.715994	0.165677	0.350437	0.512882	0.273332	1.12613	0.605499	0.703464	0.126971	0.990786	1.13514	0.199034	0.439444	1.50646	0.466512	0.618369	0.250185	2.4823	1.79977	1.19452	0.610349	1.50681	0.479099	0.657904	0.748179	1.56954	0.459051	0.332096	0.432717	0.514447	0.19706	2.02034	0.221593	0.603308	1.74875	1.02907	0.227972	0.0702272	5.05544	1.49805	0.404961	1.04981	1.53131	0.0108402	0.00365308	0.0125414	0.00127071	0.00176739	0.00076596	0.00111089	0.00231793	0.00164048	0.00196414	0.0019478	0.000247937	0.000288719	0.00482663	0.00019148	0.000414622	0.000528834	0.000355421	0.00178304	0.00218866	0.0021011	0.00158408	0.000849417	0.000244737	0.000252319	0.00229198	0.0016267	0.00154727	0.000732918	0.000507217	0.00177533	0.00184699	0.000427383	0.00090399	0.00132304	0.000705089	0.00290497	0.00156195	0.00181466	0.000327537	0.00255584	0.00292822	0.00051343	0.00113359	0.00388608	0.00120342	0.00159515	0.000645379	0.00640337	0.00464269	0.00308141	0.00157446	0.00388697	0.00123589	0.00169714	0.00193001	0.00404879	0.00118417	0.000856678	0.00111624	0.00132707	0.000508337	0.0052117	0.000571623	0.0015563	0.0045111	0.00265459	0.000588078	0.000181159	0.0130411	0.00386438	0.00104464	0.0027081	0.00395018	0.01020397	5.0714	2.29656	1.42999	0.624589	0	0.400815	12.17284	1	1	1	1	1	3.666783	0.01350266	0.002579609	12.17284	0.043017	0.283397	0.853584	2.82
6300	-2227.8	-2008.42	-219.383	0.3533259	0.231899	0.231886	0.264115	0.2721	0.4897514	2.23172	1.74634	1.92465	0.72897	1.1536	0.796159	0.494055	0.153784	0.54546	0.599438	0.743083	0.319844	0.419668	0.903722	2.48081	1.17862	0.884517	0.88065	5.07929	0.896244	0.259998	0.570662	0.67221	0.186907	0.258889	1.87084	0.712547	0.273385	0.427161	0.515832	1.50125	0.267612	0.375331	0.869725	0.517429	0.513944	2.2182	0.689258	0.165695	0.307682	1.68851	0.415895	2.35483	0.119408	0.215888	0.210377	1.08628	0.0674957	1.47083	4.09145	0.815587	0.318272	0.907431	0.402755	0.20102	0.511841	0.142897	0.350282	1.21753	0.513657	0.639747	0.251347	0.262253	0.427229	0.599274	0.801019	0.843872	0.277388	0.11423	2.54688	1.08474	0.413607	1.32992	1.34161	0.010441	0.00817017	0.00900437	0.00341045	0.00539706	0.00372479	0.00231141	0.000719471	0.00255191	0.00280444	0.00347647	0.00149638	0.00196339	0.00422802	0.0116063	0.0055141	0.00413817	0.00412007	0.0237632	0.00419303	0.00121639	0.00266981	0.0031449	0.000874433	0.0012112	0.00875261	0.00333362	0.00127902	0.00199845	0.00241329	0.00702353	0.00125201	0.00175597	0.00406896	0.00242077	0.00240446	0.0103777	0.00322466	0.000775196	0.00143947	0.00789959	0.00194574	0.0110169	0.000558642	0.00101002	0.000984237	0.00508209	0.000315775	0.0068812	0.0191416	0.00381568	0.00148902	0.00424537	0.00188427	0.00094046	0.00239462	0.000668538	0.00163878	0.00569615	0.00240312	0.00299302	0.00117591	0.00122694	0.00199877	0.00280367	0.00374753	0.00394801	0.00129775	0.000534421	0.0119154	0.00507492	0.00193504	0.00622197	0.00627667	0.07349984	5.0946	3.47354	1.63572	0.535348	0	2.61573	4.387021	0	1	1	1	1	4.30188	0.04433601	0.004678448	8.651029	0.0105964	0.146139	0.6754	3.16786
6400	-2254.22	-2013.05	-241.169	0.3025671	0.209829	0.248544	0.257293	0.284333	0.4798242	4.24441	1.35097	2.96203	0.589536	0.779895	1.42181	0.535901	0.714432	0.4701	0.16741	0.669292	0.483864	0.145806	0.103608	1.78851	0.218695	0.542212	0.534526	0.325261	0.482958	0.163457	1.82494	1.51845	0.788251	0.189081	0.280961	0.638712	0.626612	0.274684	0.899609	3.70931	0.786391	0.296213	0.149846	0.603881	0.248828	0.452826	0.762359	0.331667	1.53582	0.0926979	1.7766	0.337662	0.485681	1.44038	1.2528	0.355827	0.546018	4.56313	11.8162	1.99276	0.316506	0.821378	0.130113	0.147841	0.531801	0.204669	0.200146	2.23847	0.114095	0.34155	1.99594	0.261643	0.826392	0.242912	0.25685	0.205979	0.681646	0.143729	0.96966	1.7441	0.603276	1.15529	3.7502	0.0100253	0.00319101	0.00699632	0.00139249	0.00184211	0.00335832	0.0012658	0.00168749	0.00111038	0.000395422	0.00158087	0.00114289	0.000344394	0.000244724	0.00422447	0.000516558	0.00128071	0.00126255	0.000768267	0.00114075	0.000386085	0.00431052	0.00358658	0.00186185	0.000446611	0.000663632	0.00150864	0.00148006	0.000648805	0.00212488	0.0087614	0.00185746	0.000699656	0.000353938	0.00142637	0.000587732	0.00106958	0.00180069	0.000783399	0.00362761	0.000218953	0.00419633	0.000797558	0.00114718	0.00340218	0.00295913	0.000840464	0.0012897	0.0107781	0.0279099	0.00470691	0.000747588	0.0019401	0.000307328	0.000349202	0.00125612	0.000483429	0.000472744	0.00528727	0.000269494	0.000806742	0.00471443	0.000618002	0.00195194	0.00057376	0.000606681	0.000486523	0.00161005	0.000339488	0.00229034	0.00411957	0.00142494	0.0027288	0.00885798	0.08080174	5.09925	2.68405	1.78495	0.692366	0	0.9017651	7.390363	1	1	1	1	1	3.079651	0.02683401	0.002362004	8.381494	0.00550585	0.106494	0.600089	3.28791
6500	-2246.46	-2005.02	-241.435	0.4869355	0.201903	0.239156	0.242554	0.316386	0.5020623	5.42545	1.65567	3.5666	0.3609	0.382292	0.422296	1.00743	0.897171	0.226292	0.681253	1.68281	0.299647	1.34554	0.0842785	0.0771873	0.459158	0.0235065	1.07	0.042812	0.244985	1.22776	0.587882	0.701373	0.0921429	0.120444	1.41414	1.38905	0.604487	0.249123	0.220465	1.48967	0.19935	0.752683	0.106197	0.692721	0.788563	0.305771	0.163749	1.48952	0.342206	0.87917	0.760473	0.595065	0.891774	1.62956	0.407121	0.804713	0.214622	2.81633	0.898772	1.70925	0.225095	2.77044	1.02475	0.231011	0.13865	0.633482	0.141653	0.764693	0.149414	0.530421	0.663023	0.0895494	0.490786	0.538058	0.586887	0.512537	0.47838	0.842284	1.16301	1.46296	0.554826	4.83545	3.71144	0.0123567	0.00377087	0.00812309	0.000821967	0.000870687	0.000961798	0.00229448	0.00204335	0.000515391	0.00155158	0.00383268	0.000682459	0.00306453	0.000191948	0.000175798	0.00104575	5.35371e-05	0.00243697	9.75063e-05	0.000557965	0.00279629	0.00133893	0.00159741	0.00020986	0.000274317	0.00322077	0.00316362	0.00137675	0.000567389	0.00050212	0.00339279	0.000454029	0.00171427	0.000241869	0.0015777	0.00179599	0.000696407	0.000372946	0.00339245	0.000779389	0.00200235	0.00173201	0.00135529	0.00203106	0.0037114	0.000927237	0.00183277	0.000488812	0.00641432	0.002047	0.0038929	0.000512664	0.00630981	0.00233393	0.000526137	0.000315782	0.00144278	0.000322622	0.00174162	0.000340298	0.00120806	0.00151007	0.000203953	0.00111779	0.00122545	0.00133666	0.00116733	0.00108953	0.00191834	0.00264882	0.00333196	0.00126364	0.011013	0.00845299	0.1149084	5.08883	3.64047	1.58782	0.69304	0	1.199154	10.40512	1	1	1	1	1	3.239801	0.0179816	0.002277546	10.40512	0.0309926	0.243301	0.810525	2.91518
6600	-2222.44	-2004.57	-217.866	0.4148462	0.219236	0.251442	0.255014	0.274308	0.6088949	3.3644	2.23493	4.13439	0.353262	0.52997	0.322361	0.200225	1.16734	0.455634	0.429324	0.344957	1.07439	0.712403	0.177309	0.269076	0.252482	1.66469	2.45096	2.4333	0.279042	0.967755	0.962424	0.582259	0.263689	1.1428	7.74531	1.66845	0.288481	0.285081	0.821711	0.11472	0.513179	0.334929	0.388452	0.28705	0.216588	0.144225	0.725369	0.45394	0.0816053	1.15759	0.0952706	1.02601	0.120801	0.812181	0.36024	0.792344	1.85917	2.0459	1.27388	0.569757	1.02816	1.71131	1.49393	0.924236	0.476572	0.472592	0.494734	1.60789	0.748119	0.943603	0.4544	1.31963	0.164599	0.121132	2.10204	0.439542	0.221842	0.671433	2.31291	1.5117	0.721061	1.14544	1.83742	0.0133938	0.00889736	0.0164592	0.00140635	0.00210984	0.00128333	0.000797104	0.00464724	0.0018139	0.00170916	0.00137329	0.00427722	0.00283611	0.000705878	0.0010712	0.00100514	0.00662722	0.0097574	0.0096871	0.00111088	0.00385268	0.00383146	0.002318	0.00104976	0.00454955	0.0308345	0.00664218	0.00114846	0.00113492	0.00327128	0.000456707	0.00204299	0.00133337	0.00154645	0.00114276	0.000862249	0.000574168	0.00288773	0.00180716	0.000324875	0.00460844	0.000379277	0.00408459	0.000480913	0.00323333	0.00143413	0.00315436	0.00740145	0.00814482	0.0050714	0.00226823	0.00409314	0.00681281	0.00594743	0.00367943	0.00189726	0.00188141	0.00196956	0.00640109	0.0029783	0.00375653	0.00180899	0.00525351	0.000655279	0.000482234	0.00836834	0.00174984	0.000883166	0.00267301	0.00920783	0.00601814	0.00287058	0.00456004	0.00731485	0.0004762484	5.13714	2.32736	1.68656	0.514851	0	0.678093	4.026527	0	1	1	1	1	3.503538	0.0803367	0.003981052	6.868885	0.0189132	0.192757	0.746859	3.04147
6700	-2249.77	-2015.36	-234.414	0.5089112	0.20237	0.232098	0.235396	0.330137	0.5267253	4.08402	2.73561	5.56094	0.276903	0.958163	0.226005	0.854445	0.228449	2.16417	0.0866166	0.213796	0.211253	0.185559	0.525478	0.234504	0.0262471	0.403518	0.310057	0.483726	4.58296	0.38578	0.601064	0.122883	0.297429	0.602636	0.740087	0.514442	0.875503	0.522208	0.4617	0.190301	0.694463	0.0453578	1.89155	0.242138	0.335977	0.471917	0.339508	0.505427	0.20754	0.433553	0.133861	0.219592	0.364235	2.96982	0.550531	1.46387	0.477076	1.09074	1.85617	1.52047	1.08244	0.412384	0.434469	0.174985	0.430169	1.10401	0.204027	1.08832	1.08961	2.27336	0.134647	1.67036	1.60468	0.18475	1.31645	0.0551469	1.31757	0.836604	1.15925	0.718187	0.731511	1.21706	1.34965	0.00998031	0.00668515	0.0135895	0.000676682	0.00234151	0.0005523	0.00208805	0.000558271	0.00528868	0.000211669	0.000522463	0.000516248	0.00045346	0.00128414	0.000573068	6.41413e-05	0.000986097	0.000757702	0.00118211	0.0111996	0.000942749	0.00146885	0.000300295	0.000726843	0.00147269	0.00180859	0.00125717	0.00213951	0.00127615	0.00112828	0.000465047	0.00169709	0.000110843	0.00462248	0.000591724	0.000821044	0.00115325	0.000829672	0.00123514	0.000507175	0.00105949	0.000327123	0.000536627	0.000890098	0.0072575	0.00134536	0.00357734	0.00116585	0.0026655	0.004536	0.00371565	0.0026452	0.00100776	0.00106173	0.00042762	0.00105123	0.00269792	0.000498592	0.00265957	0.00266273	0.00555552	0.000329044	0.00408193	0.00392145	0.000451483	0.00321708	0.000134765	0.00321982	0.00204445	0.00283292	0.00175507	0.00178763	0.00297418	0.00329819	0.05465436	5.11462	2.41142	1.44246	0.506786	0	1.556894	6.438162	1	1	1	1	1	3.675939	0.05675921	0.002443749	10.04993	0.0350511	0.257694	0.826646	2.88061
6800	-2226.14	-2007.22	-218.923	0.3066858	0.209672	0.243187	0.229941	0.317199	0.4439213	2.33449	0.868179	1.63047	2.72033	1.91206	0.0487856	1.46636	2.91803	0.820989	0.237013	1.57971	1.87397	0.415791	0.366878	0.0702011	0.280165	0.0548173	0.569091	0.443584	0.307898	1.83735	0.686483	0.231621	0.574144	0.126236	1.08193	0.437327	1.63143	0.714663	0.178827	0.0861574	0.0542405	0.188604	0.54163	0.393035	0.510497	0.719069	0.327596	0.185147	0.359834	0.960902	0.289148	0.331356	1.28047	0.594177	0.385065	0.292089	0.426525	4.39387	0.92	0.692206	0.59249	0.576541	0.483383	0.200222	0.240548	0.910422	0.170573	0.983731	0.526213	0.191978	0.553082	2.52837	0.18745	0.155371	1.52782	1.01848	0.186586	0.432042	1.77983	0.396298	0.246306	1.98363	1.07573	0.00992292	0.00369027	0.00693045	0.011563	0.00812738	0.000207367	0.00623289	0.0124033	0.00348968	0.00100745	0.0067147	0.00796546	0.00176736	0.00155945	0.000298395	0.00119087	0.000233005	0.00241897	0.00188549	0.00130874	0.00780982	0.00291795	0.000984526	0.00244045	0.000536575	0.00459883	0.00185889	0.00693453	0.00303773	0.000760121	0.000366219	0.000230554	0.000801676	0.00230224	0.00167063	0.00216991	0.00305646	0.00139247	0.000786981	0.00152951	0.00408439	0.00122905	0.00140846	0.00544275	0.0025256	0.00163675	0.00124155	0.00181298	0.0186765	0.00391054	0.00294228	0.00251843	0.00245064	0.00205466	0.00085106	0.00102247	0.00386982	0.000725036	0.00418143	0.00223671	0.000816017	0.00235092	0.010747	0.000796773	0.000660419	0.00649415	0.00432912	0.0007931	0.00183643	0.00756531	0.0016845	0.00104694	0.0084316	0.00457247	0.01971178	5.14776	2.60761	1.41509	0.571144	0	1.378363	6.158142	1	1	1	1	1	3.222435	0.02104669	0.004250584	10.83375	0.00585331	0.109705	0.606862	3.27758
6900	-2223.24	-2002.98	-220.25	0.5218159	0.21281	0.246827	0.225184	0.315179	0.7241728	2.81713	1.79533	3.07398	0.0556137	1.72102	0.313181	0.517575	0.120321	0.90245	0.304532	2.15106	0.227543	0.379513	0.141254	0.150091	1.28737	0.449296	0.0433816	1.0351	0.37876	0.366975	1.24163	0.347183	0.926765	0.351394	0.853804	0.897968	0.844778	0.422028	0.297553	0.317351	0.218507	0.575656	0.391519	0.529113	0.291432	0.475172	0.527992	0.335955	1.28601	1.03466	0.335006	1.23858	0.881422	1.38192	0.630394	1.86485	0.439007	3.14264	0.982078	0.819347	1.04035	1.32858	3.69243	0.698373	1.24552	0.389178	0.233999	1.25447	2.24628	0.317434	0.255236	0.111987	1.83384	0.100895	1.14971	0.896734	0.567076	0.453298	2.87123	1.72536	0.528009	0.854242	1.0376	0.0131499	0.00838033	0.0143489	0.000259596	0.00803346	0.00146188	0.00241596	0.000561638	0.00421249	0.00142151	0.0100408	0.00106214	0.00177151	0.000659349	0.0007006	0.00600926	0.00209724	0.000202498	0.00483167	0.00176799	0.00171298	0.00579572	0.00162059	0.00432599	0.00164025	0.00398542	0.00419157	0.00394329	0.00196996	0.00138893	0.00148134	0.00101996	0.00268707	0.00182755	0.00246982	0.00136036	0.00221803	0.00246458	0.00156819	0.00600291	0.00482962	0.00156376	0.00578152	0.00411434	0.00645059	0.00294258	0.00870483	0.00204921	0.0146693	0.00458418	0.00382458	0.00485617	0.00620158	0.0172357	0.00325989	0.0058139	0.00181662	0.00109227	0.00585568	0.0104853	0.00148173	0.0011914	0.000522735	0.00856006	0.000470963	0.00536666	0.00418581	0.00264702	0.00211592	0.0134025	0.00805369	0.00246466	0.00398746	0.00484334	0.003598776	5.06684	2.79553	1.58066	0.600334	0	1.513314	3.599938	0	1	1	1	1	4.696419	0.03579451	0.004667841	5.755371	0.037499	0.265919	0.835515	2.86107
7000	-2189.52	-2005.04	-184.482	0.5104656	0.215624	0.258827	0.227623	0.297927	1.08016	1.58638	0.874524	1.55156	0.256394	0.201158	0.835612	0.542087	0.299227	0.97704	1.09892	0.758469	1.42836	0.764872	0.142474	0.22785	1.21332	0.903318	0.438067	1.28332	0.675719	0.244286	0.396143	0.158368	0.106907	0.381975	3.1816	0.478145	1.13012	1.15263	1.84564	0.55794	0.194414	0.138455	0.312762	0.554185	1.56077	0.30064	0.214841	0.200843	3.27779	1.96388	0.735404	0.305781	0.768066	0.807579	0.211113	0.791537	0.612483	0.9804	1.77067	1.45934	0.308982	5.37756	3.56222	0.60364	0.639013	0.950491	0.465249	1.8286	0.608462	0.596109	0.558828	0.414246	0.100243	1.28147	0.196558	0.153946	0.505335	0.269471	2.11707	0.519439	0.356231	0.709328	0.11424	0.0220154	0.0121365	0.0215322	0.00355818	0.00279163	0.0115965	0.00752297	0.00415261	0.0135592	0.0152505	0.0105259	0.0198225	0.0106147	0.00197722	0.00316206	0.0168382	0.0125361	0.0060794	0.0178096	0.00937749	0.00339015	0.00549759	0.0021978	0.00148363	0.00530097	0.0441536	0.00663559	0.0156836	0.0159959	0.0256135	0.00774298	0.00269804	0.00192145	0.00434044	0.00769086	0.0216601	0.00417222	0.00298152	0.00278725	0.0454885	0.0272543	0.0102058	0.00424356	0.0106591	0.0112074	0.00292979	0.0109848	0.00849991	0.0136058	0.024573	0.0202524	0.00428799	0.0746286	0.0494358	0.00837718	0.00886809	0.0131907	0.00645663	0.0253769	0.0084441	0.00827268	0.0077553	0.00574882	0.00139115	0.017784	0.00272778	0.00213642	0.00701294	0.00373966	0.0293803	0.00720866	0.0049437	0.00984391	0.00158539	0.1194423	5.14774	3.47621	1.67709	0.550742	0	0.7508398	2.202455	0	0	1	1	1	3.5264	0.1152488	0.01387779	2.718129	0.0353435	0.258693	0.827737	2.87823
7100	-2226.12	-2014.98	-211.143	0.3153807	0.247757	0.221818	0.250199	0.280226	0.541165	2.08115	1.49175	3.06669	1.92242	0.390949	0.162188	1.14325	0.328796	0.338936	0.984319	3.82975	1.35032	0.285478	0.165019	0.190501	0.596927	0.213563	0.407003	1.79407	0.382007	0.362109	1.03366	0.55403	0.178708	1.22761	3.69155	3.09012	0.970778	0.236074	2.25645	0.857131	0.546411	0.584976	1.50555	0.645121	0.276296	0.15804	0.196892	0.152343	1.58075	0.77477	0.295139	0.377948	0.419136	0.617999	0.326077	0.459907	0.0676167	0.317206	1.81842	0.668774	0.151396	0.278737	2.41462	0.579015	0.278114	0.818944	0.333188	0.605173	0.531556	0.510357	0.132536	0.10603	0.471131	0.145996	0.306368	0.0831974	0.427224	0.241615	2.16307	0.481318	0.145371	0.316284	0.559909	0.0117567	0.00842709	0.0173241	0.01086	0.00220851	0.000916219	0.00645835	0.0018574	0.00191469	0.00556053	0.0216347	0.00762814	0.0016127	0.000932212	0.00107616	0.00337211	0.00120644	0.00229921	0.0101349	0.002158	0.0020456	0.00583924	0.00312978	0.00100954	0.00693489	0.020854	0.0174564	0.00548404	0.00133361	0.012747	0.00484203	0.00308674	0.0033046	0.00850503	0.00364436	0.00156083	0.000892786	0.00111227	0.000860604	0.00892986	0.00437677	0.00166728	0.00213507	0.00236775	0.00349115	0.00184205	0.00259807	0.000381975	0.00179193	0.0102725	0.00377799	0.000855251	0.00157462	0.0136405	0.00327092	0.0015711	0.00462631	0.00188222	0.0034187	0.00300282	0.00288307	0.00074871	0.000598977	0.00266147	0.000824746	0.00173071	0.000469992	0.00241344	0.00136491	0.0122195	0.00271902	0.000821217	0.00178673	0.00316299	0.09351785	5.12549	3.57237	1.30056	0.505079	0	0.6759935	8.286186	1	1	1	1	1	2.676748	0.04735726	0.005649117	10.86318	0.00662563	0.116501	0.620751	3.25612
